symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
INJUSDT,INJ,Etabli,98,5.274,9789904.80527,3.595,48.56495089854468,-0.17170849671684157,4.658620000000001,4.210819999999997,1.2684625370029108,0.26180257510729615,0.24177396280400576,1.6973534205050158,0.4102688488119381,2.870111111111111,5.892527777777778,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,100.0,62.5,78.5,20.8,59.32,False,False,,0,,,,63,529423088,529423088,100000000.0,100000000.0,,100.0,13120647,$13M,-8.84
XLMUSDT,XLM,Etabli,16,0.202,111492577.5159,-1.942,53.673048502265225,-0.00031092661153588226,0.17356200000000002,0.18877899999999997,1.4944264568083017,0.22393228164678733,0.2220084647941517,10.119335912634655,0.34892608935622427,0.14943611111111108,0.2061305555555555,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,84.0,74.5,78.5,20.8,59.21,False,False,,3,⚡ Volume ×10.1 vs médiane,,10.12,69,6820830821,10111738480,33728495792.68842,50001786839.91258,,67.5,,,
JSTUSDT,JST,Etabli,87,0.07831,7688638.114328,-5.044,39.22403655147987,-0.002167673137207516,0.08673639999999998,0.05709750000000002,0.9563889047761298,0.2377463626044783,0.19285935403983076,2.360163392253897,-0.005035409193445309,0.056017222222222225,0.0934077777777778,uptrend,1,0,haussier,365,0,0,30,,,45.0,63.0,79.0,78.5,50,59.12,False,False,,0,,,,63,667927909,667927909,8543764567.312736,8543764567.312736,9900000000.0,100.0,3030611305,$3.0B,-10.89
TRXUSDT,TRX,Etabli,8,0.3258,35947092.7862,0.961,35.09738790736077,-0.004518300055872843,0.3432840000000001,0.30589300000000014,0.29834745063532453,0.14723109691160813,0.1323216187433439,0.8924529372231634,0.2515179729586646,0.30141388888888887,0.35937222222222226,support_bounce,1,0,haussier,365,0,0,30,,,45.0,45.0,89.5,78.5,54.8,58.83,False,False,,0,,,,56,30887273393,30888517865,94818840987.34096,94822661310.31276,,100.0,,,
DEXEUSDT,DEXE,Etabli,73,19.709,2734473.6049,-1.96,67.68452989375838,0.1521029940910783,14.292539999999999,6.930509999999997,0.9578398004317221,0.3166955825437075,0.03385187359358185,0.5688524568772364,0.0034502158066747274,5.84,17.79947222222222,doji_4h,0,0,neutre,365,0,0,30,,,45.0,73.0,71.5,68.0,50,57.14,False,False,,0,,,,60,923181007,1905671876,46750552.58384035,96504599.33609451,,48.4,,,
NEARUSDT,NEAR,Etabli,38,2.004,97282515.9683,6.937,47.64456578855427,-0.08878908269307789,1.7697199999999995,1.5119449999999992,1.572592373224379,0.3400780972665957,0.28895988640397585,3.523449980165613,0.27966620833436406,1.2225833333333336,2.3600277777777783,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,100.0,46.0,78.5,20.8,56.83,False,False,,0,,,,64,2593038449,2593038471,1297602410.0,1297602421.0,,100.0,,,
HBARUSDT,HBAR,Etabli,29,0.08052,7565492.7309,1.692,36.92263502853766,-0.0013167714362200553,0.089868,0.10273685000000005,0.5888806200930878,0.2053046166118258,0.19653006281782834,0.9599694104544779,0.6837333660276856,0.08489305555555554,0.09704555555555555,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,37.0,95.5,78.5,20.8,56.74,False,False,,0,,,,46,3495918394,4030014861,43373517398.3259,50000000000.0,50000000000.0,86.7,,,
WLDUSDT,WLD,Etabli,50,0.4714,106867478.29027,13.81,60.434842639501625,0.013237493735369935,0.29803599999999997,0.4100310000000002,2.2304840267169066,0.4143107330497873,0.12975267626430415,4.602492174751384,0.2269018306959819,0.24217500000000008,0.4108833333333334,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,84.0,46.0,78.5,50,56.66,False,False,,0,🔥 Trending #15 sur CoinGecko,15,,67,1603020890,4736287115,3384551761.21226,10000000000.0,10000000000.0,33.8,,,
ONDOUSDT,ONDO,Etabli,47,0.3368,17965463.39199,4.24,44.34709948268833,-0.009331100743373667,0.34524800000000005,0.33864549999999993,1.1691330764694927,0.28116006198804516,0.25547930042063316,1.8590409490912976,0.3506700984652298,0.2512805555555555,0.41718055555555555,golden_cross,1,0,haussier,365,0,0,30,,,45.0,63.0,62.5,78.5,50,56.63,False,False,,0,,,,56,1643205530,3374602485,4869330647.0,10000000000.0,10000000000.0,48.7,2642967962,$2.6B,-1.21
BNBUSDT,BNB,Etabli,4,593.44,100870088.42267,3.227,39.17814358742131,-11.019363695515082,641.9136,724.6833500000002,0.5817611644197708,0.20385674931129474,0.17402676906809145,1.3830285143824477,0.738569265185486,596.2197222222223,676.9508333333332,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,46.0,87.5,78.5,20.8,56.61,False,False,,0,,,,48,80050804233,80050804233,134784130.28,134784130.28,200000000.0,100.0,138001600635,$138.0B,-9.56
