symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
BTCUSDT,BTC,Etabli,1,64127.95,1372099421.1068645,-1.004,52.41926940190364,418.9115051571208,63971.932799999995,73439.62640000002,0.3366210798231556,0.2868913747427779,0.21995018371836939,0.5291075077615779,0.9999999999999999,60669.603611111124,80047.30138888888,downtrend,0,1,baissier,365,0,0,30,,,45.0,66.0,69.5,78.5,26.9,57.8,False,False,,2,🔥 Trending #6 sur CoinGecko,6,,58,2,,Volume ×0.5 (épuisement),1285344731463,1285344731463,20057046.0,20057046.0,21000000.0,100.0,,,
SOLUSDT,SOL,Etabli,7,76.17,144003673.01792,-1.944,49.330919438569246,-0.3761319752996384,73.83760000000001,90.86255000000007,0.5205424854149847,0.361199548115436,0.21762349799732975,0.3134849920899573,0.8295383377128298,67.06722222222221,90.24972222222219,macd_bearish_cross|uptrend|hammer_4h,2,1,haussier,365,0,0,30,,,45.0,57.0,75.5,78.5,34.1,57.51,False,False,,0,🔥 Trending #14 sur CoinGecko,14,,55,5,⚠️ Surveiller,Volume ×0.3 (épuisement)|MACD cross baissier,44332260592,47981989475,582409415.0550736,630357262.4206173,,92.4,,,
UNIUSDT,UNI,Etabli,39,3.656,13999985.75497,1.443,69.53615024053515,0.03992465266046391,3.0034600000000005,3.685649999999998,0.6094642095399518,0.40010015022533807,0.08387581372058096,0.4386767476907898,0.5308172631557475,2.614416666666666,3.7023333333333333,,0,0,neutre,365,0,0,30,,,45.0,48.0,77.5,78.5,50,57.5,False,False,,0,,,,54,2,,Volume ×0.4 (épuisement),2294586021,3274429080,625573561.5538775,892708420.0329479,1000000000.0,70.1,1539229409,$1.5B,6.55
NEARUSDT,NEAR,Etabli,34,2.029,25418911.2746,0.297,53.173753340244446,0.019098187570874166,2.08316,1.575225,0.645897628819861,0.3674121405750799,0.2797302094426696,0.230103891956455,0.2789302928383384,1.3454722222222222,2.4715833333333337,,0,0,neutre,365,0,0,30,,,45.0,45.0,67.0,78.5,50,56.51,False,False,,0,,,,54,2,,Volume ×0.2 (épuisement),2633289821,2633289839,1300986291.0,1300986300.0,,100.0,,,
SUIUSDT,SUI,Etabli,30,0.7407,22515034.41867,-1.868,49.49756524785143,0.00634190187708431,0.7539659999999999,1.0251635000000006,0.5060072813590474,0.48863039399624764,0.44390243902439025,0.45231096594864945,0.6447087936637689,0.6959277777777778,1.1187361111111112,double_bottom_90d|hammer_4h,2,0,haussier,365,0,0,30,,,45.0,37.0,79.0,78.5,53.3,56.47,False,False,,0,,,,55,2,,Volume ×0.5 (épuisement),2999999551,7403139741,4052334085.342099,10000000000.0,10000000000.0,40.5,,,
MORPHOUSDT,MORPHO,Etabli,58,2.089,1789660.55953,-0.713,56.24605205003268,0.0016286798910685324,1.9351799999999995,1.7035850000000001,0.8010107799759915,0.2668151447661471,0.06974677920924036,0.3271300265379781,0.4397852349687232,1.7341944444444437,2.2011388888888894,double_bottom_90d|uptrend,2,0,haussier,287,0,0,30,,,42.9,73.0,77.5,68.0,50,56.41,False,False,,0,🔥 Trending #12 sur CoinGecko,12,,64,2,,Volume ×0.3 (épuisement),1368734783,2090711363,654674197.2043943,1000000000.0,1000000000.0,65.5,7364256221,$7.4B,5.37
FILUSDT,FIL,Etabli,91,0.776,5270934.46949,-1.523,48.806940652500394,0.00388548645729825,0.7950800000000001,0.9871500000000002,0.43943442448343145,0.4428904428904429,0.397047397047397,0.22650644028858904,0.4890083838314751,0.734111111111111,1.071777777777778,uptrend,1,0,haussier,365,0,0,30,,,45.0,37.0,79.0,78.5,50,56.27,False,False,,0,,,,54,2,,Volume ×0.2 (épuisement),620081434,1518583228,799286408.0,1957457306.0,,40.8,,,
BCHUSDT,BCH,Etabli,23,221.3,12389978.297,-6.467,43.68178843737269,0.6093211575112765,226.004,426.2815000000001,0.5455061808094365,0.5911531028559157,0.5248013742752845,1.186468316939303,0.7022850356172856,196.375,455.55555555555554,,0,0,neutre,365,0,0,30,,,45.0,46.0,57.5,78.5,50,56.06,False,False,,0,,,,50,0,,,4426273349,4426334712,20061931.14665078,20062209.27165078,21000000.0,100.0,,,
AVAXUSDT,AVAX,Etabli,33,6.59,8930666.76363,-1.155,46.43665682280636,0.026406784747311243,6.9141200000000005,9.32893,0.6205885321664251,0.42365591397849467,0.35562072336265893,0.22818342993393873,0.6788637059104289,6.2996944444444445,9.718722222222224,,0,0,neutre,365,0,0,30,,,45.0,37.0,68.5,78.5,50,55.64,False,False,,0,,,,52,2,,Volume ×0.2 (épuisement),2845440605,3054144623,431771961.1772119,463441061.1772119,720000000.0,93.2,121953487,$122M,-8.31
TRXUSDT,TRX,Etabli,8,0.3238,33598648.06781,-1.28,45.53313135953555,-6.794920682814541e-05,0.32697200000000015,0.314438,0.19387318608477538,0.16054313099041526,0.1381789137380192,0.237795516018021,0.476874661823056,0.3187111111111111,0.35937222222222226,macd_bearish_cross|bearish_engulfing_4h,0,2,baissier,365,0,0,30,,,45.0,45.0,95.5,78.5,5.5,55.55,False,False,,0,,,,48,7,🔴 Sortie,Volume ×0.2 (épuisement)|Engloutissement baissier 4h|MACD cross baissier,30674837486,30674840108,94868426150.1046,94868434260.995,,100.0,,,
BNBUSDT,BNB,Etabli,4,577.08,62712681.92067,-0.012,49.186890652618494,2.700385619259487,593.2082,668.6803499999999,0.30227948351911427,0.2396137685393884,0.19699752344380447,0.3182085745329591,0.7372815033009222,561.5563888888889,671.738611111111,downtrend,0,1,baissier,365,0,0,30,,,45.0,37.0,87.5,78.5,26.9,55.4,False,False,,0,,,,50,2,,Volume ×0.3 (épuisement),76863135777,76863135777,133166090.19,133166090.19,200000000.0,100.0,139015720344,$139.0B,2.25
ENAUSDT,ENA,Etabli,78,0.0823,12108141.843252,-1.2,51.54493131326245,0.0011628170985533422,0.083936,0.11818300000000002,0.8156504964127304,0.4599092284417549,0.3767019667170954,0.4095507055513546,0.23786047230781784,0.07626388888888887,0.12032777777777778,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,37.0,62.5,78.5,50,55.28,False,False,,0,,,,51,2,,Volume ×0.4 (épuisement),786882276,1234526858,9560937500.0,15000000000.0,15000000000.0,63.7,4022496675,$4.0B,-8.25
DOTUSDT,DOT,Etabli,55,0.837,5993109.94276,-1.991,39.93227463766168,0.006806264899086624,0.93982,1.3554049999999995,0.46589314845231633,0.4143167028199566,0.3955169920462762,0.3578790809056972,0.671158200487594,0.8359444444444442,1.3293055555555555,doji_4h,0,0,neutre,365,0,0,30,,,45.0,28.0,79.0,78.5,50,55.19,False,False,,0,,,,48,2,,Volume ×0.4 (épuisement),1416647814,1416647814,1693513999.44962,1693513999.44962,2100000000.0,100.0,2001343,$2M,2.03
KAITOUSDT,KAITO,Mid,180,0.7324,6226657.71626,-6.426,63.535440033989275,0.00897933900163956,0.5314719999999998,0.45107449999999993,1.1888843787935843,0.21361058601134222,0.0631335814192224,0.6781479962479483,0.3008373581865287,0.4183583333333332,0.6532944444444446,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,79.0,78.5,50,55.17,False,False,,0,,,,67,0,,,176992055,733223703,241388889.0,1000000000.0,1000000000.0,24.1,,,
ADAUSDT,ADA,Etabli,20,0.1621,18559336.52156,-1.399,45.365798304865024,0.0003218274478791064,0.172838,0.257994,0.7172081980161225,0.4907932011331444,0.4259915014164306,0.32838520938838206,0.7416800462092713,0.15219444444444444,0.2645388888888889,,0,0,neutre,365,0,0,30,,,45.0,37.0,60.5,78.5,50,55.16,False,False,,0,,,,51,2,,Volume ×0.3 (épuisement),6040837698,7291525189,37281321720.55408,45000000000.0,45000000000.0,82.8,,,
WLDUSDT,WLD,Etabli,56,0.401,18440519.0282,-1.764,44.73908628280757,0.0014684275098892363,0.4643660000000001,0.39118300000000006,0.9773904199887474,0.4645237742556659,0.40631017627018223,0.28881216828816697,0.17119792362793906,0.24407222222222222,0.5784305555555554,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,36.0,62.5,78.5,50,55.16,False,False,,0,,,,48,2,,Volume ×0.3 (épuisement),1417550400,4005982599,3538583518.525791,10000000000.0,10000000000.0,35.4,,,
XLMUSDT,XLM,Etabli,17,0.188,21984346.9131,2.397,47.92653481554588,-0.00040489374641952854,0.20091800000000004,0.18097649999999998,0.6502655803871508,0.33435936898807245,0.27626010003847645,0.430527820311922,0.23766270374899515,0.1511361111111111,0.22663055555555556,downtrend,0,1,baissier,365,0,0,30,,,45.0,45.0,67.0,78.5,26.9,55.13,False,False,,0,,,,49,3,,Volume ×0.4 (épuisement),6424430565,9396381702,34186883619.0232,50001786839.91257,,68.4,,,
PAXGUSDT,PAXG,Etabli,43,4030.75,7371377.336113,0.053,40.351839140586115,1.200813544856402,4200.746,4635.888299999999,0.2121116210629385,0.16802108819759987,0.16144663038231719,0.13336249786536883,0.5220472663557874,4046.9963888888897,4719.235277777778,downtrend,0,1,baissier,365,0,0,30,,,45.0,28.0,95.5,78.5,26.9,54.8,False,False,,0,,,,45,2,,Volume ×0.1 (épuisement),1807528564,1807528564,448888.537837,448888.537837,,100.0,1806779751,$1.8B,-0.93
XRPUSDT,XRP,Etabli,6,1.1061,77548143.99833,-0.288,48.21552948081905,0.005088865074015098,1.141556,1.4363909999999998,0.38734350094429537,0.2996902774037167,0.25511715593859413,0.26269468133227547,0.8579211185756055,1.0688888888888886,1.4444666666666666,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,45.0,37.0,75.5,78.5,26.9,54.68,False,False,,0,,,,48,2,,Volume ×0.3 (épuisement),69044640251,110514789748,62466503703.0,99985639695.0,100000000000.0,62.5,,,
SKYUSDT,SKY,Etabli,51,0.06256,1177169.51504,3.217,61.22992420027448,0.0010182629991730694,0.05814359999999997,0.06752335,0.7098616051999189,0.44937416182387124,0.29883772910147516,0.2817744478546491,0.4657227472926165,0.05352305555555556,0.08290194444444446,uptrend|hammer_4h,2,0,haussier,303,0,0,30,,,43.3,57.0,73.0,68.0,53.3,54.62,False,False,,0,,,,60,2,,Volume ×0.3 (épuisement),1463085058,1470581441,23343062708.99179,23462665147.36596,23462665147.3,99.5,5857013076,$5.9B,-0.06
POLUSDT,POL,Etabli,71,0.08281,2683606.024768,-0.564,62.88467942456238,0.00127563005632451,0.07873559999999998,0.09768944999999998,0.40811719960081483,0.3442105263157895,0.20698564593301433,0.317143045897933,0.5565223145531961,0.07241472222222226,0.09827166666666666,downtrend,0,1,baissier,365,0,0,30,,,45.0,57.0,83.5,68.0,26.9,54.46,False,False,,0,,,,55,2,,Volume ×0.3 (épuisement),883735875,883735875,10679284004.62443,10679284004.62443,,100.0,2899715108,$2.9B,1.42
TAOUSDT,TAO,Etabli,41,197.4,17137067.10736,-0.303,37.21669746204625,-0.32040407167311713,221.44599999999994,241.3515000000001,0.4406547099772829,0.39600873090115374,0.3841596507639538,0.37801869493031154,0.651241865611266,201.8583333333333,299.93611111111096,macd_bearish_cross|hammer_4h,1,1,mixte,365,0,0,30,,,45.0,28.0,79.0,78.5,34.1,54.24,False,False,,0,,,,44,5,⚠️ Surveiller,Volume ×0.4 (épuisement)|MACD cross baissier,1893464855,4143037170,9597491.0,21000000.0,21000000.0,45.7,,,
XECUSDT,XEC,Mid,219,6.51e-06,5589544.35373106,-0.153,61.99182357082849,1.867482708353131e-07,5.612599999999998e-06,7.5460499999999995e-06,1.3271146132729066,0.4287369640787949,0.24449594438006952,6.420429591541453,0.21413483823615498,5.1175e-06,7.784166666666667e-06,,0,0,neutre,365,0,0,30,,,31.0,84.0,56.5,78.5,50,54.06,False,False,,3,⚡ Volume ×6.4 vs médiane,,6.42,73,0,,,130216666,130216666,20056485922580.0,20056485922580.0,21000000000000.0,100.0,,,
PEPEUSDT,PEPE,Etabli,62,2.73e-06,28478758.30005782,-1.799,50.51091950487793,3.5058372389620506e-08,2.7882e-06,3.7999500000000063e-06,0.710577441745262,0.47165532879818595,0.38095238095238093,0.3733187422605548,0.7155501334907045,2.5036111111111115e-06,4.118611111111111e-06,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,45.0,37.0,60.5,78.5,26.9,53.78,False,False,,0,,,,45,2,,Volume ×0.4 (épuisement),1146425100,1146425100,420690000000000.0,420690000000000.0,420690000000000.0,100.0,,,
ETCUSDT,ETC,Etabli,63,6.98,1768430.533,-0.852,45.0825057505334,0.02165336082384134,7.245399999999998,8.876900000000001,0.3694826532769163,0.31963927855711427,0.2995991983967936,0.22339315497726145,0.6795338655191687,6.876666666666667,9.309444444444445,,0,0,neutre,365,0,0,30,,,45.0,37.0,83.5,68.0,50,53.44,False,False,,0,,,,54,2,,Volume ×0.2 (épuisement),1100448951,1100448951,157517829.3495268,157517829.3495268,210700000.0,100.0,,,
DOGEUSDT,DOGE,Etabli,11,0.07317,42672618.57139,-1.547,39.16268915915032,0.0005286125619068131,0.08183480000000001,0.10005940000000005,0.37988908873393235,0.3766672440672093,0.3661874242161788,0.253352165066392,0.7503069522688263,0.07323861111111112,0.11079638888888892,downtrend,0,1,baissier,365,0,0,30,,,45.0,28.0,71.0,78.5,26.9,53.33,False,False,,0,,,,41,2,,Volume ×0.3 (épuisement),11340539948,12489428134,155091466383.7052,170803483126.5791,,90.8,,,
ASTERUSDT,ASTER,Etabli,46,0.626,4228383.57072,-1.881,46.41471689868289,0.0005696729758563326,0.6425400000000002,0.6684800000000011,0.551321622242431,0.17315436241610738,0.15973154362416106,0.11161984190146895,0.41778038559070874,0.6153055555555556,0.71075,macd_bullish_cross,1,0,haussier,284,0,0,30,,,42.8,37.0,95.5,68.0,50,53.13,False,False,,0,,,,56,2,,Volume ×0.1 (épuisement),1680529423,4891155391,2685531220.4697533,7816197874.516728,8000000000.0,34.4,110836481,$111M,-1.94
GNOUSDT,GNO,Mid,133,115.08,1336021.40939,-8.696,62.1623413878473,1.092234358244172,105.7148,121.92679999999994,0.3737914168968969,0.3634190918037396,0.1930971460705749,1.8643975414680898,0.5843376942437674,99.32277777777779,135.4455555555556,squeeze_breakout,1,0,haussier,365,0,0,30,,,31.0,84.0,83.5,68.0,54.1,52.82,False,False,,0,,,,70,0,,,301787151,342993342,2639589.0,3000000.0,3000000.0,88.0,,,
XAUTUSDT,XAUT,Etabli,37,4032.22,14367970.171302,0.012,40.71386134152902,1.627076769977819,4193.5934,,0.20725039773017795,0.16695447491485524,0.16004916000958197,0.22374058695918508,0.5303141074799209,4044.5922222222225,4716.981388888888,downtrend,0,1,baissier,113,0,0,30,,,38.1,36.0,95.5,78.5,26.9,52.55,False,False,,0,,,,48,2,,Volume ×0.2 (épuisement),2469095904,2851546952,612823.659532,707747.089,,86.6,2871555088,$2.9B,-0.83
ETHFIUSDT,ETHFI,Mid,117,0.431,7343912.6863,7.75,59.23796243118864,0.0027875953106949163,0.35850000000000004,0.4778899999999999,1.1171718551634977,0.39451476793248946,0.09493670886075947,0.8745703106860813,0.4390994876396284,0.31208333333333327,0.4581666666666668,,0,0,neutre,365,0,0,30,,,31.0,66.0,67.0,78.5,50,52.53,False,False,,0,,,,61,0,,,397324764,427817013,927366299.0,998535999.0,1000000000.0,92.9,3188180235,$3.2B,10.29
HBARUSDT,HBAR,Etabli,31,0.06712,4788824.62069,-0.371,36.146690147497274,-5.079439123135271e-05,0.07762179999999999,0.0923007,0.4308933341333772,0.32859590767059776,0.3225481302288076,0.23237302795150086,0.6018634554845137,0.06987555555555555,0.09445277777777777,,0,0,neutre,365,0,0,30,,,45.0,28.0,79.0,68.0,50,52.09,False,False,,0,,,,48,3,,Volume ×0.2 (épuisement),2940194074,3357068361,43791096248.11986,50000000000.0,50000000000.0,87.6,,,
SHIBUSDT,SHIB,Etabli,38,4.17e-06,2493487.95705941,-1.651,35.84598808179098,1.4199885315520581e-08,4.640999999999999e-06,6.030899999999993e-06,0.3348430813194556,0.37065052950075644,0.36762481089258703,0.25523312735622,0.7449463935399626,4.231666666666666e-06,6.371666666666668e-06,hammer_4h,1,0,haussier,365,0,0,30,,,45.0,28.0,71.0,68.0,53.3,51.81,False,False,,0,,,,48,2,,Volume ×0.3 (épuisement),2456517346,2457587473,589242931115371.4,589499621611778.9,,100.0,,,
ICPUSDT,ICP,Etabli,60,2.155,3519891.85171,-1.956,42.50762153987863,0.003555614861964998,2.3463799999999995,2.6185599999999982,0.42030931102069774,0.42004971002485497,0.4045843689588511,0.28403239817908743,0.2942909518149909,2.158444444444444,3.0833055555555555,,0,0,neutre,365,0,0,30,,,45.0,28.0,73.0,68.0,50,51.73,False,False,,0,,,,47,2,,Volume ×0.3 (épuisement),1196523181,1196523181,555078882.0625964,555078882.0625964,,100.0,,,
ATOMUSDT,ATOM,Etabli,77,1.535,1978641.89862,-1.791,37.27673402272206,0.008559363275449476,1.7292999999999998,1.9389799999999997,0.38350669050382885,0.3178539224526601,0.3074842200180342,0.3899447751536013,0.51836306892874,1.556277777777778,2.094583333333334,rsi_bullish_divergence|downtrend,1,1,mixte,365,0,0,30,,,45.0,28.0,79.0,68.0,33.4,51.1,False,False,,0,,,,44,2,,Volume ×0.4 (épuisement),796928737,796928737,519692157.703829,519692157.703829,,100.0,,,
TUSDT,T,Mid,477,0.00397,1697641.628462,-4.106,50.47257556033544,8.405808349971562e-05,0.003882599999999998,0.0062422,1.4838623282918317,0.49537037037037035,0.38734567901234573,2.3672211688878266,0.32471524030224747,0.0034297222222222216,0.006279166666666667,,0,0,neutre,365,0,0,30,,,31.0,84.0,58.0,68.0,50,51.05,False,False,,0,,,,68,0,,,44061398,44061398,11155000000.0,11155000000.0,,100.0,330570120,$331M,3.65
SYNUSDT,SYN,Mid,428,0.23238,5588316.359136,-7.899,42.94366206537571,-0.029527101636032775,0.208268,0.09233049999999997,3.8086070994413617,0.5853442157558552,0.5853442157558552,0.6274764180186402,0.05016035433394934,0.039011111111111114,0.41908694444444444,,0,0,neutre,365,0,0,30,,,31.0,73.0,28.0,78.5,50,51.03,False,False,,0,,,,53,1,,,51386023,58642029,219066529.0,250000000.0,250000000.0,87.6,11660572,$12M,1.4
VIRTUALUSDT,VIRTUAL,Mid,113,0.6194,8029328.11335,3.926,57.389625167290866,0.010708206041737217,0.5968800000000001,0.7029664999999994,0.7938700037179418,0.4378818737270876,0.33508414621074073,0.5098486601349532,0.5700352329643379,0.5360583333333334,0.8272222222222222,rsi_bearish_divergence|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,31.0,66.0,68.5,78.5,20.3,50.84,False,False,,0,,,,54,4,⚠️ Surveiller,Volume ×0.5 (épuisement)|Divergence RSI baissière,408073682,620644956,657499393.93077,1000000000.0,1000000000.0,65.7,,,
LDOUSDT,LDO,Mid,131,0.3653,6538237.937536,10.899,75.47760010357325,0.009400113525952433,0.2830599999999999,0.3676444999999999,0.7048176520613508,0.46379079123826555,0.18194009834599917,0.9091724582922326,0.5467132013300069,0.25279166666666664,0.4004916666666668,uptrend,1,0,haussier,365,0,0,30,,,31.0,48.0,73.0,78.5,50,50.73,False,False,,0,,,,45,2,,RSI 75 (surachat),306633074,366627076,836362327.7060835,1000000000.0,1000000000.0,83.6,17648050359,$17.6B,10.44
EGLDUSDT,EGLD,Mid,276,3.09,1059116.8079,-5.793,55.28169445437662,0.06732387636836641,2.9402000000000004,4.2023,0.7429897545893451,0.4792531120331951,0.3609958506224067,1.3586307791169279,0.6339855155180347,2.646944444444445,4.436388888888889,,0,0,neutre,365,0,0,30,,,31.0,75.0,68.5,68.0,50,50.6,False,False,,0,,,,63,0,,,93552566,93552566,30361760.0,30361760.0,,100.0,,,
APTUSDT,APT,Etabli,100,0.612,4515721.29611,-0.81,43.46827547106816,0.005749185860059569,0.6727000000000003,1.0213649999999996,0.4754068823179848,0.5039028620988726,0.46921075455333916,0.48531224515237464,0.6798424597716375,0.59825,1.0485277777777775,downtrend,0,1,baissier,365,0,0,30,,,45.0,28.0,70.0,68.0,26.9,50.17,False,False,,0,,,,41,2,,Volume ×0.5 (épuisement),516677901,737536947,844663867.1423948,1205723739.156718,2100000000.0,70.1,,,
DGBUSDT,DGB,Mid,373,0.00336,1538112.714173,33.333,76.19952116834015,8.157960794473443e-05,0.0026525999999999997,0.004066799999999998,0.934516660847205,0.48089887640449436,0.24494382022471906,10.402743826057987,0.3655657204981223,0.002412777777777778,0.0041286111111111115,breakout_30d|squeeze_breakout|uptrend,3,0,haussier,365,0,0,30,,,31.0,66.0,73.0,68.0,54.1,50.03,False,False,,3,⚡ Volume ×10.4 vs médiane,,10.4,60,2,,RSI 76 (surachat),61635500,61674436,18371597516.28052,18383203110.40618,21000000000.0,99.9,,,
WLFIUSDT,WLFI,Etabli,42,0.0575,3991400.53154,0.701,45.40967176266045,-3.191948786852568e-06,0.058488,0.0949625,0.3710804103423448,0.310126582278481,0.27215189873417717,0.35646674844822523,0.11934936647697114,0.05594999999999997,0.0747222222222222,macd_bearish_cross|downtrend,0,2,baissier,319,0,0,30,,,43.7,37.0,77.5,68.0,7.8,49.96,False,False,,0,,,,43,5,⚠️ Surveiller,Volume ×0.4 (épuisement)|MACD cross baissier,1825913495,5746473747,31774503386.0,100000000000.0,100000000000.0,31.8,,,
