symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
DEXEUSDT,DEXE,Etabli,70,20.954,12690986.32492,5.567,62.78734220156854,-0.015974118607589682,14.976000000000006,7.315384999999999,1.1986202822844965,0.3166955825437075,0.02980791483452913,1.5486875795611283,0.0693753301129251,6.682527777777778,19.168027777777777,macd_bearish_cross|uptrend|bearish_engulfing_4h,1,2,baissier,365,0,0,30,,,45.0,100.0,61.0,78.5,0,65.8,False,False,,0,,,,58,978330188,2019513302,46750552.58384035,96504599.33609451,,48.4,,,
INJUSDT,INJ,Etabli,97,5.4,11008300.41314,3.112,49.99151249127402,-0.14567061875518406,4.87236,4.206574999999997,1.3380554285075763,0.2931330472103005,0.22761087267525038,0.7973793202906617,0.42797546709864237,2.875944444444444,5.976277777777778,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,82.0,62.5,78.5,50,65.36,False,False,,0,,,,65,538193880,538193880,100000000.0,100000000.0,,100.0,12124560,$12M,-8.07
WLDUSDT,WLD,Etabli,50,0.4868,208340253.83433,-2.347,58.82462030688064,0.0019750643335879267,0.320588,0.40673750000000014,2.2844501845291507,0.4143107330497873,0.10206718346253224,2.8025134698700906,0.2594035240727764,0.24217500000000008,0.4487416666666666,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,84.0,46.0,78.5,50,64.17,False,False,,0,,,,67,1649383362,4857313042,3395670297.467436,10000000000.0,10000000000.0,34.0,,,
NEARUSDT,NEAR,Etabli,36,2.102,56662883.8215,4.059,50.1881254068238,-0.06520883927103545,1.8416199999999996,1.5167849999999998,1.6241487335499407,0.3400780972665957,0.25417110401135967,0.7270738028623557,0.299201885827657,1.225083333333333,2.4149444444444446,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,46.0,78.5,50,63.64,False,False,,0,,,,62,2732280492,2732280513,1298011404.0,1298011414.0,,100.0,,,
ALLOUSDT,ALLO,Mid,283,0.3759,14107877.58973,-3.368,63.27247260180227,0.015341808739778348,0.16013000000000002,0.1230415,4.148294972753271,0.3757798165137615,0.14005026273703441,1.606409970491406,-0.008430544611566329,0.08829166666666666,0.2808555555555555,uptrend,1,0,haussier,214,0,0,30,,,26.9,100.0,46.0,78.5,50,62.98,False,False,,0,,,,67,88375292,296033044,235000705.776451,787188051.3196263,1000000000.0,29.9,,,
ATOMUSDT,ATOM,Etabli,65,1.993,5840235.12818,5.394,55.25116995951141,0.012744293314159896,1.9558400000000002,2.02536,0.8182491629027742,0.2660054102795312,0.1014427412082957,0.8081450053948792,0.5560745643922612,1.685361111111111,2.093972222222222,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,66.0,73.0,78.5,50,62.21,False,False,,0,,,,61,1022416785,1022416785,513639157.668372,513639157.668372,,100.0,,,
ONDOUSDT,ONDO,Etabli,47,0.3668,10752750.5198,5.95,50.59448791805098,-0.0030220174887048163,0.3555480000000001,0.33563049999999994,1.2069445866811852,0.28116006198804516,0.18662829311489923,0.3675849942395844,0.38327323768721233,0.25181388888888884,0.41719722222222216,downtrend|bullish_engulfing_4h,1,1,mixte,365,0,0,30,,,45.0,73.0,62.5,78.5,17.0,60.22,False,False,,0,🔥 Trending #9 sur CoinGecko,9,,54,1786978825,3669865438,4869330647.0,10000000000.0,10000000000.0,48.7,2618510455,$2.6B,-0.74
XLMUSDT,XLM,Etabli,17,0.194,17817377.4302,2.483,51.00238729331088,-0.004124869402600586,0.17548200000000003,0.1876135,1.5068436052373746,0.2962677953058869,0.2527895344363217,0.9056629154922003,0.3468864281236268,0.14957777777777778,0.2109805555555555,,0,0,neutre,365,0,0,30,,,45.0,66.0,52.0,78.5,50,60.02,False,False,,0,,,,58,6534054960,9679367448,33753695691.3013,50001786839.91258,,67.5,,,
STGUSDT,STG,Mid,337,0.6387,30334872.57583,33.508,79.32467507888961,0.043319765985071854,0.24134600000000006,0.18094900000000005,3.1040539498747965,0.470495258166491,0.015475085112968134,6.97911451704666,0.23397793592795435,0.17177777777777775,0.32314166666666666,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,82.0,50.5,78.5,50,59.92,False,False,,5,🔥 Trending #6 sur CoinGecko|⚡ Volume ×7.0 vs médiane,6,6.98,63,74150823,74150823,117496806.24598098,117496806.24598098,1000000000.0,100.0,74026091,$74M,1.05
IOUSDT,IO,Mid,403,0.1689,2948022.339209,-3.596,53.984175959996506,-0.000250767886746211,0.148248,0.13939000000000004,1.3837314810092047,0.29012023000522735,0.12075274438055415,0.5946998245344529,0.37774714902217477,0.10127222222222222,0.17583333333333334,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,62.5,68.0,50,58.57,False,False,,0,,,,65,58785710,134544718,349537102.231732,799996650.0516077,800000000.0,43.7,,,
CRVUSDT,CRV,Mid,123,0.2435,13472326.93815,-2.287,59.903520327200006,0.005809132178234504,0.23014400000000002,0.28613649999999996,0.9994673252890873,0.3525230987917555,0.13539445628997868,1.4699527931272622,0.6452806312948742,0.2016361111111111,0.2567416666666667,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,31.0,75.0,73.0,78.5,17.0,57.65,False,False,,0,,,,56,370739798,581338644,1523919932.0,2389583077.0848,3030303031.0,63.8,1446261107,$1.4B,-2.21
XAUTUSDT,XAUT,Etabli,39,4194.9,555904157.42271,2.696,35.75550615959729,-22.857236730970243,4524.124199999998,,0.2788266047170523,0.16002816292960934,0.12875609573734548,10.840396924589792,,4334.866774193549,4770.878709677419,downtrend,0,1,baissier,79,0,0,30,,,37.2,63.0,85.5,78.5,17.0,57.62,False,False,,3,⚡ Volume ×10.8 vs médiane,,10.84,60,2564975005,2962277263,612823.659532,707747.089,,86.6,2999407584,$3.0B,-5.36
WLFIUSDT,WLFI,Etabli,44,0.0616,8827526.51863,4.23,52.068730741229096,0.0005964473802700736,0.06303800000000001,0.10992249999999995,0.713719313025439,0.49065420560747663,0.4252336448598131,1.1956604455470647,0.22891999148720055,0.05693055555555556,0.10106111111111113,double_bottom_90d,1,0,haussier,285,0,0,30,,,42.8,55.0,62.5,78.5,50,57.54,False,False,,0,,,,56,1951984827,6143359416,31773899178.0,100000000000.0,100000000000.0,31.8,,,
TONUSDT,TON,Etabli,22,1.733,26800039.27704,3.339,47.70749650005199,-0.013130535677934263,1.832479999999999,1.5496350000000014,1.125781974333569,0.4406779661016949,0.3610906411201179,0.6901941635327704,0.37381763953428415,1.2359444444444447,2.230916666666667,,0,0,neutre,365,0,0,30,,,45.0,54.0,58.0,78.5,50,57.46,False,False,,0,🔥 Trending #14 sur CoinGecko,14,,55,4636391016,8996051993,2677857190.196306,5195882406.950478,,51.5,,,
JSTUSDT,JST,Etabli,89,0.07329,5363895.724217,-5.566,35.58938004870849,-0.0017014576735154083,0.08672699999999998,0.05811440000000002,0.9638320238117544,0.24269941182540503,0.24269941182540503,0.7203658598830526,-0.05419146428425212,0.05847416666666667,0.0934077777777778,rsi_bullish_divergence,1,0,haussier,365,0,0,30,,,45.0,45.0,79.0,78.5,50,57.27,False,False,,0,,,,53,626076378,626076378,8543764567.312736,8543764567.312736,9900000000.0,100.0,3007360527,$3.0B,-2.02
HOMEUSDT,HOME,Mid,250,0.02944,7569966.32193,-15.814,47.709973676052456,-0.0019601273534543594,0.023971600000000003,0.02400470000000001,2.8634650043793473,0.4946199236376258,0.4871572370704616,3.206961963491412,-0.030735346704853922,0.014857777777777775,0.03747833333333333,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,84.0,41.5,78.5,19.8,56.99,False,False,,2,⚡ Volume ×3.2 vs médiane,,3.21,62,112810762,294161047,3835000000.01,10000000000.0,10000000000.0,38.4,,,
HBARUSDT,HBAR,Etabli,28,0.0797,10530885.82041,1.155,38.74096384783313,-0.0008361560774491328,0.0888664,0.10125339999999994,0.5731236408933014,0.2253464951640244,0.2053046166118258,0.5733464797691843,0.6967081952200307,0.08282916666666668,0.09646166666666667,,0,0,neutre,365,0,0,30,,,45.0,37.0,95.5,78.5,50,56.87,False,False,,0,,,,53,3456978334,3985151909,43373231600.79497,50000000000.0,50000000000.0,86.7,,,
TRXUSDT,TRX,Etabli,8,0.3129,65532973.17128,-2.856,28.030312283788533,-0.003061788375866986,0.342332,0.30699500000000013,0.3039437118719829,0.16693290734824276,0.16693290734824276,0.5417853741276367,0.23595504093951605,0.30808888888888897,0.35937222222222226,,0,0,neutre,365,0,0,30,,,45.0,36.0,89.5,78.5,50,55.98,False,False,,0,,,,58,29635785950,29635786437,94826839131.88136,94826840690.07396,,100.0,,,
NXPCUSDT,NXPC,Mid,269,0.354,828326.16352,-6.744,47.505761533430714,-0.00592982427836709,0.3445419999999999,0.3412530000000001,1.088082441809587,0.2813872832369942,0.18104046242774563,0.5304718894263509,0.31957130424079283,0.27921666666666667,0.3919166666666666,golden_cross|doji_4h,1,0,haussier,365,0,0,30,,,31.0,82.0,62.5,57.5,50,55.97,False,False,,0,,,,65,100753572,351611517,284987037.3429133,994552574.1697733,1000000000.0,28.7,,,
PYTHUSDT,PYTH,Mid,135,0.0389,6173942.6892,12.754,50.905156001187905,0.00044994126997710115,0.04417199999999998,0.051997999999999996,1.1982778317896388,0.479933110367893,0.34782608695652173,2.9382318916872654,0.5712691437183393,0.03535555555555556,0.05317777777777777,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,64.0,58.0,78.5,50,55.92,False,False,,0,,,,62,305917965,388468149,7874981923.362026,10000000000.0,10000000000.0,78.7,,,
EPICUSDT,EPIC,Speculative,797,0.622,10797824.5633,1.303,63.84198171115891,0.019381177875798655,0.35664,0.4131800000000005,2.6096805612205953,0.47282608695652173,0.11756373937677049,4.136212282667513,0.13170277821780152,0.23488888888888898,0.4825833333333335,,0,0,neutre,365,0,0,30,,,17.0,84.0,46.0,78.5,50,55.79,False,False,,2,⚡ Volume ×4.1 vs médiane,,4.14,70,20911898,20911898,33600000.0,33600000.0,33600000.0,100.0,,,
XPLUSDT,XPL,Mid,162,0.09,37793363.51697,39.319,54.887834415667434,0.00037108133624129923,0.088978,0.11818300000000004,1.6611495352687682,0.5656493967352733,0.36053938963804116,4.835836281214533,0.49248335252299347,0.07662777777777775,0.1291111111111111,macd_bullish_cross|downtrend,1,1,mixte,261,0,0,30,,,28.2,84.0,38.5,78.5,17.0,55.59,False,False,,8,🔥 Trending #2 sur CoinGecko|⚡ Volume ×4.8 vs médiane,2,4.84,67,225662210,898654818,2511111111.1111,10000000000.0,,25.1,,,
CATIUSDT,CATI,Speculative,697,0.0571,2224302.38836,0.705,57.642061877922366,0.000801992766499659,0.05425,0.0523855,1.2345678440772998,0.4117647058823529,0.20028011204481802,1.538703439204405,0.23816816257167264,0.043505555555555554,0.06331666666666666,macd_bullish_cross|bearish_engulfing_4h,1,1,mixte,365,0,0,30,,,17.0,100.0,56.5,68.0,13.3,55.46,False,False,,0,,,,60,25928966,57143948,453748245.57,1000000000.0,1000000000.0,45.4,,,
OPENUSDT,OPEN,Mid,468,0.2301,3532017.96108,7.624,60.47285970600327,0.004456182307875522,0.20690799999999998,0.18285999999999997,1.3518481317522493,0.42691751085383495,0.17040520984081034,0.9107479271308566,0.22819634909954767,0.1575222222222222,0.24233888888888894,downtrend,0,1,baissier,278,0,0,30,,,28.6,82.0,56.5,68.0,17.0,54.47,False,False,,0,,,,56,49345075,228979468,215500000.0,1000000000.0,1000000000.0,21.6,,,
HOLOUSDT,HOLO,Mid,491,0.0621,8680084.13988,-0.161,42.644850330409795,-0.0005725111718799954,0.06959,0.06703299999999998,0.9327504270386063,0.3699421965317919,0.28208092485549124,4.080337034178059,0.44651692760004513,0.05358333333333334,0.077675,downtrend,0,1,baissier,275,0,0,30,,,28.5,63.0,73.0,78.5,17.0,53.73,False,False,,2,⚡ Volume ×4.1 vs médiane,,4.08,57,45176602,127387956,726298493.999999,2048000000.0,2048000000.0,35.5,,,
