symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
MMTUSDT,MMT,Mid,443,0.2311,76352860.80262,3.865,63.043998301209484,0.002438981950312705,0.17553599999999997,0.142889,1.748101807295603,0.3975667189952905,0.09419152276295141,9.51168284776558,0.26364579236081614,0.11423055555555554,0.20553611111111114,macd_bullish_cross|uptrend,2,0,haussier,279,0,0,30,,,28.6,100.0,50.5,78.5,50,77,43.79,25,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×9.5 vs médiane,,9.51,77,0,,,45934022,225061499,204095424.0,1000000000.0,1000000000.0,20.4,4228738,$4M,-7.25
BABYUSDT,BABY,Mid,392,0.01289,65112528.88354,10.265,57.90671496445294,0.00020424060080309733,0.012669600000000001,0.014347800000000008,0.6456436003939243,0.4672131147540984,0.33913934426229503,25.912911688896912,0.09514547475098742,0.01163027777777778,0.01778194444444444,macd_bullish_cross|double_bottom_90d|uptrend,3,0,haussier,365,0,0,30,,,31.0,84.0,62.5,78.5,50,74,44.19,22,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×25.9 vs médiane,,25.91,74,0,,,56092007,142543736,4295424807.98,10915769573.0,,39.4,2652418168,$2.7B,0.87
JSTUSDT,JST,Etabli,76,0.10367,4065511.387658,0.039,54.666422861658056,-0.0005657874034844111,0.09682200000000002,0.07389859999999998,0.3813461652236202,0.2377463626044783,0.024277783005551886,0.7043640566448125,0.1321846629074122,0.07864166666666667,0.10413527777777778,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,94.0,68.0,50,70,54.52,18,🟢 Surperforme BTC,False,False,,0,,,,70,3,,Près du plus haut 90j (résistance),853003462,853003462,8188743036.341737,8188743036.341737,9900000000.0,100.0,3367220927,$3.4B,-0.28
1000CATUSDT,1000CAT,Speculative,,0.00185,11104199.377759,20.915,65.99654945083711,6.559060555568699e-05,0.0013660000000000002,0.001713150000000001,1.3767504181794072,0.41860465116279066,0.1441860465116279,8.199190487515578,0.4225600463364985,0.001271666666666667,0.0019516666666666667,uptrend,1,0,haussier,365,0,0,30,,,17.0,75.0,62.5,78.5,50,68,33.59,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×8.2 vs médiane,,8.2,68,0,,,,,,,,,,,
TRXUSDT,TRX,Etabli,8,0.3299,12739763.16693,0.764,55.32634538191239,0.00015033803510391486,0.3266799999999999,0.31787299999999996,0.14074603006002862,0.16054313099041526,0.1216719914802981,0.12597921853005214,0.5502679010881478,0.31880833333333336,0.35897777777777784,macd_bullish_cross|doji_4h,1,0,haussier,365,0,0,30,,,45.0,73.0,95.5,78.5,50,67,54.37,15,🟢 Surperforme BTC,False,False,,0,,,,67,2,,Volume ×0.1 (épuisement),31254083782,31255017521,94893551777.88278,94896414946.46408,,100.0,,,
GLMRUSDT,GLMR,Speculative,,0.008941,3340565.5057937,10.396,55.30445001943505,0.00021281172003762933,0.008610959999999999,0.012218240000000002,1.075678125998037,0.5521084337349397,0.4619277108433735,2.577787976376961,0.36675606186814735,0.007896861111111115,0.014405555555555557,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,84.0,49.0,68.0,50,67,33.02,15,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,,,,,,,,,
SOLVUSDT,SOLV,Speculative,,0.00263,1180399.2496,10.97,57.8531042117338,3.8703006029681215e-05,0.0026604000000000007,0.004218550000000001,0.5063660019769024,0.5615384615384615,0.4980769230769231,3.2294488608632865,0.3857950430248282,0.0024088888888888884,0.004346944444444446,squeeze_breakout|uptrend,2,0,haussier,365,0,0,30,,,17.0,64.0,70.0,68.0,50,67,31.88,15,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.2 vs médiane,,3.23,67,0,,,,,,,,,420750033,$421M,2.81
1000SATSUSDT,1000SATS,Speculative,,1.072e-05,912532.0958549,6.244,61.0802519989594,8.113101087039663e-08,9.6226e-06,1.1618650000000003e-05,0.7626886866422411,0.408311345646438,0.2935356200527704,1.538366104516702,0.3553173887438816,9.06027777777778e-06,1.3360277777777777e-05,,0,0,neutre,365,0,0,30,,,17.0,84.0,73.0,57.5,50,67,33.62,15,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,,,,,,,,,
OGNUSDT,OGN,Speculative,,0.01708,708571.16032,7.489,58.91526300630493,0.00017287736248722225,0.0162654,0.0207466,0.5091554796015845,0.40082474226804127,0.2964948453608248,2.2893184415094576,0.4151949423239264,0.01516388888888889,0.022469166666666665,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,84.0,83.5,57.5,25.7,67,32.79,15,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,,,,,,,50088802,$50M,-0.19
HMSTRUSDT,HMSTR,Speculative,,0.000213,5105469.3521544,9.455,59.253806821092326,5.977863678601329e-06,0.00019578000000000005,0.00017388849999999998,0.8815127822316652,0.5827393075356415,0.45773930753564157,1.0560519316719204,0.20234997497479212,0.00014833055555555556,0.00024912777777777776,,0,0,neutre,365,0,0,30,,,17.0,91.0,53.5,78.5,50,66,34.97,14,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,,,,,,,,,
ACEUSDT,ACE,Speculative,,0.129,20729224.60225,21.813,66.5561636928966,0.007206846686447505,0.079792,0.122932,2.9094736732582085,0.5427536231884058,0.09833795013850409,6.542683025040165,0.15179249104148673,0.06894166666666668,0.12774444444444444,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,17.0,75.0,41.5,78.5,50,65,32.33,13,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.5 vs médiane,,6.54,65,0,,,,,,,,,,,
EULUSDT,EUL,Speculative,661,1.173,1423409.18333,-3.138,45.271997552063766,-0.05215958724707116,1.16838,1.1527150000000002,2.64244268466106,0.48844308765808986,0.48844308765808986,1.423067941494954,0.3311130664401107,0.9206666666666666,1.589055555555556,golden_cross,1,0,haussier,301,0,0,30,,,15.2,91.0,47.5,68.0,50,65,32.58,13,🟢 Surperforme BTC,False,False,,0,,,,65,1,,,31895756,31895756,27182818.28459,27182818.28459,27182818.0,100.0,352804686,$353M,10.41
ZECUSDT,ZEC,Etabli,15,512.67,23200722.92869,1.453,54.75985550064806,2.5625656668768837,480.04459999999995,389.46209999999996,0.8140420848591935,0.46200671081153305,0.23957003296018056,0.058905602675198454,0.49440202593203264,402.77500000000003,604.0736111111111,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,73.0,73.0,78.5,50,64,53.02,12,🟢 Surperforme BTC,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,64,2,,Volume ×0.1 (épuisement),8601759432,8643981854,16784704.8530448,16867136.1030448,21000000.0,99.5,,,
UNIUSDT,UNI,Etabli,37,3.966,5804550.93426,-0.9,54.34773646014306,-0.0337158210413378,3.526780000000001,3.483555,0.6988039648176401,0.36361221779548475,0.10579742837807352,0.17101394743136356,0.507748673873192,2.614416666666666,4.006361111111111,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,73.0,73.0,78.5,50,64,53.02,12,🟢 Surperforme BTC,False,False,,0,,,,64,3,,Volume ×0.2 (épuisement),2474833062,3534015444,624438423.7271129,891686420.0329479,1000000000.0,70.0,1417183609,$1.4B,-0.87
