symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
DEXEUSDT,DEXE,Etabli,64,22.903,5552563.29273,-0.629,61.2037255272074,0.5466932375262243,16.769999999999996,8.30919,2.0138545091839277,0.35214070816940524,0.01658737302301661,0.3848456653765195,0.1005714375938967,8.64522222222222,20.705027777777776,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,73.0,50.5,78.5,50,59.5,False,False,,0,,,,60,1070532314,2209841088,46750552.58384035,96504599.33609451,,48.4,,,
AAVEUSDT,AAVE,Etabli,57,83.89,42167420.11977,2.056,63.10732184774491,2.1059314524851462,80.15599999999999,116.1161,0.8693882575692763,0.47202494370344705,0.2728217564524511,1.4462798940405512,0.5987256381043967,67.49194444444446,101.65,downtrend,0,1,baissier,365,0,0,30,,,45.0,75.0,73.0,78.5,20.8,59.33,False,False,,4,🔥 Trending #4 sur CoinGecko,4,,63,1277893368,1346931001,15179911.874935383,16000000.0,16000000.0,94.9,11690636763,$11.7B,-3.93
WLDUSDT,WLD,Etabli,46,0.4666,51226420.28752,-8.921,45.098504853625876,-0.02210452806275931,0.41206000000000004,0.40383099999999983,2.345218944660047,0.3088431343504666,0.3088431343504666,0.8422543914259728,0.18612031263897988,0.24269166666666672,0.5784305555555554,macd_bearish_cross|golden_cross,1,1,mixte,365,0,0,30,,,45.0,82.0,41.5,78.5,26.3,58.61,False,False,,0,,,,56,1615938646,4658574344,3468740707.338937,10000000000.0,10000000000.0,34.7,,,
TRXUSDT,TRX,Etabli,8,0.3224,52252795.57566,-2.125,42.56255677951022,0.0012507829685547978,0.34013,0.30996950000000006,0.2974985262700019,0.16027689030883913,0.14190628328008523,0.4302270373855745,0.32372234952060297,0.31613888888888897,0.35937222222222226,,0,0,neutre,365,0,0,30,,,45.0,36.0,95.5,78.5,50,57.76,False,False,,0,,,,53,30526821640,30527236711,94843069541.01196,94844359116.28017,,100.0,,,
UNIUSDT,UNI,Etabli,44,2.873,12822951.59433,-2.742,47.04743408359462,0.01882581935883246,3.1182800000000004,3.9205400000000004,0.8137597896569482,0.40010015022533807,0.27991987981972966,0.5565057216383053,0.5782619924898532,2.6328888888888895,3.6616111111111107,,0,0,neutre,365,0,0,30,,,45.0,46.0,73.0,78.5,50,57.61,False,False,,0,,,,55,1789083326,2572400380,621551561.5538775,893686420.0329479,1000000000.0,69.5,1371193968,$1.4B,-5.0
NEARUSDT,NEAR,Etabli,39,1.804,53398360.9096,-7.44,38.854845113671885,-0.05328288212330409,2.05356,1.5383600000000004,1.3638045552784137,0.35960241391551295,0.35960241391551295,0.5990929429798549,0.2670018892191278,1.2484444444444445,2.4715833333333337,,0,0,neutre,365,0,0,30,,,45.0,45.0,52.0,78.5,50,56.23,False,False,,0,,,,49,2341869419,2341869448,1299243254.0,1299243270.0,,100.0,,,
WLFIUSDT,WLFI,Etabli,43,0.0572,7450848.79879,-6.536,44.01083335859664,2.5582672829690088e-05,0.060874,0.10303949999999991,0.5702030219677868,0.4577114427860697,0.42985074626865677,0.5986569106693205,0.14508764119568418,0.05639722222222224,0.09273055555555555,,0,0,neutre,299,0,0,30,,,43.2,37.0,73.0,78.5,50,55.72,False,False,,0,,,,50,1818288096,5722537503,31774157797.0,100000000000.0,100000000000.0,31.8,,,
APEUSDT,APE,Mid,197,0.1494,6491092.418332,9.692,61.52140350738881,0.0020506526570454,0.13837000000000002,0.14397050000000003,0.9098184980636859,0.3541436464088397,0.1756906077348066,2.522437362335481,0.17357909490405038,0.08735833333333333,0.1687722222222222,,0,0,neutre,365,0,0,30,,,31.0,84.0,67.0,78.5,50,55.56,False,False,,0,,,,70,148781268,148781268,1000000000.0,1000000000.0,1000000000.0,100.0,,,
JTOUSDT,JTO,Mid,118,0.7609,9242010.23986,13.839,62.753657004659594,0.0010266561188664938,0.5670400000000001,0.392137,1.7940886226322992,0.3094314155559305,0.04386075153952486,1.0601438793639033,0.17422043561542996,0.2853611111111111,0.6888194444444443,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,31.0,91.0,50.5,78.5,50,55.41,False,False,,5,🔥 Trending #3 sur CoinGecko,3,,73,369778922,758659840,487410698.0,1000000000.0,,48.7,692438375,$692M,2.88
BNBUSDT,BNB,Etabli,4,565.49,113296061.42835,-0.571,36.925248173959645,-2.0368495703184983,628.2733999999998,697.8335500000003,0.6184248616274929,0.21999610429362496,0.2133734034560481,0.7517136738695035,0.7504549490327312,579.5955555555557,671.738611111111,downtrend,0,1,baissier,365,0,0,30,,,45.0,37.0,77.0,78.5,20.8,55.01,False,False,,0,,,,43,76189813749,76189813749,134783020.5199999,134783020.5199999,200000000.0,100.0,134002793691,$134.0B,-2.08
ADAUSDT,ADA,Etabli,22,0.1441,28494623.88129,-3.159,25.52844173031049,0.0002129425811165271,0.20955,0.2799819999999999,0.8330247030695054,0.4907932011331444,0.49008498583569404,0.6034301987147356,0.7606810219834169,0.15967499999999998,0.2664138888888889,,0,0,neutre,365,0,0,30,,,45.0,28.0,60.5,78.5,50,54.7,False,False,,0,,,,51,5360359691,6477007717,37241917348.40765,45000000000.0,45000000000.0,82.8,,,
JSTUSDT,JST,Etabli,86,0.08292,3299458.024801,0.827,50.35657773263783,0.0004995467646915247,0.0860796,0.061034450000000004,0.9959989013265611,0.2377463626044783,0.14415437003405218,0.3258408960495137,-0.045846719944369944,0.06421000000000002,0.0934077777777778,uptrend,1,0,haussier,365,0,0,30,,,45.0,45.0,79.0,68.0,50,54.55,False,False,,0,,,,56,706798955,706798955,8543764567.312736,8543764567.312736,9900000000.0,100.0,2953845420,$3.0B,-2.56
ONDOUSDT,ONDO,Etabli,50,0.3084,8997341.64051,-2.374,36.59221333655166,-0.005385616616444959,0.37160400000000005,0.325064,0.9275528169478473,0.3174673455833517,0.3174673455833517,0.3062375666100253,0.341178367936875,0.2538277777777778,0.4179,downtrend,0,1,baissier,365,0,0,30,,,45.0,36.0,68.5,78.5,20.8,54.38,False,False,,0,,,,42,1499538901,3079558588,4869330647.0,10000000000.0,10000000000.0,48.7,2589939642,$2.6B,-2.01
SOLUSDT,SOL,Etabli,7,69.09,324036814.40503,0.422,43.10171487570332,0.3680081246263187,78.10560000000001,95.83280000000005,0.6725396463684031,0.361199548115436,0.2906439355037487,0.7648252492796532,0.8410567889789634,67.15916666666665,90.49083333333331,downtrend,0,1,baissier,365,0,0,30,,,45.0,37.0,65.0,78.5,20.8,54.29,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,41,40075119967,43427415363,580636258.4140792,629206649.6493961,,92.3,,,
