symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
NEARUSDT,NEAR,Etabli,31,2.479,70386368.9342,18.442,59.698993214998524,-0.0153790037456258,1.89224,1.5216850000000002,1.6649644501357617,0.3400780972665957,0.11998580049698263,1.4999013708205056,0.2940241991445727,1.225083333333333,2.4418333333333337,uptrend,1,0,haussier,365,0,0,30,,,45.0,91.0,46.0,78.5,50,67.21,False,False,,5,🔥 Trending #3 sur CoinGecko,3,,72,3227571752,3227571851,1298282396.0,1298282436.0,,100.0,,,
RIFUSDT,RIF,Mid,280,0.0972,9976784.9926,-1.119,59.2798043857978,0.004095066869685852,0.06772600000000001,0.0442065,2.8481988468364947,0.4174757281553398,0.20471161657189277,3.9808783917178934,0.13075351267092064,0.034875,0.08374444444444444,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,100.0,46.0,78.5,50,66.49,False,False,,2,⚡ Volume ×4.0 vs médiane,,3.98,74,98586487,98586487,1000000000.0,1000000000.0,,100.0,,,
TAOUSDT,TAO,Etabli,38,279.5,79695411.41713,5.115,62.194306479912704,8.430198039475513,263.198,248.52500000000003,1.148118662897643,0.4417867435158502,0.19596541786743515,1.7451760464436104,0.5150080264986979,222.17222222222225,325.5722222222223,macd_bullish_cross|downtrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,100.0,62.5,78.5,17.5,66.23,False,False,,1,🔥 Trending #7 sur CoinGecko,7,,64,2681386919,5867067268,9597491.0,21000000.0,21000000.0,45.7,,,
XLMUSDT,XLM,Etabli,16,0.2046,22424052.5495,11.987,55.03382680620878,-0.0030567670132426866,0.17673600000000003,0.18666149999999998,1.5086351707140713,0.2962677953058869,0.21431319738360916,1.5117412602657165,0.34254818271398746,0.14957777777777778,0.21247499999999997,uptrend,1,0,haussier,365,0,0,30,,,45.0,84.0,52.0,78.5,50,65.56,False,False,,0,,,,64,6991761968,10352926507,33768286806.40389,50001786839.91258,,67.5,,,
ALLOUSDT,ALLO,Mid,293,0.3874,16119534.02997,1.76,63.42545769554519,0.004408046510754035,0.17589800000000003,0.12618450000000003,4.143136961458912,0.3757798165137615,0.1194882339501941,2.9115881583613135,-0.00027151189492733547,0.08829166666666666,0.32085833333333336,uptrend,1,0,haussier,217,0,0,30,,,26.9,100.0,46.0,78.5,50,65.49,False,False,,0,,,,71,89262134,298973003,235035092.714663,787222361.4101102,1000000000.0,29.9,,,
DEXEUSDT,DEXE,Etabli,76,18.778,5370463.25084,4.753,53.82178912843323,-0.3694827967914862,15.21368,7.507439999999998,1.3085252681724158,0.3166955825437075,0.13149733857903267,1.0,0.07375038263723153,7.143416666666665,19.390138888888885,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,56.5,78.5,50,65.3,False,False,,0,,,,64,878953813,1814376106,46750552.58384035,96504599.33609451,,48.4,,,
IOUSDT,IO,Mid,377,0.1898,3387018.109148,9.838,61.48003400431847,0.002019106154612425,0.151832,0.13860450000000005,1.3347223103213843,0.29012023000522735,0.006795608991113412,1.1816388663830604,0.3667465442017903,0.10127222222222222,0.1795111111111111,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,91.0,67.0,68.0,50,63.04,False,False,,0,,,,68,66387664,151943552,349537102.231732,799996650.0516075,800000000.0,43.7,,,
HOMEUSDT,HOME,Mid,258,0.02692,4794779.91063,-10.713,45.38292529847445,-0.002233273544722417,0.024727000000000002,0.024053650000000006,2.865274250521796,0.5275945852134675,0.5275945852134675,1.7231896945098921,-0.05163483092036146,0.014857777777777775,0.038212499999999996,golden_cross|doji_4h,1,0,haussier,365,0,0,30,,,31.0,100.0,28.0,68.0,50,62.74,False,False,,0,,,,64,109547879,269385842,4066578947.38,10000000000.0,10000000000.0,40.7,,,
ZECUSDT,ZEC,Etabli,14,532.23,233598719.40722,27.575,54.56207984966575,1.4270246624616512,509.6096,375.1291999999999,1.944963817822868,0.46200671081153305,0.2112272470825786,1.2388937435381202,0.4669373631415745,231.12777777777774,611.8483333333332,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,45.0,91.0,52.0,78.5,17.5,62.71,False,False,,6,🔥 Trending #2 sur CoinGecko,2,,67,8916933769,8917129027,16768512.6655448,16768879.8530448,21000000.0,100.0,,,
FETUSDT,FET,Mid,107,0.2193,20412167.87671,7.132,51.41888692419035,-0.0012548612585329862,0.215916,0.21502949999999998,1.2870018478935854,0.3420487106017192,0.21454154727793698,0.9171758163487372,0.556960937212239,0.19349166666666665,0.2556138888888888,golden_cross,1,0,haussier,365,0,0,30,,,31.0,82.0,62.5,78.5,50,62.34,False,False,,0,,,,65,501083062,602126479,2258881093.9307284,2714384546.672,2714384546.672,83.2,,,
