symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
JSTUSDT,JST,Etabli,83,0.08956,1902754.771572,-1.409,60.98851118324229,-0.0001261210722367104,0.07698400000000002,0.051438250000000026,0.5879358640591057,0.17961042246395148,0.022071678321678407,0.30120035148238133,-0.25171451657461513,0.045363888888888884,0.08715916666666666,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,94.0,68.0,54.6,70.98,False,False,,0,,,,68,764826651,764826651,8543764567.312736,8543764567.312736,9900000000.0,100.0,3583944843,$3.6B,-1.44
QNTUSDT,QNT,Etabli,62,78.9,4218262.12948,-4.974,64.14036212124013,1.0431567676582576,73.13740000000001,74.78204999999998,0.40356860082653234,0.15588161524956098,0.02507720815318099,0.97798376398704,0.39080163195442424,63.31499999999999,77.8422222222222,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,66.0,100.0,68.0,34.4,70.68,False,False,,0,,,,62,1147723790,1153114873,14544176.164081175,14612493.0,14612493.0,99.5,,,
POLYXUSDT,POLYX,Mid,398,0.0562,2156347.28789,0.717,61.96332190153758,0.00041619820104314307,0.05030800000000002,0.054305000000000006,0.5478217988269416,0.18215613382899634,0.010638297872340361,2.140856467711209,0.37354540442117307,0.04071388888888889,0.05498333333333333,downtrend,0,1,baissier,365,0,0,30,,,31.0,84.0,100.0,68.0,32.7,69.83,False,False,,0,,,,71,69759288,69759288,1276749944.934855,1276749944.934855,,100.0,,,
CHZUSDT,CHZ,Mid,103,0.04864,15808079.96449,10.32,62.61410951959639,0.0003750841894284533,0.042698799999999995,0.039228550000000015,0.8335682421515066,0.21194984017703458,0.033598409542743485,1.041303947429103,0.40455953401529526,0.03432916666666666,0.047164444444444446,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,91.0,89.5,78.5,59.0,69.66,False,False,,0,,,,74,503671972,503671972,10364526478.0,10364526478.0,,100.0,,,
KAIAUSDT,KAIA,Mid,153,0.0506,4298377.70375,10.722,61.61385630397003,0.00020152953561391454,0.047521999999999995,0.06171950000000005,0.5208065887157765,0.2156521739130435,0.11652173913043486,5.070334370851214,0.6237640619473359,0.04584166666666666,0.05609999999999999,,0,0,neutre,365,0,0,30,,,31.0,84.0,95.5,68.0,50,69.19,False,False,,3,⚡ Volume ×5.1 vs médiane,,5.07,79,297633422,297633432,5856641747.106198,5856641936.044253,,100.0,,,
BNBUSDT,BNB,Etabli,4,653.73,62992353.46359,-1.213,54.22280317706954,0.9769529672727604,627.119,759.5213500000002,0.2570813935918148,0.14151623486486892,0.0382221829898045,0.25976673206889034,0.8679348093897441,597.2672222222222,665.3533333333334,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,57.0,92.0,78.5,66.9,68.78,False,False,,0,,,,66,88058333077,88058333077,134785348.55,134785348.55,200000000.0,100.0,155975465040,$156.0B,-1.8
ATOMUSDT,ATOM,Etabli,67,2.091,6672968.66879,7.506,61.82319489765326,0.006237461845493189,1.8586000000000007,2.1347750000000003,0.47082459464517235,0.30195080576759975,0.11407972858354543,1.1265705940506408,0.5316673327702877,1.70175,2.152638888888889,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,75.0,83.5,78.5,54.6,68.29,False,False,,0,,,,67,1063215674,1063215674,509034453.723291,509034453.723291,,100.0,,,
TRXUSDT,TRX,Etabli,8,0.3545,33628694.17536,0.767,75.11328406668223,0.00026589874498661285,0.33067799999999997,0.29976600000000014,0.15401590293246098,0.034755677907777005,0.001970720720720816,0.20477375498912004,0.1666606062569574,0.2831361111111111,0.34581666666666666,,0,0,neutre,365,0,0,30,,,45.0,55.0,94.0,78.5,50,68.13,False,False,,0,,,,51,33603795308,33604274706,94800056309.32709,94801408742.83,,100.0,,,
XRPUSDT,XRP,Etabli,5,1.4142,84664960.45494,-0.085,49.14481745255444,-0.0013421025363470722,1.392872,1.7201564999999999,0.3521149893941861,0.14756966947504863,0.08360337005832794,0.19375388268866883,0.871851631290883,1.3220722222222219,1.4793861111111113,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,40.3,67.18,False,False,,0,,,,59,87464792772,141442028399,61829045420.0,99985666473.0,100000000000.0,61.8,,,
DOGEUSDT,DOGE,Etabli,10,0.11021,65948214.68853,0.073,55.6970610487971,-0.000467117242933926,0.10040519999999999,0.11933704999999993,0.43695933574426443,0.12548524844720507,0.04564351290490211,0.18868070364725695,0.7885649049233785,0.0899638888888889,0.11068138888888891,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,40.3,67.18,False,False,,0,,,,59,17013123154,17013611704,154268956383.7052,154273386383.7052,,100.0,,,
LINKUSDT,LINK,Etabli,19,9.75,23400989.7588,-0.612,49.32240156135326,-0.049409529541149966,9.374800000000002,11.145899999999994,0.4332905887884877,0.15120967741935484,0.09048507462686572,0.19511305787585445,0.8749466473965481,8.493611111111111,10.076944444444443,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,40.3,67.18,False,False,,0,,,,59,7091178726,9752687409,727099970.4255477,1000000000.0,1000000000.0,72.7,,,
LTCUSDT,LTC,Etabli,26,56.23,8762981.4938,0.107,48.0862375446479,-0.17024920581561198,55.5408,67.91794999999998,0.3195421621714863,0.10919931856899495,0.06933642230680122,0.171292544864503,0.8075289696071795,52.607777777777784,57.84888888888889,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,40.3,67.18,False,False,,0,,,,59,4339208622,4339528065,77172076.98347135,77177758.23347135,84000000.0,100.0,,,
NXPCUSDT,NXPC,Mid,300,0.3453,678623.86482,1.949,59.986816665682895,0.0013980857673603127,0.30173999999999995,0.34351149999999997,0.5792556623151173,0.1141924959216965,0.04584606835232013,0.5240539419470877,0.4681867567550089,0.2681833333333332,0.3296222222222222,uptrend,1,0,haussier,365,0,0,30,,,31.0,66.0,100.0,57.5,59.0,67.15,False,False,,0,,,,68,97226356,344759150,280476159.1697733,994552574.1697733,1000000000.0,28.2,,,
BTCUSDT,BTC,Etabli,1,78089.8,815770404.3809232,-0.447,48.69046134446982,-524.6598368502055,75436.70519999997,81623.00430000002,0.2910697905933484,0.11849875281549622,0.050118799314974476,0.1328956947029454,1.0,66007.76555555555,80043.32833333332,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,86.0,78.5,59.0,66.07,False,False,,2,🔥 Trending #6 sur CoinGecko,6,,66,1563609720208,1563609720208,20030493.0,20030493.0,21000000.0,100.0,,,
NMRUSDT,NMR,Mid,390,10.45,6755137.041,12.851,73.18211794943747,0.0934881927692281,8.5762,9.276,0.5291734107681257,0.2535545023696682,0.0,3.287232076174913,0.42212414694629735,6.990555555555554,9.341111111111111,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,75.0,88.0,78.5,59.0,66.07,False,False,,2,⚡ Volume ×3.3 vs médiane,,3.29,73,71245686,107648862,7038910.898120408,10635461.48959191,11000000.0,66.2,,,
ETCUSDT,ETC,Etabli,58,9.08,3095456.2196,1.339,51.03479057095256,-0.04368997728838661,8.673,10.7839,0.4580368784462685,0.1387978142076503,0.09018036072144292,0.2062270972075318,0.7673420455270759,8.066944444444445,9.342222222222222,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,57.0,92.0,68.0,31.3,65.8,False,False,,0,,,,57,1419968031,1419968031,156559601.6228963,156559601.6228963,210700000.0,100.0,,,
NEARUSDT,NEAR,Etabli,44,1.534,11673308.7881,2.403,58.33138965725321,0.002893255739532148,1.3744199999999995,1.52369,0.6781988192261037,0.2201342281879195,0.04599129894344317,0.1993671127392911,0.5970324651707514,1.0859444444444444,1.5153611111111112,resistance_test|downtrend,0,2,baissier,365,0,0,30,,,45.0,57.0,89.5,78.5,28.3,65.53,False,False,,0,,,,56,1985401919,1985401916,1295709763.0,1295709761.0,,100.0,,,
SOLUSDT,SOL,Etabli,7,86.83,138715036.79196,-0.777,46.150834120776054,-0.48738086494007327,85.86840000000001,110.31250000000001,0.40031062239832965,0.17941787941787946,0.10865769744274414,0.1977919502215474,0.8749886284058878,80.3052777777778,93.06166666666665,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,87.5,78.5,40.3,65.51,False,False,,1,🔥 Trending #7 sur CoinGecko,7,,60,50143005006,54333984627,578162548.8449843,626485689.0184329,,92.3,,,
ADAUSDT,ADA,Etabli,14,0.2556,14948083.5374,0.118,46.718962003936205,-0.0013763958387656306,0.2532960000000001,0.33820049999999974,0.41488274861955865,0.20531807472231564,0.13934702120498146,0.14959153112982385,0.8076980014919849,0.2424333333333334,0.2843361111111112,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,87.5,78.5,40.3,65.51,False,False,,0,,,,59,9453643303,11499373350,36994533150.30761,45000000000.0,45000000000.0,82.2,,,
HBARUSDT,HBAR,Etabli,30,0.09139,5327000.76534,0.572,49.2659788805226,-8.887311688961816e-05,0.0898658,0.11150055000000006,0.34879934258335615,0.17113341779553654,0.10954098041126595,0.20314683278475362,0.7986169520689856,0.0868872222222222,0.10039111111111113,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,87.5,78.5,40.3,65.51,False,False,,0,,,,59,3962367109,4567729114,43373490526.29409,50000000000.0,50000000000.0,86.7,,,
CVCUSDT,CVC,Speculative,783,0.03176,2557480.55191,1.958,50.301759912159945,-6.860168339519303e-05,0.03089680000000001,0.038785,0.5239307202287932,0.14450354609929084,0.06650971159505606,2.45482526944627,0.6250650662270619,0.029318611111111108,0.03407083333333334,macd_bearish_cross|double_top_90d|uptrend|bearish_engulfing_4h,1,3,baissier,365,0,0,30,,,17.0,84.0,100.0,68.0,24.7,65.18,False,False,,0,,,,69,25503122,31799404,802000010.0,1000000000.0,,80.2,,,
STORJUSDT,STORJ,Speculative,975,0.1225,6080075.9869,1.829,61.32319948155815,0.0013360043355252838,0.102072,0.12009949999999997,0.9900238898173799,0.17428571428571427,0.0718065003779289,3.1255155695870234,0.3843238072275854,0.0902972222222222,0.11445555555555559,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,89.5,78.5,59.0,64.17,False,False,,2,⚡ Volume ×3.1 vs médiane,,3.13,79,16904899,49966688,143787438.7,424999998.0,,33.8,,,
FILUSDT,FIL,Etabli,84,0.972,4440374.63193,0.0,45.74604377519735,-0.017490439577749026,0.9485399999999999,1.2344049999999998,0.8939481316529144,0.24576271186440676,0.24320124320124317,0.15113709387430713,0.5953506876582861,0.8410277777777779,1.0787222222222221,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,85.0,68.0,40.3,63.73,False,False,,0,,,,58,760328153,1904819554,781475772.0,1957799835.0,,39.9,,,
