symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
DEXEUSDT,DEXE,Etabli,65,22.966,23805736.54251,34.43,62.14764763785858,0.030611335342139556,16.0904,8.024265,2.0460854677590405,0.35214070816940524,0.0,3.6541624728782374,0.08820312286462867,8.179583333333335,19.78597222222222,rsi_bearish_divergence|macd_bullish_cross|doji_4h,1,1,mixte,365,0,0,30,,,45.0,100.0,50.5,78.5,16.2,65.89,False,False,,2,⚡ Volume ×3.6 vs médiane,,3.65,67,1065236465,2198909159,46750552.58384035,96504599.33609451,,48.4,,,
XLMUSDT,XLM,Etabli,16,0.192,20362216.7666,-8.702,46.007709055900584,-0.002336679139827419,0.18563600000000002,0.18532049999999997,1.5870042882603992,0.2962677953058869,0.26125432858791847,0.6715332884965226,0.27737890284736655,0.14965555555555557,0.22562222222222225,macd_bearish_cross|golden_cross,1,1,mixte,365,0,0,30,,,45.0,82.0,46.0,78.5,23.3,61.82,False,False,,0,,,,56,6487123792,9583520538,33846411637.78149,50001786839.91258,,67.7,,,
TRXUSDT,TRX,Etabli,8,0.3297,48056865.77743,-0.483,49.89110483151463,0.0022122605725296753,0.34147,0.3093805000000001,0.31403500660460726,0.16027689030883913,0.12220447284345047,0.5814105388521166,0.3185614046593963,0.31517222222222224,0.35937222222222226,,0,0,neutre,365,0,0,30,,,45.0,54.0,95.5,78.5,50,59.81,False,False,,0,,,,61,31225988873,31226388743,94839630426.10846,94840844912.39717,,100.0,,,
WLDUSDT,WLD,Etabli,43,0.5577,61503621.18554,-10.582,54.86037045486656,-0.005055903614049895,0.3975640000000001,0.40522349999999996,2.385534666394375,0.28035659391331075,0.17449266775292552,0.8950181584970288,0.23023620592755198,0.24217500000000008,0.5729083333333332,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,45.0,66.0,46.0,78.5,21.5,57.95,False,False,,0,,,,50,1923003162,5554660301,3461963571.795913,10000000000.0,10000000000.0,34.6,,,
TAOUSDT,TAO,Etabli,42,219.9,309983555.88712,-5.622,41.856633062021665,0.1559427303945693,257.652,246.4195,1.1108927259671284,0.42624407582938395,0.3483412322274882,10.058196651943257,0.5414400496678469,218.26944444444445,321.7972222222223,downtrend,0,1,baissier,365,0,0,30,,,45.0,63.0,58.0,78.5,19.8,57.86,False,False,,7,🔥 Trending #4 sur CoinGecko|⚡ Volume ×10.1 vs médiane,4,10.06,62,2106015292,4608112801,9597491.0,21000000.0,21000000.0,45.7,,,
LUMIAUSDT,LUMIA,Speculative,886,0.1226,7131499.775374,-0.969,57.22675673218634,0.004569543408147719,0.10438799999999998,0.097168,1.9516565679495606,0.5886712546320805,0.3530968766543145,2.141308845240479,0.3105025824138784,0.07294444444444445,0.14924166666666666,,0,0,neutre,365,0,0,30,,,17.0,100.0,38.5,78.5,50,56.97,False,False,,0,,,,70,16847874,29060546,138496021.73127738,238888888.0,238888888.0,58.0,,,
ALLOUSDT,ALLO,Mid,275,0.3945,13650275.26055,-9.269,60.087217738432955,-0.005397839564049725,0.21895799999999999,0.13547550000000005,4.166881038810826,0.3757798165137615,0.10418094585332414,0.8137522101966178,0.0063035639117358724,0.08829166666666666,0.4010194444444444,uptrend,1,0,haussier,225,0,0,30,,,27.2,82.0,46.0,78.5,50,56.9,False,False,,0,,,,62,92192318,308706939,235122271.6572689,787309382.5662795,1000000000.0,29.9,,,
JTOUSDT,JTO,Mid,131,0.6493,5006445.15184,-0.749,53.383907945672476,-0.003924780911642584,0.5514480000000002,0.3878785,1.7806350315358035,0.3094314155559305,0.18662812617820784,0.5437352614096334,0.20393317577812933,0.2843861111111112,0.6687777777777777,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,82.0,46.0,78.5,21.5,56.59,False,False,,0,,,,55,314536336,646801182,486295240.1,1000000000.0,,48.6,679110618,$679M,-7.93
UNIUSDT,UNI,Etabli,46,2.854,13304442.88934,-5.309,46.51346656688299,0.04497629328345346,3.1484600000000005,3.9599499999999996,0.8436864971446884,0.40010015022533807,0.285678517776665,0.7705754649996559,0.6067842397987107,2.6502222222222223,3.6709166666666655,,0,0,neutre,365,0,0,30,,,45.0,46.0,73.0,78.5,50,56.58,False,False,,0,,,,55,1769989012,2544836270,621639561.5538775,893774420.0329479,1000000000.0,69.6,1429158612,$1.4B,-4.66
SYNUSDT,SYN,Mid,415,0.2657,45650030.62198,-6.968,87.53804617062788,0.024469296014515744,0.06445000000000001,0.05664599999999997,3.3707678348586545,0.5267558528428093,0.060338743824982374,7.663709003454402,0.08228983015453384,0.03891111111111112,0.0998972222222222,golden_cross|doji_4h,1,0,haussier,365,0,0,30,,,31.0,73.0,41.5,78.5,51.8,56.03,False,False,,6,🔥 Trending #5 sur CoinGecko|⚡ Volume ×7.7 vs médiane,5,7.66,61,55608422,63460656,219066529.0,250000000.0,250000000.0,87.6,11285960,$11M,-2.31
EIGENUSDT,EIGEN,Mid,176,0.2614,6911544.937953,-13.214,62.42535855976314,0.009098445229975273,0.20928400000000008,0.2518934999999999,1.3738025780794254,0.35440000000000005,0.08385964912280694,0.8123658423421116,0.5417004653590145,0.15931111111111107,0.2422777777777777,doji_4h,0,0,neutre,365,0,0,30,,,31.0,66.0,67.0,78.5,50,55.8,False,False,,0,,,,61,193302634,477859877,741228566.6979554,1832377467.972903,,40.5,4560109883,$4.6B,-8.27
ENAUSDT,ENA,Etabli,80,0.0849,28322358.545297,-11.192,45.055724521658,0.0009511318335509505,0.09896800000000003,0.13535550000000002,1.2794077984785865,0.4553706505295008,0.35779122541603636,0.7552997504495752,0.3467017953085572,0.0816722222222222,0.12119444444444448,,0,0,neutre,365,0,0,30,,,45.0,46.0,58.0,78.5,50,55.68,False,False,,0,,,,53,786894551,1270038280,9293750000.0,15000000000.0,15000000000.0,62.0,4478816992,$4.5B,-0.27
NEARUSDT,NEAR,Etabli,38,1.991,41420162.0309,-7.266,44.76232161646195,-0.032980272868732036,2.02674,1.5361700000000003,1.4774442997307526,0.3400780972665957,0.29286474973375937,0.6874250973962233,0.27720071786418543,1.2298611111111106,2.4715833333333337,,0,0,neutre,365,0,0,30,,,45.0,45.0,56.5,78.5,50,55.35,False,False,,0,,,,50,2579509777,2579509819,1298975831.0,1298975852.0,,100.0,,,
IOUSDT,IO,Mid,379,0.179,2416250.872281,-10.05,53.407846794729075,0.0005097390213386769,0.16203999999999996,0.13743450000000001,1.293430013236568,0.29012023000522735,0.08320493066255788,0.39801988671897964,0.3191826585010246,0.10168888888888888,0.18792777777777778,doji_4h,0,0,neutre,365,0,0,30,,,31.0,73.0,67.0,68.0,50,54.51,False,False,,0,,,,63,62287616,142470556,349537102.231732,799496726.0387808,800000000.0,43.7,,,
