symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
XLMUSDT,XLM,Etabli,16,0.2023,38663421.5135,-1.509,53.58146624263835,-0.0011622850282669156,0.174348,0.18862399999999999,1.4893573875046995,0.22393228164678733,0.2220084647941517,1.7314826824996734,0.328635581704135,0.14957222222222222,0.20765555555555557,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,84.0,74.5,78.5,20.8,60.43,False,False,,0,,,,60,6830942623,10126730089,33728492215.76569,50001786839.91258,,67.5,,,
ONDOUSDT,ONDO,Etabli,46,0.3642,16176664.77344,5.351,49.4512704759986,-0.0068235879831717635,0.347786,0.33802850000000007,1.181061905077885,0.28116006198804516,0.19415541288465796,0.8132955285248263,0.3656565560300944,0.2514638888888888,0.41718055555555555,golden_cross,1,0,haussier,365,0,0,30,,,45.0,82.0,62.5,78.5,50,60.11,False,False,,0,,,,65,1767662205,3630195468,4869330647.0,10000000000.0,10000000000.0,48.7,2660010535,$2.7B,-0.61
INJUSDT,INJ,Etabli,94,5.652,12034764.96777,8.38,53.24902415024897,-0.1512038192300585,4.7107600000000005,4.209954999999996,1.2794626626125143,0.26180257510729615,0.19113018597997142,1.0306630088964657,0.4197756157915499,2.872444444444444,5.921805555555554,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,91.0,62.5,78.5,20.8,59.44,False,False,,0,,,,60,564997814,564997814,100000000.0,100000000.0,,100.0,13193859,$13M,-8.26
TRXUSDT,TRX,Etabli,8,0.328,35152570.87813,-0.183,37.06840151283604,-0.003825204407972869,0.343276,0.30613400000000013,0.29987342614148343,0.14723109691160813,0.12726304579339726,0.4710879867222267,0.25814861104594633,0.30298611111111107,0.35937222222222226,,0,0,neutre,365,0,0,30,,,45.0,36.0,89.5,78.5,50,58.72,False,False,,0,,,,52,31057756510,31057758640,94823639936.76546,94823646440.14136,,100.0,,,
BNBUSDT,BNB,Etabli,4,602.07,87576194.40923,1.367,41.54978498459374,-9.061438705029401,641.851,723.4154500000001,0.5987337758593878,0.20385674931129474,0.16221443080947218,0.5571930618162485,0.7492242260961002,595.8283333333335,676.9508333333332,support_bounce,1,0,haussier,365,0,0,30,,,45.0,37.0,87.5,78.5,52.4,58.68,False,False,,0,,,,53,81140872996,81140872996,134784088.86,134784088.86,200000000.0,100.0,139938342536,$139.9B,-7.72
HBARUSDT,HBAR,Etabli,29,0.08214,7405380.48485,0.637,39.9929023874858,-0.0010991832343295001,0.08979380000000001,0.10247185,0.5974484377815271,0.2053046166118258,0.1807757503240603,0.46467951223997717,0.688920453985843,0.08458388888888889,0.09687805555555556,,0,0,neutre,365,0,0,30,,,45.0,28.0,95.5,78.5,50,58.68,False,False,,0,,,,51,3562979668,4107321566,43373517398.96823,50000000000.0,50000000000.0,86.7,,,
JSTUSDT,JST,Etabli,87,0.07952,7751273.311314,-0.798,40.61121098459786,-0.0019829887392539755,0.08688979999999998,0.05731430000000003,0.9468736713870662,0.2377463626044783,0.1797544113094623,0.8348196176728031,-0.017703384853114408,0.05662694444444443,0.0934077777777778,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,45.0,79.0,78.5,50,58.2,False,False,,0,,,,53,679049244,679049244,8543764567.312736,8543764567.312736,9900000000.0,100.0,3049376797,$3.0B,-9.26
NEARUSDT,NEAR,Etabli,37,2.123,102349988.7486,10.286,50.58994597750397,-0.0814745350232175,1.7868399999999998,1.5124799999999996,1.5890420934821663,0.3400780972665957,0.24565140220092302,1.663746257461582,0.295527765723694,1.2242499999999998,2.3786111111111117,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,100.0,46.0,78.5,20.8,58.0,False,False,,0,🔥 Trending #11 sur CoinGecko,11,,60,2750868100,2750868115,1297655736.0,1297655743.0,,100.0,,,
WLDUSDT,WLD,Etabli,51,0.4653,98679932.57511,7.138,59.72191534719909,0.009883967642569366,0.30217599999999994,0.4090915000000001,2.231725598159943,0.4143107330497873,0.140642303433001,1.6058376169046118,0.24919487582160058,0.24217500000000008,0.4168916666666667,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,84.0,46.0,78.5,50,57.83,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,63,1576044579,4653714482,3386637889.983036,10000000000.0,10000000000.0,33.9,,,
TONUSDT,TON,Etabli,22,1.748,26165905.3418,2.342,46.98073436138083,-0.029061562950291775,1.8063799999999994,1.5464750000000012,1.131285264689211,0.4406779661016949,0.35630066322770815,0.6956274414327267,0.3596673651701427,1.2359444444444447,2.230916666666667,uptrend,1,0,haussier,365,0,0,30,,,45.0,54.0,58.0,78.5,50,56.07,False,False,,0,,,,55,4670138670,9068776775,2674573586.757325,5193659661.75371,,51.5,,,
