symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
RLCUSDT,RLC,Speculative,730,0.3209,3373298.59068,14.607,62.3191972118215,0.003930083633170716,0.30051400000000006,0.41267799999999993,0.8492976436706219,0.5169260700389106,0.375875486381323,19.74649850593244,0.5164124852930035,0.27675,0.47588055555555553,support_bounce,1,0,haussier,365,0,0,30,,,17.0,84.0,59.5,68.0,52.3,74,41.67,24,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×19.8 vs médiane,,19.75,74,0,,,27812662,27812662,86999784.9868455,86999784.9868455,86999784.9868455,100.0,,,
EULUSDT,EUL,Speculative,567,1.394,89981784.96528,-7.987,53.185857895311884,0.02904624847590201,1.1081400000000001,1.1917200000000003,2.5719434600053033,0.45629820051413883,0.39206279982555614,123.93214921877768,0.3412859589002465,0.9206666666666666,1.5912500000000005,,0,0,neutre,292,0,0,30,,,15.0,84.0,47.5,78.5,50,71,42.23,21,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×123.9 vs médiane,,123.93,71,0,,,37893243,37893243,27182818.28459,27182818.28459,27182818.0,100.0,364989360,$365M,17.91
BROCCOLI714USDT,BROCCOLI714,Speculative,,0.01392,2367682.36679,13.818,63.7406619676,8.921049297840066e-05,0.012457800000000002,0.014342049999999993,0.7380481864333784,0.4134975897161221,0.25120514193893945,2.921232846835275,0.4562115570736136,0.011541666666666667,0.017085,breakout_30d|squeeze_breakout,2,0,haussier,365,0,0,30,,,17.0,84.0,73.0,68.0,50,71,42.34,21,🟢 Surperforme BTC,False,False,,0,,,,71,0,,,,,,,,,,,
XECUSDT,XEC,Mid,214,6.39e-06,1032609.77978526,9.231,49.986297211831676,-1.827041987998981e-07,5.927000000000002e-06,7.218850000000002e-06,1.7278285820329637,0.4287369640787949,0.26002290950744555,3.982027581551381,0.13702499568380355,5.1175e-06,8.13027777777778e-06,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,46.0,68.0,50,70,48.08,20,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.0 vs médiane,,3.98,70,1,,,129272445,129273532,20062904672580.0,20063085922580.0,21000000000000.0,100.0,,,
EWYBUSDT,EWYB,Speculative,,164.54,19960984.86184,13.932,45.810662311472704,0.9772355795434997,,,0.8073765722613139,0.31255014867607495,0.22542124887902953,7.355522847446146,,156.29333333333335,201.07933333333338,,0,0,neutre,39,0,0,30,,,8.1,72.0,63.0,78.5,50,70,38.08,20,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.4 vs médiane,,7.36,70,0,,,,,,,,,,,
MUBARAKUSDT,MUBARAK,Speculative,,0.01291,1937641.575771,16.621,63.18459910695564,0.00010610153932810894,0.011226,0.01372755000000001,0.7781647147143539,0.4335461404526988,0.25072547881601853,1.8432061633690715,0.3056531234013267,0.010050277777777778,0.015644444444444447,macd_bullish_cross|double_bottom_90d|uptrend,3,0,haussier,365,0,0,30,,,17.0,84.0,73.0,68.0,50,67,42.34,17,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,,,,,,,,,
KAITOUSDT,KAITO,Mid,131,1.1399,21079373.59762,-1.538,63.18703542410307,0.008346634120879187,0.714232,0.4886394999999999,1.4287811320092965,0.21361058601134222,0.11475791433891987,0.9588448373665905,0.2041201958625567,0.4377555555555557,1.0035416666666663,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,68.5,78.5,50,66,51.65,16,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,274677107,1137902858,241388889.0,1000000000.0,1000000000.0,24.1,,,
TWTUSDT,TWT,Mid,183,0.3876,1531496.7139,4.138,64.60840650745348,0.006776474651207602,0.3596980000000001,0.4806439999999999,0.47741964056482333,0.36077294685990335,0.2517874396135265,1.026326451861856,0.49742826657048184,0.3377666666666667,0.4828111111111112,doji_4h,0,0,neutre,365,0,0,30,,,31.0,75.0,83.5,68.0,50,66,49.25,16,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,161897610,388569901,416649900.0,1000000000.0,,41.7,,,
DCRUSDT,DCR,Mid,145,13.6,1481886.13036,13.523,63.707603083603615,0.11178109179544052,11.898200000000006,18.934950000000004,0.7920418762257162,0.4717999019127023,0.33349681216282495,1.6941648979971182,0.560834537494137,11.06861111111111,18.8525,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,84.0,68.5,68.0,50,66,49.43,16,🟢 Surperforme BTC,False,False,,0,,,,66,0,,,238633843,238646503,17535360.13204779,17536332.40729283,21000000.0,100.0,,,
GPSUSDT,GPS,Mid,470,0.00957,630501.445397,-2.843,53.71588635296933,1.540588363920867e-05,0.009230400000000001,0.008553799999999997,0.99127802822642,0.23638470451911936,0.11878453038674029,0.2926520808798838,0.19092844667155504,0.006895277777777776,0.009931111111111111,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,73.0,79.0,57.5,50,65,46.28,15,🟢 Surperforme BTC,False,False,,0,,,,65,2,,Volume ×0.3 (épuisement),95339624,95339624,10000000000.0,10000000000.0,10000000000.0,100.0,27035539,$27M,3.27
