symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
TONUSDT,TON,Etabli,30,1.392,12517869.97328,4.192,60.131524447241176,0.0022332823366172736,1.3083399999999994,1.5552900000000016,0.5704003870097192,0.1987991994663109,0.07138092061374263,0.9672500139652803,0.5708693738003459,1.2240555555555555,1.4324444444444444,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,66.0,100.0,78.5,67.4,75.74,False,False,,0,,,,70,3595834867,7181077478,2590679784.31384,5173728199.146481,,50.1,,,
VANAUSDT,VANA,Speculative,509,1.504,7984544.1139,0.468,59.04461698942881,0.004780012304550281,1.36382,2.074874999999999,0.588692767163691,0.3338945005611672,0.15600448933782268,4.46913312859734,0.6561595359323784,1.2551666666666663,1.695083333333333,,0,0,neutre,365,0,0,30,,,17.0,84.0,83.5,78.5,50,73.47,False,False,,2,⚡ Volume ×4.5 vs médiane,,4.47,76,46275291,180293341,30800000.0,120000000.0,120000000.0,25.7,,,
GNOUSDT,GNO,Mid,134,132.59,1318192.33434,-2.054,57.333001874007934,1.310791158342335,124.4642,127.25329999999994,0.6973614808042337,0.19395987037164722,0.08715438185203071,1.9884327061955849,0.766040300460193,115.50527777777779,136.56138888888893,,0,0,neutre,365,0,0,30,,,31.0,84.0,81.5,68.0,50,73.3,False,False,,0,,,,68,349919944,397698214,2639589.0,3000000.0,3000000.0,88.0,,,
LUNAUSDT,LUNA,Mid,482,0.0721,2737408.80886,2.853,62.02004811314444,0.0010507793582154746,0.05976800000000001,0.07944300000000001,0.8401812022659659,0.21605839416058403,0.04551539491298528,1.1604956255269474,0.5556917561628513,0.054891666666666686,0.06878333333333334,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,31.0,75.0,89.5,68.0,58.2,73.01,False,False,,0,,,,69,50681913,84712538,709984438.91686,1186707049.0,,59.8,,,
BNTUSDT,BNT,Speculative,636,0.3171,289415.34651,2.027,56.53283528265659,-0.001007413578573058,0.30174799999999985,0.3862625,0.4644563300654327,0.16369778869778875,0.023034398034398055,1.8228152722715416,0.9340132769457085,0.274225,0.3247111111111111,double_bottom_90d,1,0,haussier,365,0,0,30,,,17.0,84.0,86.0,47.0,58.0,72.6,False,False,,0,,,,71,34364601,34364601,108058952.6462762,108058952.6462762,110542364.6372305,100.0,,,
RENDERUSDT,RENDER,Etabli,71,1.879,4845628.10303,4.215,57.19371547363338,0.0038239509189511075,1.80866,1.791785,0.6118650983831829,0.18283764017552423,0.08434909800097526,0.33628926595026376,0.7712857661563453,1.3304722222222225,1.948666666666667,macd_bullish_cross|golden_cross,2,0,haussier,365,0,0,30,,,45.0,73.0,81.5,68.0,71.7,72.5,False,False,,0,,,,70,973893216,1001604096,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
ZKUSDT,ZK,Mid,203,0.01783,9825759.769172,8.455,60.25303394430777,0.00024599796140222917,0.0167876,0.028249699999999992,0.8259277909254982,0.3552290406222991,0.2273120138288678,2.203307787148957,0.6372694358272701,0.01529722222222222,0.022057222222222225,support_bounce,1,0,haussier,365,0,0,30,,,31.0,84.0,73.0,78.5,51.2,71.65,False,False,,0,,,,71,173086131,374590256,9703425807.0,21000000000.0,21000000000.0,46.2,,,
ARPAUSDT,ARPA,Speculative,,0.01031,1238665.047253,3.307,61.90374185279531,2.3685524859294306e-05,0.009610199999999998,0.012553299999999998,0.39348807408284775,0.22674933569530556,0.08680248007085917,0.7157956830763389,0.6429012723110152,0.009086944444444444,0.010730000000000002,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,100.0,68.0,58.2,71.29,False,False,,0,,,,68,,,,,,,,,
BNBUSDT,BNB,Etabli,5,628.78,96304177.80386,1.582,53.342818221194925,-0.8409885579469013,622.6874,788.5393999999998,0.30556074999790833,0.1631362313020781,0.09822593830223587,0.8915754686010612,0.9089856019296993,594.4227777777779,663.556388888889,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,66.0,86.0,78.5,66.2,71.27,False,False,,0,,,,67,84759380111,84759380111,134785958.26,134785958.26,200000000.0,100.0,,,
BANANAS31USDT,BANANAS31,Mid,280,0.011079,9768812.915599,6.981,60.46001480077234,0.00021540938769116317,0.01081804,0.0057142700000000005,1.0627582492932106,0.4064549986880084,0.27512463920230906,1.019751469001723,0.10966279552326291,0.004195111111111111,0.013084249999999997,double_bottom_90d|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,31.0,91.0,56.5,78.5,66.2,71.05,False,False,,0,,,,70,110759005,110759005,10000000000.0,10000000000.0,10000000000.0,100.0,,,
