symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
ONDOUSDT,ONDO,Etabli,46,0.3646,20878917.84474,1.334,49.35416936797724,-0.005475148512892136,0.34996399999999994,0.33751650000000005,1.1803569837149739,0.28116006198804516,0.19526234226256364,0.5557924807994967,0.36336088704950004,0.25162777777777773,0.41719722222222216,golden_cross,1,0,haussier,365,0,0,30,,,45.0,82.0,62.5,78.5,50,62.07,False,False,,0,🔥 Trending #14 sur CoinGecko,14,,65,1768951638,3632843540,4869330647.0,10000000000.0,10000000000.0,48.7,2611992278,$2.6B,-1.73
INJUSDT,INJ,Etabli,93,5.769,10717194.49257,2.596,54.70073236608837,-0.13202707054955365,4.7606,4.211619999999997,1.279919308002372,0.26180257510729615,0.17496423462088695,0.6622701077075495,0.41583106775766765,2.875027777777777,5.949916666666666,,0,0,neutre,365,0,0,30,,,45.0,82.0,62.5,78.5,50,62.07,False,False,,0,,,,65,577113205,577113205,100000000.0,100000000.0,,100.0,13348049,$13M,-2.67
XLMUSDT,XLM,Etabli,16,0.1971,32570700.5586,-1.598,51.736618475220205,-0.002222450627858176,0.17482000000000003,0.18845249999999994,1.4880924844416874,0.2416313966910351,0.2416313966910351,1.4321067518218618,0.3309735946029018,0.14957777777777778,0.2090222222222222,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,75.0,74.5,78.5,20.7,60.9,False,False,,0,,,,57,6649717050,9854965310,33739107547.13192,50001786839.91258,,67.5,,,
WLDUSDT,WLD,Etabli,47,0.5186,116001574.99571,11.049,63.91224525962165,0.011390676965664155,0.30790599999999996,0.40888000000000013,2.2312356469007657,0.4143107330497873,0.04208194905869312,1.5480024238363097,0.24699795363648794,0.24217500000000008,0.4271777777777778,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,84.0,50.5,78.5,50,60.66,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,63,1746204680,5152761702,3388871407.550839,10000000000.0,10000000000.0,33.9,,,
NEARUSDT,NEAR,Etabli,35,2.138,77212294.676,-0.28,50.88355457571203,-0.07555352049134878,1.8024399999999998,1.5138699999999998,1.589002320421637,0.3400780972665957,0.2413915512957047,0.9903351894523125,0.2935262099869484,1.2248055555555553,2.3970833333333337,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,46.0,78.5,50,59.68,False,False,,0,🔥 Trending #8 sur CoinGecko,8,,62,2774721990,2774722104,1297738259.0,1297738312.0,,100.0,,,
IOUSDT,IO,Mid,421,0.1572,7423402.230341,13.502,51.37165791230986,-0.0037081264793484914,0.14509599999999997,0.14028850000000007,1.3591382531475256,0.29012023000522735,0.1751176163094616,2.9510385821261083,0.39166401576968335,0.10127222222222222,0.1727138888888889,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,100.0,62.5,78.5,50,59.58,False,False,,0,,,,74,55154781,127353565,346465684.407658,799996650.3632462,800000000.0,43.3,,,
HBARUSDT,HBAR,Etabli,28,0.08028,6794000.25756,-1.702,37.359981479153525,-0.0011016614971027527,0.08958740000000003,0.1022149,0.5660944977959657,0.2053046166118258,0.19992023132914546,0.37824264253704404,0.6904824069110552,0.08424277777777776,0.09680194444444444,,0,0,neutre,365,0,0,30,,,45.0,28.0,95.5,78.5,50,58.02,False,False,,0,,,,51,3479711160,4011331532,43373517400.02501,50000000000.0,50000000000.0,86.7,,,
TRXUSDT,TRX,Etabli,8,0.3213,34911892.69479,-1.563,32.80105983380922,-0.0036485584958450513,0.3431099999999999,0.3063530000000001,0.3032241878045958,0.14723109691160813,0.14430244941427042,0.4541955837190936,0.25783741014937916,0.30445,0.35937222222222226,,0,0,neutre,365,0,0,30,,,45.0,27.0,89.5,78.5,50,56.99,False,False,,0,,,,49,30462714086,30462720001,94824542504.02766,94824560917.31177,,100.0,,,
TONUSDT,TON,Etabli,22,1.728,27392857.36644,0.817,46.11945239001654,-0.024352216426332483,1.8134999999999997,1.5473700000000015,1.1219760868029505,0.4406779661016949,0.3644067796610169,0.5542607503211051,0.3584510053674603,1.2359444444444447,2.230916666666667,uptrend,1,0,haussier,365,0,0,30,,,45.0,54.0,58.0,78.5,50,56.84,False,False,,0,,,,55,4600903304,8933396289,2675100510.469753,5194139366.355264,,51.5,,,
DEXEUSDT,DEXE,Etabli,65,22.599,4548341.86928,1.706,75.39982245737585,0.29228959823572565,14.592640000000001,7.101329999999998,0.9900397494041467,0.3166955825437075,0.0,0.3252151769577818,0.013543988482810557,6.168222222222222,18.56480555555555,uptrend,1,0,haussier,365,0,0,30,,,45.0,55.0,71.5,68.0,50,56.39,False,False,,0,,,,47,1054693761,2177146435,46750552.58384035,96504599.33609451,,48.4,,,
RENDERUSDT,RENDER,Etabli,78,1.631,7821933.90424,-1.806,38.44084706097245,-0.05677403487596519,1.8874400000000007,1.7307699999999988,0.9717927016729427,0.3033609777389786,0.28895678742907027,0.3876033162303462,0.5307448726799242,1.6551944444444446,2.101722222222222,,0,0,neutre,365,0,0,30,,,45.0,36.0,73.0,78.5,50,56.07,False,False,,0,,,,49,844786812,868824136,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
