symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
SUIUSDT,SUI,Etabli,30,0.7328,11043910.91075,-0.919,47.98828884052458,0.006029157191479801,0.7691060000000001,1.0354110000000005,0.486160270517858,0.48863039399624764,0.44923076923076927,0.18117686665984695,0.6245026861385347,0.6965527777777778,1.1195666666666666,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,37.0,79.0,78.5,50,59.73,False,False,,0,,,,54,2,,Volume ×0.2 (épuisement),2970487521,7330312503,4052334085.342099,10000000000.0,10000000000.0,40.5,,,
NEARUSDT,NEAR,Etabli,36,1.919,18860136.1591,1.804,47.19247645965604,0.0016594426223091527,2.11724,1.5681550000000002,0.7005320986057825,0.3674121405750799,0.3180688675896344,0.29222553173539373,0.2650116458733287,1.3399999999999999,2.4715833333333337,,0,0,neutre,365,0,0,30,,,45.0,45.0,62.5,78.5,50,59.7,False,False,,0,,,,54,2,,Volume ×0.3 (épuisement),2489697456,2489697494,1300740380.0,1300740400.0,,100.0,,,
PUMPUSDT,PUMP,Etabli,92,0.001503,7658809.277462,6.899,50.36824869792865,7.406609324153965e-07,0.0015333600000000012,0.0019157549999999982,0.9880414928781708,0.4523483812129503,0.31509347925216596,0.9968156413053765,0.5227206272624554,0.0013789722222222222,0.0019873055555555564,,0,0,neutre,306,0,0,30,,,43.4,46.0,68.5,78.5,50,59.6,False,False,,0,,,,55,0,,,599589825,1268677451,401701071821.4911,849962875492.7137,1000000000000.0,47.3,234917250,$235M,-7.76
LINKUSDT,LINK,Etabli,19,7.988,8943765.12171,-0.399,53.44532861561168,0.06754734259628177,8.03086,9.534509999999997,0.3916052577684776,0.3282649253731344,0.25438432835820896,0.25797401732025643,0.8112129430501681,7.448277777777777,10.078527777777776,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,37.0,75.5,78.5,50,59.52,False,False,,0,,,,53,2,,Volume ×0.3 (épuisement),5968283620,7977922546,748099970.424884,1000000000.0,1000000000.0,74.8,,,
AVAXUSDT,AVAX,Etabli,33,6.659,9839439.77359,3.901,47.92248890768651,0.027273508055192852,7.068159999999999,9.418325000000001,0.6201193094846299,0.42365591397849467,0.34828934506353865,0.44982414952150424,0.6557253867190168,6.305444444444444,9.752083333333335,,0,0,neutre,365,0,0,30,,,45.0,37.0,68.5,78.5,50,59.1,False,False,,0,,,,52,2,,Volume ×0.4 (épuisement),2856428709,3065938669,431771961.1772119,463441061.1772119,720000000.0,93.2,133375433,$133M,-0.36
WLDUSDT,WLD,Etabli,52,0.423,34049469.51444,2.297,47.822092626815305,-0.0004858302990786052,0.4614960000000001,0.39278750000000007,1.1818525238553919,0.4645237742556659,0.372093023255814,0.44284855157993963,0.11689706314842663,0.24407222222222222,0.5784305555555554,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,45.0,52.0,78.5,50,59.07,False,False,,0,,,,52,3,,Volume ×0.4 (épuisement),1496610624,4237877136,3531510177.706869,10000000000.0,10000000000.0,35.3,,,
XECUSDT,XEC,Mid,216,6.73e-06,7862599.33993571,30.426,72.9182541937517,1.2658728213386616e-07,5.6507999999999985e-06,7.610900000000001e-06,1.1167502260456763,0.4287369640787949,0.22247972190034765,38.80819074943634,0.4109473665255116,5.1175e-06,7.781944444444445e-06,breakout_30d|squeeze_breakout,2,0,haussier,365,0,0,30,,,31.0,75.0,62.5,78.5,61.8,58.95,False,False,,3,⚡ Volume ×38.8 vs médiane,,38.81,71,2,,RSI 73 (surachat),134650235,134651935,20054673422580.0,20054926547580.0,21000000000000.0,100.0,,,
XLMUSDT,XLM,Etabli,17,0.1838,8477432.5292,-1.183,44.38417235957322,-0.000977806059921983,0.19899400000000003,0.18146099999999998,0.7590469572188463,0.33435936898807245,0.2924201616006156,0.365399571443849,0.2420361551319537,0.1509472222222222,0.22663055555555556,,0,0,neutre,365,0,0,30,,,45.0,36.0,67.0,78.5,50,58.89,False,False,,0,,,,49,3,,Volume ×0.4 (épuisement),6271483194,9178511743,34165164745.53818,50001786839.91257,,68.3,,,
ENAUSDT,ENA,Etabli,82,0.0791,6266011.153124,-3.654,47.205493232388235,0.0008223112172718911,0.08475800000000001,0.12011250000000002,0.7797850882684292,0.4599092284417549,0.40090771558245086,0.2855955639367587,0.2378002557372128,0.0763611111111111,0.12119444444444448,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,37.0,62.5,78.5,50,58.74,False,False,,0,,,,51,2,,Volume ×0.3 (épuisement),755089436,1184647587,9560937500.0,15000000000.0,15000000000.0,63.7,3905125177,$3.9B,-11.75
MORPHOUSDT,MORPHO,Etabli,59,1.944,2175386.65468,-2.361,48.62610519540161,0.004357449545654431,1.94294,1.690145,0.7878189360168639,0.2668151447661471,0.133718347401155,0.3830049819886359,0.46236063771115055,1.7271111111111102,2.199277777777778,uptrend,1,0,haussier,284,0,0,30,,,42.8,73.0,73.0,68.0,50,58.71,False,False,,0,,,,64,2,,Volume ×0.4 (épuisement),1278581163,1955118913,653965932.5889571,1000000000.0,1000000000.0,65.4,7116077849,$7.1B,1.15
TAOUSDT,TAO,Etabli,42,208.3,10891987.1363,-0.857,43.03572890294082,0.9503537193386338,226.14399999999995,241.72350000000006,0.44488144275789604,0.39600873090115374,0.35048331774243835,0.3140818075724929,0.6607771466521624,204.07222222222222,299.93611111111096,,0,0,neutre,365,0,0,30,,,45.0,28.0,79.0,78.5,50,58.65,False,False,,0,,,,48,2,,Volume ×0.3 (épuisement),1999294088,4374599136,9597491.0,21000000.0,21000000.0,45.7,,,
BTCUSDT,BTC,Etabli,1,63097.66,866091098.645353,-1.274,48.88513929602264,449.15501765702527,64662.65779999999,73789.79745000003,0.30185610343339087,0.2868913747427779,0.2324825900282046,0.6224967988437381,1.0000000000000002,60692.94194444445,80054.21583333332,downtrend,0,1,baissier,365,0,0,30,,,45.0,46.0,69.5,78.5,23.4,58.64,False,False,,0,🔥 Trending #9 sur CoinGecko,9,,49,0,,,1264273547172,1264274114515,20055675.0,20055684.0,21000000.0,100.0,,,
BNBUSDT,BNB,Etabli,4,570.04,50692375.47036,-0.787,45.4087127557838,2.498277067084996,597.8380000000001,672.6911,0.2972655391616473,0.2396137685393884,0.20676461585552497,0.34566997514076947,0.7348122584570417,561.973888888889,671.738611111111,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,45.0,37.0,87.5,78.5,23.4,58.64,False,False,,0,,,,49,2,,Volume ×0.3 (épuisement),76716348796,76716348796,134782041.6,134782041.6,200000000.0,100.0,136167600106,$136.2B,-0.61
DCRUSDT,DCR,Mid,140,14.85,5120356.12921,34.389,74.44080982876653,0.4146913777418048,12.579799999999995,19.397600000000015,0.993071928670667,0.491741387446909,0.29164700330344506,15.323261199605675,0.4200018017643892,11.103055555555557,20.312222222222225,breakout_30d|squeeze_breakout|downtrend|doji_4h,2,1,haussier,365,0,0,30,,,31.0,75.0,73.0,78.5,35.1,57.98,False,False,,3,⚡ Volume ×15.3 vs médiane,,15.32,66,2,,RSI 74 (surachat),262886088,262890450,17509734.37013136,17510024.90396936,21000000.0,100.0,,,
LTCUSDT,LTC,Etabli,27,43.77,7233791.90243,-1.685,47.13550467074687,0.20586830450665744,45.09800000000002,56.27499999999999,0.3679601623611016,0.32285288763859005,0.2748634784047658,0.26974025603850493,0.7147464049068382,42.19777777777777,57.375,downtrend,0,1,baissier,365,0,0,30,,,45.0,37.0,75.5,78.5,23.4,57.92,False,False,,0,,,,47,2,,Volume ×0.3 (épuisement),3383029717,3383156232,77379572.59328538,77382466.35129589,84000000.0,100.0,,,
PAXGUSDT,PAXG,Etabli,44,4065.14,6470005.463296,-0.864,41.1043500637377,7.83348195733781,4229.885200000001,4643.960249999998,0.20674192205761324,0.16929877878019087,0.1566924380625609,0.26281570202864357,0.5041443722195897,4062.635833333333,4744.039444444444,shooting_star_4h,0,1,baissier,365,0,0,30,,,45.0,28.0,95.5,78.5,21.0,57.91,False,False,,0,,,,44,4,⚠️ Surveiller,Volume ×0.3 (épuisement)|Étoile filante 4h,1822264848,1822264848,448890.635333,448890.635333,,100.0,1825986363,$1.8B,-2.52
TUSDT,T,Mid,399,0.00504,9339819.180413,-6.839,70.37391040209363,0.000231057833732226,0.003947599999999998,0.006315299999999999,1.3645686338387015,0.5067873303167421,0.2398190045248868,11.901230877338506,0.3956640419904296,0.0034297222222222216,0.006318333333333334,,0,0,neutre,365,0,0,30,,,31.0,75.0,53.5,78.5,50,57.7,False,False,,3,⚡ Volume ×11.9 vs médiane,,11.9,67,0,,,56092573,56092573,11155000000.0,11155000000.0,,100.0,326341510,$326M,0.39
ADAUSDT,ADA,Etabli,20,0.1598,12585538.93143,-2.798,42.87597182843791,0.000697243076337515,0.17744800000000008,0.2609835,0.7378034592111529,0.4907932011331444,0.4337818696883853,0.3759299331946567,0.7211573042992939,0.15247777777777777,0.2651972222222222,,0,0,neutre,365,0,0,30,,,45.0,28.0,60.5,78.5,50,57.54,False,False,,0,,,,45,2,,Volume ×0.4 (épuisement),5951044543,7185351218,37269855891.6933,45000000000.0,45000000000.0,82.8,,,
PEPEUSDT,PEPE,Etabli,61,2.73e-06,12202265.53580151,0.0,51.24018357099864,4.421597229051039e-08,2.8336e-06,3.820250000000006e-06,0.7039879439043634,0.47165532879818595,0.38095238095238093,0.3202460600538732,0.6935593006929962,2.5052777777777784e-06,4.128888888888888e-06,downtrend,0,1,baissier,365,0,0,30,,,45.0,37.0,68.5,78.5,23.4,57.5,False,False,,0,,,,46,2,,Volume ×0.3 (épuisement),1149336519,1149336519,420690000000000.0,420690000000000.0,420690000000000.0,100.0,,,
DOGEUSDT,DOGE,Etabli,11,0.07227,20148221.33919,-0.986,33.899641844471844,0.0003736947770726271,0.0834802,0.10080430000000001,0.35730668279562205,0.3757145331716611,0.37398233154339167,0.23501447760277588,0.7307653456179843,0.07377777777777778,0.11079638888888892,,0,0,neutre,365,0,0,30,,,45.0,19.0,71.0,78.5,50,57.09,False,False,,0,,,,44,2,,Volume ×0.2 (épuisement),11188762296,12322618116,155050836383.7052,170763503126.579,,90.8,,,
XRPUSDT,XRP,Etabli,6,1.0778,54836832.33836,-1.553,41.564332220513926,0.003321812639383557,1.1548880000000001,1.4477015000000002,0.4077808747532794,0.2996902774037167,0.273969835712362,0.3812910405952808,0.8392425282255287,1.071394444444444,1.4490249999999998,downtrend,0,1,baissier,365,0,0,30,,,45.0,28.0,75.5,78.5,23.4,56.84,False,False,,0,,,,41,2,,Volume ×0.4 (épuisement),67273081383,107679182884,62466503703.0,99985639695.0,100000000000.0,62.5,,,
OPUSDT,OP,Mid,157,0.0998,5172573.876354,-1.965,44.081174488288895,0.00013121570618494002,0.10616400000000002,0.159426,0.532189116021205,0.470314318975553,0.41850989522700816,1.7333705392955552,0.4059885294550151,0.09674166666666667,0.14428055555555555,uptrend,1,0,haussier,365,0,0,30,,,31.0,55.0,79.0,78.5,50,56.83,False,False,,0,,,,56,0,,,215530851,428665971,2159485520.0,4294967296.0,4294967296.0,50.3,607761836,$608M,2.46
SKYUSDT,SKY,Etabli,57,0.05947,1178684.88895,-3.332,55.003134191057946,0.0008847109596269605,0.05850359999999998,0.06753065,0.710264127627486,0.44937416182387124,0.3354939651318731,0.41034932161882465,0.4784757324715251,0.05352305555555556,0.08292527777777778,uptrend,1,0,haussier,300,0,0,30,,,43.2,57.0,68.5,68.0,50,56.67,False,False,,0,,,,58,2,,Volume ×0.4 (épuisement),1380068100,1388158045,23325928785.06761,23462665147.36596,23462665147.3,99.4,5869552976,$5.9B,0.86
POLUSDT,POL,Etabli,72,0.08222,3785548.303622,3.735,65.14727403237146,0.0013791392726464102,0.07921039999999999,0.09802935,0.40002346052996157,0.3442105263157895,0.21291866028708128,0.7164202838421994,0.5422911497191522,0.07241472222222226,0.09827166666666666,downtrend,0,1,baissier,365,0,0,30,,,45.0,57.0,83.5,68.0,23.4,56.62,False,False,,0,,,,51,0,,,877988521,877988521,10677545891.24876,10677545891.24876,,100.0,2898988349,$2.9B,3.25
XAUTUSDT,XAUT,Etabli,37,4064.03,7258020.344864,-0.798,41.226102028450605,7.808196358647123,4222.127200000001,,0.2018013625192431,0.16880519394206245,0.15601141470952307,0.32564459200985924,0.5125104805690235,4059.245000000001,4740.82111111111,shooting_star_4h,0,1,baissier,110,0,0,30,,,38.0,36.0,95.5,78.5,21.0,56.34,False,False,,0,,,,46,4,⚠️ Surveiller,Volume ×0.3 (épuisement)|Étoile filante 4h,2486582558,2871742205,612823.659532,707747.089,,86.6,2900760393,$2.9B,-1.94
HOTUSDT,HOT,Mid,364,0.000363,2259030.039857,0.554,58.25162364569889,5.887736247186211e-06,0.0003294199999999999,0.0004077999999999999,0.974166935367521,0.3632385120350109,0.20568927789934358,2.4043266829653267,0.5224752686942107,0.00029977777777777777,0.0004476944444444445,,0,0,neutre,365,0,0,30,,,31.0,84.0,73.0,68.0,50,55.77,False,False,,0,,,,71,0,,,64054788,64054788,177619433541.1413,177619433541.1413,,100.0,,,
ONDOUSDT,ONDO,Etabli,50,0.3205,3227356.78422,-2.018,44.40754782337976,0.0011633344825023612,0.34640800000000005,0.31692650000000006,0.41514245984969844,0.3172459597077706,0.2900154970112907,0.16140939322142722,0.30618651390553353,0.26273611111111106,0.4179,,0,0,neutre,365,0,0,30,,,45.0,36.0,83.5,68.0,50,55.7,False,False,,0,,,,51,2,,Volume ×0.2 (épuisement),1558423185,3200487496,4869330647.0,10000000000.0,10000000000.0,48.7,2551400833,$2.6B,-0.1
ICPUSDT,ICP,Etabli,60,2.223,2800877.40273,-1.332,46.399263383592995,0.016233710711786198,2.3795599999999992,2.631514999999999,0.43170832434351925,0.42004971002485497,0.3858050262358464,0.2670014027544192,0.28397575890235627,2.166861111111111,3.083444444444444,,0,0,neutre,365,0,0,30,,,45.0,37.0,73.0,68.0,50,55.19,False,False,,0,,,,53,2,,Volume ×0.3 (épuisement),1230888799,1230888799,554408921.5484246,554408921.5484246,,100.0,,,
DODOUSDT,DODO,Speculative,824,0.01951,7737871.806182,19.473,56.37422542046899,0.0002562408259584052,0.016985399999999998,0.01696495,1.6522904082658327,0.3785166240409208,0.16410912190963353,6.8070636555770765,0.20345565758245474,0.015398333333333332,0.02126611111111111,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,17.0,100.0,46.0,78.5,50,55.19,False,False,,3,⚡ Volume ×6.8 vs médiane,,6.81,76,0,,,19958850,19958850,1000000000.0,1000000000.0,1000000000.0,100.0,11443733,$11M,-2.02
KAITOUSDT,KAITO,Mid,191,0.675,1415688.5858,2.35,63.778934575723326,0.0036156005638753666,0.5161159999999998,0.4477785,0.99502468336317,0.21361058601134222,0.0007426110203476251,0.3586663281552154,0.23210649634949218,0.41810833333333325,0.6200000000000001,uptrend,1,0,haussier,365,0,0,30,,,31.0,73.0,83.5,68.0,50,55.08,False,False,,0,,,,65,4,⚠️ Surveiller,Volume ×0.4 (épuisement)|Près du plus haut 90j (résistance),162580695,673521865,241388889.0,1000000000.0,1000000000.0,24.1,,,
XPLUSDT,XPL,Mid,149,0.09099,6072864.846635,-1.087,47.40028288234322,-0.0016933812320202237,0.0904214,0.10751485,1.5246740486175419,0.5656493967352733,0.3524485450674237,0.5387347080763102,0.3561472278617019,0.07632777777777776,0.11404416666666667,uptrend,1,0,haussier,292,0,0,30,,,29.0,66.0,38.5,78.5,50,55.0,False,False,,0,,,,56,3,,Volume ×0.5 (épuisement),235052119,904046613,2600000000.0,10000000000.0,,26.0,,,
ETCUSDT,ETC,Etabli,63,6.99,1564906.1592,1.895,44.93347584302001,0.010709628831501311,7.3452,8.952450000000002,0.3722540764799988,0.31963927855711427,0.2985971943887776,0.4651335375453921,0.662681235076522,6.891111111111112,9.313611111111111,,0,0,neutre,365,0,0,30,,,45.0,28.0,83.5,68.0,50,54.74,False,False,,0,,,,49,2,,Volume ×0.5 (épuisement),1094272929,1094272929,156559601.6228963,156559601.6228963,210700000.0,100.0,,,
DOTUSDT,DOT,Etabli,55,0.833,4305184.26179,-1.537,38.79755649582478,0.007512385916333672,0.9638800000000003,1.3701449999999995,0.4704191391131976,0.4143167028199566,0.39624005784526395,0.45132706438158904,0.6213328353020786,0.8422499999999999,1.3337777777777777,,0,0,neutre,365,0,0,30,,,45.0,28.0,79.0,68.0,50,54.47,False,False,,0,,,,48,2,,Volume ×0.5 (épuisement),1411158920,1411158920,1693061265.869743,1693061265.869743,2100000000.0,100.0,1978264,$2M,-4.07
FILUSDT,FIL,Etabli,91,0.761,4281654.90696,-3.304,44.775907378137454,0.003725983495614253,0.8087799999999997,0.9948500000000001,0.3973371726284038,0.4428904428904429,0.40870240870240865,0.29219626220560535,0.46070050563346493,0.7352222222222221,1.0738333333333334,,0,0,neutre,365,0,0,30,,,45.0,28.0,79.0,68.0,50,54.47,False,False,,0,,,,48,2,,Volume ×0.3 (épuisement),606224633,1487649661,797691360.0,1957500929.0,,40.8,,,
ATOMUSDT,ATOM,Etabli,77,1.547,1310185.4735,-0.897,36.90450033673397,0.009807373481975676,1.76608,1.946755,0.40508622198880384,0.3178539224526601,0.30252479711451763,0.393877168429788,0.5205877886092931,1.565305555555556,2.094583333333334,,0,0,neutre,365,0,0,30,,,45.0,28.0,79.0,68.0,50,54.47,False,False,,0,,,,48,2,,Volume ×0.4 (épuisement),802202600,802202600,519161282.226379,519161282.226379,,100.0,,,
ASTERUSDT,ASTER,Etabli,46,0.623,2694003.63145,0.322,45.51138465155872,-0.00019728834106113452,0.6458600000000001,0.6697500000000011,0.561229276030724,0.17315436241610738,0.16241610738255033,0.1807861819117824,0.4225646969197964,0.6156111111111111,0.7113611111111111,macd_bearish_cross,0,1,baissier,281,0,0,30,,,42.7,37.0,95.5,68.0,27.9,54.38,False,False,,0,,,,51,5,⚠️ Surveiller,Volume ×0.2 (épuisement)|MACD cross baissier,1669612372,4870973096,2680197404.779776,7819281690.206728,8000000000.0,34.3,112857285,$113M,0.01
KITEUSDT,KITE,Mid,126,0.1372,7700284.2159,21.309,52.36568553736993,0.003979682087858542,0.16166799999999998,0.16702099999999995,0.993270136805885,0.5754677754677755,0.42577962577962575,2.3030198651823275,0.318542187713563,0.11865833333333334,0.21547777777777777,death_cross|support_bounce,1,1,mixte,253,0,0,30,,,27.9,64.0,59.5,78.5,26.8,54.25,False,False,,0,,,,57,0,,,334940696,1400724552,2391196012.0,10000000000.0,10000000000.0,23.9,,,
RUNEUSDT,RUNE,Mid,209,0.407,1021724.9272,0.743,53.106802258995906,0.0014486373397371811,0.39828,0.45734000000000063,0.4699653279315257,0.48966613672496023,0.35135135135135137,0.5249963869177761,0.4789900896001908,0.36986111111111103,0.5556666666666668,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,66.0,79.0,68.0,50,53.97,False,False,,0,,,,62,2,,Volume ×0.5 (épuisement),138160884,144647155,338265870.0,354146516.0,354146621.0,95.5,52302114,$52M,-1.28
BLURUSDT,BLUR,Mid,432,0.01806,1281793.907904,4.092,53.24558301052103,0.0002867563781815694,0.017614799999999996,0.022774200000000026,1.5386382101794833,0.5917056074766355,0.4745911214953271,2.2947930003607464,0.3156935303888108,0.01502555555555555,0.030059166666666668,,0,0,neutre,365,0,0,30,,,31.0,84.0,38.5,68.0,50,53.7,False,False,,0,,,,65,0,,,50926193,53759103,2841910842.893836,3000000000.0,3000000000.0,94.7,13382450,$13M,-0.98
WLFIUSDT,WLFI,Etabli,43,0.0576,1878143.48152,0.174,45.63408241472131,4.399501342047102e-05,0.05857799999999999,0.09627949999999996,0.37657916195134916,0.33698296836982966,0.2992700729927007,0.18417149366593066,0.12359760315775488,0.05600555555555552,0.07689722222222223,downtrend,0,1,baissier,316,0,0,30,,,43.7,37.0,77.5,68.0,23.4,53.37,False,False,,0,,,,47,2,,Volume ×0.2 (épuisement),1830720604,5761609171,31774466990.0,100000000000.0,100000000000.0,31.8,,,
CAKEUSDT,CAKE,Mid,109,1.392,1932606.65401,-1.764,52.09700972309208,0.0026551726299806153,1.3595800000000002,1.5055999999999992,0.4022747033690934,0.2860650705954573,0.1442602823818294,0.3863771254021533,0.6291017622409529,1.285527777777778,1.563666666666667,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,83.5,68.0,50,53.16,False,False,,0,,,,60,2,,Volume ×0.4 (épuisement),449246103,466411971,322752398.775139,335084893.5388313,400000000.0,96.3,1665875343,$1.7B,-1.13
SYNUSDT,SYN,Mid,357,0.29921,4691174.514561,-7.052,48.781188138489874,-0.02629996901747776,0.19685860000000002,0.08960114999999998,3.6706706303457644,0.5267558528428093,0.46914478353442157,0.6555972176836928,0.005816069844659602,0.039011111111111114,0.4184777777777777,doji_4h,0,0,neutre,365,0,0,30,,,31.0,82.0,32.5,68.0,50,53.1,False,False,,0,,,,60,1,,,64940791,74110810,219066529.0,250000000.0,250000000.0,87.6,11372700,$11M,-1.5
VANRYUSDT,VANRY,Speculative,,0.005871,7726503.064066,-13.151,58.18037623796914,0.00016014544562150258,0.00415514,0.0056622550000000015,2.1857007639550763,0.5363522406769038,0.2159592984335252,6.471990831508113,0.3184481428822661,0.0031535000000000005,0.00639513888888889,,0,0,neutre,365,0,0,30,,,17.0,84.0,43.0,78.5,50,53.09,False,False,,3,⚡ Volume ×6.5 vs médiane,,6.47,71,0,,,,,,,,,,,
