symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
AXSUSDT,AXS,Mid,179,1.15,14886288.25082,0.612,60.38773028023861,0.02846611168538745,1.1481800000000002,1.2358849999999997,0.9483914027614057,0.43029150823827633,0.2712294043092523,3.2503918053115557,0.3307202951741764,0.9658055555555555,1.4144166666666664,doji_4h,0,0,neutre,365,0,0,30,,,31.0,84.0,73.0,78.5,50,63.75,False,False,,2,⚡ Volume ×3.2 vs médiane,,3.25,74,199252988,309384236,173888325.001344,270000000.0,270000000.0,64.4,,,
NEARUSDT,NEAR,Etabli,32,2.255,29051846.6038,4.981,53.47850784268626,-0.010592402598393363,1.99934,1.534025,1.570325867043628,0.3400780972665957,0.19914802981895646,0.37785764419861956,0.26602232299200695,1.2279722222222216,2.4715833333333337,,0,0,neutre,365,0,0,30,,,45.0,73.0,46.0,78.5,50,61.79,False,False,,0,,,,59,2933177812,2933177867,1298788642.0,1298788666.0,,100.0,,,
JTOUSDT,JTO,Mid,127,0.7211,8564740.12848,-1.016,59.22691932382284,0.008508097453325834,0.542596,0.386212,1.7844930643765848,0.3094314155559305,0.09299987432449411,0.8534672012346133,0.1997592179191907,0.2843861111111112,0.6597972222222221,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,50.5,78.5,50,61.41,False,False,,0,,,,63,349330310,719450433,485551602.1,1000000000.0,,48.6,724106175,$724M,8.67
IOUSDT,IO,Mid,355,0.2022,4027426.29119,11.16,65.60093382124793,0.0021827553261525266,0.15957799999999997,0.13757650000000002,1.2992836333882638,0.29012023000522735,0.0,1.242207777528188,0.3219085805198304,0.10166111111111112,0.18536944444444442,,0,0,neutre,365,0,0,30,,,31.0,82.0,67.0,68.0,50,60.33,False,False,,0,,,,62,70526687,161315794,349537102.231732,799496726.0398024,800000000.0,43.7,,,
EIGENUSDT,EIGEN,Mid,176,0.274,10947856.003707,3.357,69.92033649401887,0.009171210497765162,0.20545600000000008,0.2545549999999999,1.4217584936547925,0.35440000000000005,0.0,1.3522660461831182,0.5368057167764593,0.15931111111111107,0.2347666666666666,doji_4h,0,0,neutre,365,0,0,30,,,31.0,66.0,67.0,78.5,50,57.86,False,False,,0,,,,58,200904559,496652456,741228566.6979554,1832377467.972903,,40.5,4774841780,$4.8B,2.21
ALLOUSDT,ALLO,Mid,284,0.3903,9692384.52733,4.025,63.53961628834073,-0.005127122062685299,0.207492,0.13304300000000008,4.138896749998526,0.3757798165137615,0.10829335161069226,0.41819879971505286,-0.017928076761102956,0.08829166666666666,0.3858694444444443,uptrend,1,0,haussier,223,0,0,30,,,27.1,73.0,46.0,78.5,50,57.4,False,False,,0,,,,59,91616225,306797974,235100287.233154,787287315.4941254,1000000000.0,29.9,,,
TRXUSDT,TRX,Etabli,8,0.3271,39591486.2843,1.019,47.192176378530924,0.001459814641618585,0.341764,0.3089170000000001,0.3043661622041157,0.16027689030883913,0.12912673056443022,0.19896865232111066,0.3102944286082531,0.3142527777777777,0.35937222222222226,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,45.0,95.5,78.5,50,57.17,False,False,,0,,,,59,30987800633,30988928948,94834433713.95186,94837962781.98746,,100.0,,,
BELUSDT,BEL,Speculative,,0.1436,10547799.10933,-19.235,74.7294208296493,0.0073915093842513765,0.10299599999999998,0.11156350000000005,1.3045425344634218,0.3629160063391443,0.05235255135851569,7.055260018400742,0.40391390139483296,0.08630833333333333,0.12333333333333332,,0,0,neutre,365,0,0,30,,,17.0,75.0,67.0,78.5,50,57.14,False,False,,3,⚡ Volume ×7.1 vs médiane,,7.06,69,,,,,,,,,
WLDUSDT,WLD,Etabli,43,0.6042,38685449.43882,-0.804,61.607041954193186,0.0031996959701590666,0.383478,0.4052989999999999,2.3636115759749527,0.28035659391331075,0.10502147829951129,0.43953084956486577,0.21335316997238982,0.24217500000000008,0.5539027777777777,double_bottom_90d|doji_4h,1,0,haussier,365,0,0,30,,,45.0,57.0,46.0,78.5,50,56.97,False,False,,0,,,,54,2085645294,6031770545,3457766302.689211,10000000000.0,10000000000.0,34.6,,,
XLMUSDT,XLM,Etabli,16,0.2144,9204936.0631,-1.471,55.15862598609801,0.00038540617382425667,0.18413999999999997,0.18582849999999998,1.5587381981752475,0.2962677953058869,0.1746825702193152,0.26929966676214984,0.267233188000129,0.14965555555555557,0.2248305555555556,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,57.0,46.0,78.5,50,56.97,False,False,,0,,,,54,7229943108,10693675434,33805970303.4047,50001786839.91258,,67.6,,,
WUSDT,W,Mid,366,0.01108,6168210.953445,9.594,54.5821616256992,0.00023598921316363478,0.0119442,0.020892549999999996,1.0543279894352415,0.48562874251497,0.33532934131736525,1.8732542818365643,0.42670248204033634,0.009725,0.01530555555555556,,0,0,neutre,365,0,0,30,,,31.0,64.0,58.0,78.5,50,56.57,False,False,,0,,,,58,66694012,110566130,6032047195.0,10000000000.0,10000000000.0,60.3,1961999629,$2.0B,-6.54
