symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
SKYUSDT,SKY,Etabli,48,0.08178,4330887.23904,1.288,53.94316490848889,-0.00043242198491617433,0.07771579999999999,0.06536785,0.4813401090402994,0.14271665642286427,0.08594099240053646,0.778804968895723,0.6129261019336487,0.06557666666666667,0.08355305555555556,uptrend,1,0,haussier,235,0,0,30,,,41.4,82.0,100.0,68.0,59.1,75.46,False,False,,0,,,,73,1898956164,1919441761,23212255520.038612,23462665147.36596,23462665147.3,98.9,,,
VETUSDT,VET,Etabli,91,0.007677,5629510.7708749,1.106,58.56563664713707,6.722438556686215e-05,0.00713408,0.010173424999999993,0.4875794351583731,0.25995475113122174,0.13178733031674209,1.6588081603143696,0.6969924961649923,0.006804222222222222,0.008002388888888889,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,84.0,83.5,78.5,59.5,73.34,False,False,,0,,,,71,660527120,660527120,85985041177.0,85985041177.0,86712634466.0,100.0,,,
RENDERUSDT,RENDER,Etabli,69,2.011,7932085.05545,1.668,63.45772587769281,0.029575910959326317,1.8271399999999998,1.7783250000000004,0.5493727638267216,0.18283764017552423,0.01998050682261205,0.3625043618982965,0.6464952791373691,1.3469722222222227,1.9783611111111112,,0,0,neutre,365,0,0,30,,,45.0,73.0,100.0,78.5,50,73.21,False,False,,0,,,,68,1043437724,1073127404,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
PAXGUSDT,PAXG,Etabli,44,4705.46,16874624.373588,-0.138,53.281797612135065,12.692314654950291,4650.8200000000015,4596.138699999999,0.21057840857934187,0.18851456373184697,0.1344609073936116,0.03823429287576522,0.2679027606702567,4505.915277777777,5221.053055555554,macd_bullish_cross|support_bounce|uptrend,3,0,haussier,365,0,0,30,,,45.0,73.0,89.5,78.5,69.9,71.61,False,False,,0,,,,71,2220436494,2220436494,471942.854,471942.854,,100.0,,,
ASTERUSDT,ASTER,Etabli,50,0.717,21731883.52098,8.145,64.3359795851731,0.005070408397584077,0.6685399999999998,0.7861799999999992,0.37636264901327293,0.14417989417989416,0.05026455026455031,0.9409779427436421,0.3254132926498045,0.6465555555555556,0.731611111111111,doji_4h,0,0,neutre,216,0,0,30,,,40.9,66.0,100.0,78.5,50,69.76,False,False,,0,,,,66,1849515127,5607654291,2579922243.4698935,7822218820.515041,8000000000.0,33.0,,,
SUIUSDT,SUI,Etabli,27,1.0775,78249435.8508,11.186,70.81412474188448,0.013575197894482673,0.9305619999999999,1.3408059999999997,0.5272987767102755,0.21110490031675044,0.0,1.3014835442817703,0.8321421016526563,0.8682361111111109,1.0164166666666667,breakout_30d|macd_bullish_cross|double_bottom_90d|resistance_test,3,1,haussier,365,0,0,30,,,45.0,66.0,92.0,78.5,65.5,69.45,False,False,,5,🔥 Trending #3 sur CoinGecko,3,,73,4312750729,10767291533,4005418369.566699,10000000000.0,10000000000.0,40.1,,,
JSTUSDT,JST,Etabli,87,0.08222,1262824.899869,-2.514,54.80262079841915,-0.0009174746969071775,0.07228580000000001,0.049197600000000036,0.9480466423046932,0.17961042246395148,0.07633587786259542,0.12366332186039988,-0.20322242877270386,0.04268638888888889,0.08367027777777776,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,83.5,68.0,59.1,68.45,False,False,,0,,,,67,702171693,702171693,8543764567.312736,8543764567.312736,9900000000.0,100.0,,,
XLMUSDT,XLM,Etabli,22,0.1656,12414053.3538,4.216,52.961267636345404,-2.80079519955523e-05,0.16424599999999998,0.20462999999999995,0.46011733213314104,0.15332581736189405,0.0759352317141262,0.7124322340773434,0.7560107299090066,0.15193055555555554,0.17548888888888892,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,45.0,66.0,92.0,78.5,41.1,67.91,False,False,,0,,,,62,5541530668,8280971924,33460617654.4405,50001786863.25703,,66.9,,,
XRPUSDT,XRP,Etabli,4,1.4244,113679604.84522,2.8,55.1418211140983,0.0013331601271017596,1.3832300000000002,1.7638619999999992,0.34199606174339475,0.14756966947504863,0.07686325340246263,0.30333807199812285,0.8482495071294897,1.3219638888888887,1.481383333333333,macd_bullish_cross|double_bottom_90d|uptrend,3,0,haussier,365,0,0,30,,,45.0,57.0,92.0,78.5,76.8,66.87,False,False,,0,,,,68,88009462392,142398423755,61796225236.0,99985670046.0,100000000000.0,61.8,,,
MORPHOUSDT,MORPHO,Etabli,60,2.129,2534798.91961,2.602,61.575800354788,0.008698657847311664,1.8038999999999998,1.575345,0.7358462196851872,0.2590725806451613,0.05167037861915372,0.34816191762602733,0.43397350840286975,1.348972222222222,2.0541666666666663,macd_bullish_cross|resistance_test|uptrend,2,1,haussier,219,0,0,30,,,41.0,73.0,77.5,68.0,65.2,66.33,False,False,,0,,,,68,1345763204,2130974258,631524852.5728158,1000000000.0,1000000000.0,63.2,,,
