symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
ONDOUSDT,ONDO,Etabli,41,0.4065,12600063.37482,4.311,62.07239844187,0.003828621212274572,0.348332,0.31474849999999993,0.8615175571664988,0.3172459597077706,0.10006641576267439,0.22806296441032164,0.29828234607563214,0.3049527777777778,0.4237222222222223,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,67.0,78.5,50,63,57.73,16,🟢 Surperforme BTC,False,False,,0,🔥 Trending #13 sur CoinGecko,13,,63,2,,Volume ×0.2 (épuisement),1974623099,4055224921,4869330647.0,10000000000.0,10000000000.0,48.7,2514722789,$2.5B,-1.98
KAITOUSDT,KAITO,Mid,125,1.2364,11937393.08461,4.869,73.42161691217933,0.027352750468157827,0.685744,0.4833794999999999,1.377027385547235,0.21361058601134222,0.040270018621973803,1.3206235419393364,0.24013214492500204,0.4375500000000001,0.9524083333333331,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,31.0,82.0,73.0,78.5,50,63,51.77,16,🟢 Surperforme BTC,False,False,,0,,,,63,4,⚠️ Surveiller,RSI 73 (surachat)|Près du plus haut 90j (résistance),297925614,1234214280,241388889.0,1000000000.0,1000000000.0,24.1,,,
APEUSDT,APE,Mid,198,0.1455,1103180.510616,-5.947,49.142755352036986,-0.0003913048288904785,0.14222400000000004,0.13309849999999998,0.7383180188662997,0.3483835005574136,0.1889632107023412,0.3248496820582997,0.18245309961937187,0.12591666666666662,0.16405277777777777,uptrend,1,0,haussier,365,0,0,30,,,31.0,73.0,67.0,68.0,50,63,47.9,16,🟢 Surperforme BTC,False,False,,0,,,,63,3,,Volume ×0.3 (épuisement),145272493,145272493,1000000000.0,1000000000.0,1000000000.0,100.0,,,
TWTUSDT,TWT,Mid,189,0.3674,852083.4321,4.434,59.53114867288598,0.004167184072462588,0.3595260000000002,0.48548700000000006,0.42009920169270465,0.36077294685990335,0.28850241545893707,0.6805908062109721,0.48753851084453464,0.3377666666666667,0.4828111111111112,,0,0,neutre,365,0,0,30,,,31.0,66.0,83.5,57.5,50,63,45.62,16,🟢 Surperforme BTC,False,False,,0,,,,63,0,,,152883869,366936052,416649900.0,1000000000.0,,41.7,,,
VANAUSDT,VANA,Speculative,564,1.127,72045650.40991,-5.848,43.03266837892669,-0.0047131920642023255,1.1547799999999997,1.4474150000000003,0.677907281472308,0.39481268011527376,0.35158501440922196,75.54820666313665,0.38678083108889794,1.0803055555555554,1.5948055555555556,uptrend,1,0,haussier,365,0,0,30,,,17.0,55.0,68.5,78.5,50,63,40.86,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×75.5 vs médiane,,75.55,63,1,,,34613217,134856690,30800000.0,120000000.0,120000000.0,25.7,,,
FFUSDT,FF,Mid,161,0.06771,3125909.752624,7.681,60.57175649749237,0.0010114826799113808,0.0657904,0.07588154999999996,0.613442941350252,0.4708817126269957,0.3874274310595065,1.188752009467438,0.02846547869822865,0.05982138888888891,0.09800861111111113,squeeze_breakout|uptrend,2,0,haussier,304,0,0,30,,,29.3,75.0,62.5,68.0,50,62,46.99,15,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,200950852,676602196,2970000000.0,10000000000.0,10000000000.0,29.7,1255265494,$1.3B,-0.02
1INCHUSDT,1INCH,Mid,229,0.0843,333756.52045,1.935,63.922334840752264,0.0007127624934194863,0.07410400000000002,0.09343200000000002,0.5651565027696642,0.36948176583493286,0.190978886756238,0.5077617360896264,0.7504272714891957,0.06881388888888891,0.09760277777777777,double_bottom_90d,1,0,haussier,365,0,0,30,,,31.0,66.0,75.5,47.0,50,62,42.71,15,🟢 Surperforme BTC,False,False,,0,,,,62,2,,Volume ×0.5 (épuisement),118618084,126586811,1405573965.7275033,1499999999.997,1500000000.0,93.7,2616771,$3M,-1.69
SSVUSDT,SSV,Speculative,583,2.236,342987.863234,1.452,60.608233943994904,0.02866867941138353,2.1296399999999998,2.712980000000003,0.4544099166660183,0.3855721393034826,0.30223880597014924,0.8708035203339203,0.48604558788287694,1.9841666666666664,2.875222222222223,uptrend,1,0,haussier,365,0,0,30,,,17.0,66.0,79.0,47.0,50,62,35.52,15,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,33024871,33024871,14699173.1,14699173.1,,100.0,9493419087,$9.5B,1.74
PUMPUSDT,PUMP,Etabli,79,0.001883,12801966.552442,-8.281,55.303149288505786,1.0153499740056624e-05,0.00158826,0.0018908649999999987,1.171667875963946,0.4523483812129503,0.14135886912904705,0.604282400062744,0.44156766098828204,0.0013758055555555557,0.002014222222222223,uptrend,1,0,haussier,322,0,0,30,,,43.8,66.0,62.5,78.5,50,61,56.0,14,🟢 Surperforme BTC,False,False,,1,🔥 Trending #7 sur CoinGecko,7,,61,0,,,748058763,1592211253,397223073321.1685,845472412302.0691,1000000000000.0,47.0,234854721,$235M,-4.53
SHIBUSDT,SHIB,Etabli,33,4.68e-06,7553791.22122761,0.645,54.81613121380105,7.655539045723073e-08,4.4791999999999986e-06,5.7840499999999984e-06,0.7780018419332857,0.3782148260211801,0.2950075642965204,0.990848375107705,0.5963014592191986,4.167777777777778e-06,6.285277777777778e-06,,0,0,neutre,365,0,0,30,,,45.0,66.0,73.0,78.5,50,61,57.25,14,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,2738746377,4647848172,589239983778507.2,589496701828012.4,,100.0,,,
ESPUSDT,ESP,Mid,492,0.06432,6111148.01822,-10.889,45.03263521771082,-0.0004269774596708164,0.06900500000000001,,1.9220744208656406,0.41484041102118757,0.41484041102118757,4.779865667359928,0.277131679856618,0.061089166666666674,0.07832055555555555,macd_bearish_cross,0,1,baissier,168,0,0,30,,,25.6,72.0,41.5,78.5,30.5,61,44.66,14,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.8 vs médiane,,4.78,61,3,,MACD cross baissier,41235257,230693810,644457021.1048739,3601379682.0,,17.9,,,
HOLOUSDT,HOLO,Mid,409,0.0716,2872767.9364,12.579,55.16068497098452,0.00043009951146235953,0.067796,0.06521349999999998,0.883900845691998,0.3699421965317919,0.17341040462427745,1.0,0.3275974131787927,0.06135277777777776,0.07787777777777778,macd_bullish_cross|downtrend,1,1,mixte,322,0,0,30,,,29.8,82.0,73.0,68.0,26.8,61,47.33,14,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,146095416,146095416,2048000000.0,2048000000.0,2048000000.0,100.0,,,
PLUMEUSDT,PLUME,Mid,304,0.01225,2375708.77591,7.74,62.11632005664765,0.0001698980598953566,0.0106376,0.011757999999999996,0.7253088653086472,0.39397821909032676,0.2158872517616913,0.612691386397776,0.44542701590759964,0.009821944444444444,0.014255555555555558,uptrend,1,0,haussier,346,0,0,30,,,30.5,66.0,73.0,68.0,50,61,47.15,14,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,75618497,122322223,6181909938.0,10000000000.0,10000000000.0,61.8,,,
METUSDT,MET,Mid,266,0.1738,816821.18778,2.115,57.35233544846977,0.0016310660118073485,0.150888,0.16994349999999994,1.1902683913781769,0.4645019262520639,0.09498956158663881,0.6129804198343997,0.41118898870540205,0.10964166666666667,0.1798527777777778,doji_4h,0,0,neutre,259,0,0,30,,,28.1,66.0,67.0,57.5,50,61,43.1,14,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,94583957,173933127,542562654.210554,997733887.075832,1000000000.0,54.4,174204278,$174M,-3.02
TUTUSDT,TUT,Speculative,,0.01479,521059.40063,11.454,60.67512664813282,4.867266368070895e-05,0.0117768,0.011440649999999995,0.9761747054070649,0.32461103253182466,0.07772979642196169,0.495436778568455,0.2213230837146349,0.0097625,0.014337777777777776,golden_cross|resistance_test|bullish_engulfing_4h,2,1,haussier,365,0,0,30,,,17.0,73.0,71.5,57.5,38.4,61,37.65,14,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Volume ×0.5 (épuisement),,,,,,,,,
TURTLEUSDT,TURTLE,Speculative,,0.039,503691.03675,1.299,61.964036973630066,0.0005645490117995254,0.035382000000000004,0.043594500000000015,0.6929473462134613,0.4234875444839858,0.30604982206405695,0.6238049942700608,0.5928792553403275,0.033405555555555556,0.05198333333333332,,0,0,neutre,281,0,0,30,,,14.7,66.0,68.5,57.5,50,61,36.11,14,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,,,,,,,,,
RUNEUSDT,RUNE,Mid,194,0.439,1619542.0901,-0.679,57.79944794198464,0.0004402317060237162,0.41092000000000006,0.4460900000000006,0.3974289304977184,0.48966613672496023,0.302066772655008,0.48563320516053876,0.4456931405265334,0.36986111111111103,0.5473055555555555,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,79.0,68.0,50,60,46.7,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.5 (épuisement),148542905,155529633,338183293.0,354089770.0,354089770.0,95.5,54930096,$55M,-1.05
CAKEUSDT,CAKE,Mid,105,1.384,1204208.83282,0.875,47.8862656789328,-0.004228325836444964,1.37776,1.4616249999999997,0.3544838936043345,0.2807668521954236,0.14409400123685845,0.40679817262317586,0.6505010695668068,1.285527777777778,1.5274444444444444,,0,0,neutre,365,0,0,30,,,31.0,57.0,83.5,68.0,50,60,46.97,13,🟢 Surperforme BTC,False,False,,0,,,,60,3,,Volume ×0.4 (épuisement),445867696,462907333,322363647.3714908,334683354.5376609,400000000.0,96.3,1679188696,$1.7B,0.18
DCRUSDT,DCR,Mid,157,11.81,779172.88253,5.635,47.1982093496724,-0.10229674611635964,11.839200000000005,18.961400000000005,0.6223104149927501,0.4717999019127023,0.42030407062285435,1.6741797868675325,0.5991704977187935,11.072777777777778,19.05388888888889,uptrend,1,0,haussier,365,0,0,30,,,31.0,64.0,68.5,57.5,50,60,44.48,13,🟢 Surperforme BTC,False,False,,0,,,,60,1,,,207737813,207749675,17531990.53777363,17532996.86524859,21000000.0,100.0,,,
GMXUSDT,GMX,Mid,329,6.72,244325.98296,2.128,57.98849994323979,0.03128706079215343,5.984400000000001,6.507249999999999,0.5425640255181985,0.30668414154652685,0.11795543905635641,0.4655062447272947,0.5497021207190451,5.44138888888889,7.286944444444442,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,57.0,83.5,47.0,50,60,42.11,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.5 (épuisement),70248615,70248740,10449909.24237882,10449927.88129886,13250000.0,100.0,175736273,$176M,-1.33
GNOUSDT,GNO,Mid,130,107.64,92257.9402,1.432,47.199158237987916,-0.5868580948044159,107.39280000000001,120.23975000000002,0.3965191282092857,0.3634190918037396,0.24279488260930687,0.29547691311649577,0.5726610913795445,99.32277777777779,134.91333333333336,,0,0,neutre,365,0,0,30,,,31.0,57.0,83.5,47.0,50,60,42.11,13,🟢 Surperforme BTC,False,False,,0,,,,60,3,,Volume ×0.3 (épuisement),283778731,322526042,2639589.0,3000000.0,3000000.0,88.0,,,
ENSOUSDT,ENSO,Speculative,852,0.87,2072768.01028,4.819,74.01312840287912,0.011126864244822149,0.6833199999999998,0.9563650000000004,0.5112717884545981,0.44685039370078733,0.14468503937007876,1.0533000180068413,0.42817667219275474,0.5898888888888888,0.9328055555555554,uptrend,1,0,haussier,289,0,0,30,,,14.9,66.0,83.5,68.0,50,60,39.55,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,RSI 74 (surachat),17822632,86559653,20590000.0,100000000.0,127339703.0,20.6,,,
ETHUSDT,ETH,Etabli,2,1920.83,528630558.656196,1.914,58.105486944028904,0.36366060059496874,1765.2234000000003,2123.484300000002,0.4495998931242541,0.3388184390642989,0.18995728027597028,0.31842648148109653,0.878943786776338,1613.9461111111111,2294.2666666666664,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,57.0,75.5,78.5,50,59,56.32,12,🟢 Surperforme BTC,False,False,,0,🔥 Trending #10 sur CoinGecko,10,,59,2,,Volume ×0.3 (épuisement),231765346321,231765346321,120682557.07440276,120682557.0744027,,100.0,,,
LQTYUSDT,LQTY,Speculative,815,0.1919,878926.51839,0.735,58.15651200349926,0.0049127777825862156,0.18426199999999998,0.26851050000000004,0.6889472867771521,0.5422740524781341,0.43965014577259476,1.679311947294701,0.5511887039953195,0.16828333333333328,0.31275000000000003,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,17.0,84.0,59.5,57.5,26.8,59,37.55,12,🟢 Surperforme BTC,False,False,,0,,,,59,0,,,18949940,19188851,98754948.09511933,100000000.0,100000000.0,98.8,140868596,$141M,0.11
EDUUSDT,EDU,Speculative,708,0.0313,869517.7471,3.642,50.51098944772249,0.00021149183346278857,0.030119999999999994,0.07145149999999997,0.7613922759825137,0.5270758122743682,0.4368231046931408,0.567755573336031,0.40741243242693104,0.028236111111111115,0.050022222222222225,,0,0,neutre,365,0,0,30,,,17.0,66.0,59.5,57.5,50,59,36.78,12,🟢 Surperforme BTC,False,False,,0,,,,59,2,,Volume ×0.6 (épuisement),24593084,31058002,791843750.0,1000000000.0,1000000000.0,79.2,,,
WBETHUSDT,WBETH,Speculative,,2115.39,448311.02148,1.845,58.35431280611387,0.23526801262740804,1941.8810000000003,2323.126549999999,0.44149498003424736,0.3363130428084499,0.18482928614069197,0.22207598366795422,0.8734599495670666,1773.3702777777778,2513.1769444444453,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,17.0,57.0,75.5,47.0,50,59,34.23,12,🟢 Surperforme BTC,False,False,,0,,,,59,2,,Volume ×0.2 (épuisement),,,,,,,,,
BANANAUSDT,BANANA,Speculative,926,3.809,349807.68788,-1.142,63.45762000645433,0.019667499582181835,3.16388,4.025235000000001,0.7974181462040689,0.45338983050847453,0.19152542372881354,0.268768027498147,0.5612677337052591,2.7703611111111104,4.159583333333334,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,73.0,47.0,50,59,34.08,12,🟢 Surperforme BTC,False,False,,0,,,,59,2,,Volume ×0.3 (épuisement),15328366,32069047,4016415.7328564273,8402893.465936832,10000000.0,47.8,,,
BNSOLUSDT,BNSOL,Speculative,,83.2,264243.6307,0.848,45.731506975601015,-0.4557208416630142,83.38799999999996,96.406,0.41519166886974124,0.36162361623616235,0.23062730627306272,0.27747301365399357,0.831479869979821,74.83333333333331,99.76944444444445,,0,0,neutre,365,0,0,30,,,17.0,57.0,75.5,47.0,50,59,34.23,12,🟢 Surperforme BTC,False,False,,0,,,,59,3,,Volume ×0.3 (épuisement),,,,,,,,,
BNTUSDT,BNT,Speculative,639,0.2783,105995.62002,1.016,53.03829867410155,0.0005211781419158918,0.270558,0.30627499999999996,0.41482625139830576,0.2936781609195402,0.19913793103448268,0.4993504774536533,0.7546318186786392,0.25859722222222226,0.34058611111111115,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,75.5,47.0,50,59,34.23,12,🟢 Surperforme BTC,False,False,,0,,,,59,2,,Volume ×0.5 (épuisement),29473210,29473210,106048234.7265835,106048234.7265835,110542364.6372305,100.0,16481310,$16M,-5.32
PENDLEUSDT,PENDLE,Mid,139,1.477,1372054.2036,0.545,47.060817147978895,-0.015962911391738513,1.4365,1.4560850000000003,0.6443445752761279,0.4529356943150047,0.3117427772600186,0.16324624855556188,0.5489768041678276,1.2492222222222222,1.9700555555555554,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,68.5,68.0,50,58,46.07,11,🟢 Surperforme BTC,False,False,,0,,,,58,3,,Volume ×0.2 (épuisement),253624597,415933935,171667372.50660628,281527448.4585314,,61.0,1205637992,$1.2B,3.56
CVXUSDT,CVX,Mid,222,1.345,389492.978307,-1.321,56.88523359971377,0.015388723375624526,1.2422999999999997,1.6794049999999996,0.7609406256683949,0.4575664621676892,0.3123721881390593,0.2820446193318729,0.6861189324884154,1.1389444444444445,1.8084166666666666,doji_4h,0,0,neutre,365,0,0,30,,,31.0,57.0,68.5,47.0,50,58,41.21,11,🟢 Surperforme BTC,False,False,,0,,,,58,2,,Volume ×0.3 (épuisement),134270557,134275851,99978084.11704777,99982026.30555798,100000000.0,100.0,475682784,$476M,-4.69
XVSUSDT,XVS,Mid,433,2.79,128770.9994,1.825,53.26990141510273,-0.006020827442718604,2.653,3.0116500000000004,0.49530010548505965,0.20486111111111108,0.054054054054054106,0.29820669410749256,0.5123493383049312,2.4250000000000003,2.850555555555555,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,100.0,47.0,30.5,58,41.93,11,🟢 Surperforme BTC,False,False,,0,,,,58,5,⚠️ Surveiller,Volume ×0.3 (épuisement)|MACD cross baissier,46920264,82780063,16859715.486566648,29745107.918202892,30000000.0,56.7,1033169468,$1.0B,-1.56
GTCUSDT,GTC,Speculative,,0.07544,762950.367733,2.417,61.046206225378185,0.0013018106830334068,0.07223339999999999,0.09169335000000006,0.740115254336025,0.6292134831460674,0.5730898876404494,0.9346171498767124,0.27069851333271633,0.06715888888888889,0.11338888888888891,morning_star_4h,1,0,haussier,365,0,0,30,,,17.0,66.0,49.0,57.5,50,58,36.15,11,🟢 Surperforme BTC,False,False,,0,,,,58,0,,,,,,,,,,,
MUBARAKUSDT,MUBARAK,Speculative,,0.01113,677342.636623,1.366,48.91374196630762,-0.00010134040315561062,0.0111532,0.013823300000000009,0.7368657480466464,0.4335461404526988,0.3499709808473592,0.4535982144987862,0.32741089947661,0.010050277777777778,0.01564916666666667,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,68.5,57.5,50,58,36.24,11,🟢 Surperforme BTC,False,False,,0,,,,58,3,,Volume ×0.5 (épuisement),,,,,,,,,
SAPIENUSDT,SAPIEN,Speculative,786,0.081,497205.96683,1.887,53.221225130677134,0.0006587711766782748,0.078232,0.08953050000000007,0.7098673322509456,0.4795321637426901,0.40862573099415206,0.4834526431793802,0.3650139256139157,0.07341666666666667,0.1183916666666667,uptrend|doji_4h,1,0,haussier,266,0,0,30,,,14.3,57.0,68.5,47.0,50,58,32.38,11,🟢 Surperforme BTC,False,False,,0,,,,58,2,,Volume ×0.5 (épuisement),80695803,80695803,1000000000.0,1000000000.0,1000000000.0,100.0,,,
HFTUSDT,HFT,Speculative,,0.009506,462435.1320112,-3.912,54.04263153560818,0.00010368499305948225,0.00933412,0.014613529999999993,1.150601670938441,0.5517241379310345,0.4545977011494252,0.8287273661538134,0.45223557688473187,0.008614805555555558,0.015244444444444442,,0,0,neutre,365,0,0,30,,,17.0,66.0,49.0,47.0,50,58,33.72,11,🟢 Surperforme BTC,False,False,,0,,,,58,0,,,,,,,,,,,
GUSDT,G,Speculative,729,0.00322,203375.67248,1.258,47.04035256360563,-1.9777899845526343e-05,0.0031958000000000004,0.003651799999999999,0.7903052297545373,0.37170263788968827,0.2254196642685852,0.2208138424311731,0.24950400159052588,0.002715277777777777,0.003918611111111111,uptrend,1,0,haussier,365,0,0,30,,,17.0,57.0,67.0,47.0,50,58,33.72,11,🟢 Surperforme BTC,False,False,,0,,,,58,3,,Volume ×0.2 (épuisement),23322372,38694881,7232700000.0,12000000000.0,12000000000.0,60.3,19743465,$20M,0.75
XNOUSDT,XNO,Mid,398,0.396,559785.54502,1.538,54.73411047208179,0.0026185113830206816,0.3512799999999999,0.47603000000000006,1.784869286479771,0.37448559670781895,0.19135802469135796,0.5677833576545301,0.22890814355583328,0.3164166666666666,0.4703333333333335,doji_4h,0,0,neutre,365,0,0,30,,,31.0,66.0,46.0,57.5,50,57,43.37,10,🟢 Surperforme BTC,False,False,,0,,,,57,2,,Volume ×0.6 (épuisement),54085344,54085344,133248297.0,133248297.0,133248297.0,100.0,,,
SUNUSDT,SUN,Mid,117,0.01782,422494.49592,0.112,43.85885330406936,-0.00010514573412035395,0.0176152,0.01806565,0.32795414815867485,0.21425109064469222,0.13669413475521083,0.19588166232441048,0.3871179641598576,0.016788611111111112,0.020182500000000003,support_bounce,1,0,haussier,365,0,0,30,,,31.0,48.0,95.5,47.0,52.3,57,41.89,10,🟢 Surperforme BTC,False,False,,0,,,,57,3,,Volume ×0.2 (épuisement),342068370,354143472,19222181989.37517,19900730000.0,19900730000.0,96.6,212974679,$213M,-0.68
MMTUSDT,MMT,Speculative,532,0.181,3175372.63518,-2.897,54.57887785475162,-5.341403924944213e-05,0.16240399999999997,0.14474949999999998,1.3335837681008198,0.32516556291390725,0.11143838978890525,0.8897987918892616,0.24541314453317098,0.11423055555555554,0.18708055555555556,double_top_90d,0,1,baissier,268,0,0,30,,,14.3,82.0,56.5,68.0,23.5,57,37.95,10,🟢 Surperforme BTC,False,False,,0,,,,57,3,,Double sommet,36884620,180722424,204095424.0,1000000000.0,1000000000.0,20.4,4567815,$5M,-4.54
REQUSDT,REQ,Speculative,504,0.0528,1500831.8141,4.97,48.71112996867196,0.00017275658545057922,0.05422,0.06944250000000002,1.1427430384642987,0.42061611374407587,0.37559241706161145,2.2915002359091883,0.33116929122355865,0.0515472222222222,0.07453055555555554,macd_bullish_cross|support_bounce|downtrend,2,1,haussier,365,0,0,30,,,17.0,64.0,58.0,68.0,29.2,57,37.63,10,🟢 Surperforme BTC,False,False,,0,,,,57,0,,,51416642,51416642,999416740.9347086,999416740.9347086,1000000000.0,100.0,,,
