symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
RENDERUSDT,RENDER,Etabli,69,2.032,3608494.50076,0.994,64.31240912974279,0.029416045076132345,1.8345199999999997,1.776515,0.5523042068283767,0.18283764017552423,0.009746588693957123,0.18954382761629424,0.6441121547635889,1.3514444444444447,1.9842777777777778,,0,0,neutre,365,0,0,30,,,45.0,73.0,100.0,68.0,50,72.37,False,False,,0,,,,68,1053123887,1083089174,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
PAXGUSDT,PAXG,Etabli,43,4709.01,3952691.627386,0.063,53.575615838596924,14.542837668251373,4655.087200000002,4599.263049999999,0.21044322109616379,0.18851456373184697,0.13370489933688348,0.04860016057087306,0.26808431428367563,4505.915277777777,5221.053055555554,macd_bullish_cross|support_bounce|uptrend|hammer_4h,4,0,haussier,365,0,0,30,,,45.0,73.0,89.5,68.0,82.4,71.55,False,False,,0,,,,74,2222748043,2222748043,471942.854,471942.854,,100.0,,,
SKYUSDT,SKY,Etabli,49,0.07928,1973216.12162,-3.021,47.83603611127031,-0.0005911615428377491,0.07775119999999999,0.0654633,0.49318900453192277,0.14271665642286427,0.11376843987483246,0.25260733560727494,0.6117999385025303,0.06567166666666666,0.08352027777777779,uptrend,1,0,haussier,236,0,0,30,,,41.5,73.0,95.5,68.0,59.1,70.95,False,False,,0,,,,69,1840183224,1860076521,23211734737.93052,23462665147.36596,23462665147.3,98.9,,,
ASTERUSDT,ASTER,Etabli,50,0.702,19090596.30338,0.429,60.62465806485744,0.004520891229903438,0.6688399999999999,0.7848249999999994,0.3596072479893391,0.14417989417989416,0.0714285714285715,0.5130726575987931,0.3307101665275776,0.6486944444444444,0.731611111111111,,0,0,neutre,217,0,0,30,,,40.9,66.0,100.0,78.5,50,69.76,False,False,,0,,,,66,1809559995,5486511963,2579922243.4698935,7822218820.515041,8000000000.0,33.0,,,
JSTUSDT,JST,Etabli,87,0.08431,1159177.714736,2.692,57.605072487285035,-0.0008127694678099389,0.07278140000000001,0.049460700000000045,0.9488159763482845,0.17961042246395148,0.053659631791648024,0.12545953751628403,-0.20148221053680174,0.04290444444444444,0.0839161111111111,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,83.5,68.0,59.1,68.45,False,False,,0,,,,67,719736004,719736004,8543764567.312736,8543764567.312736,9900000000.0,100.0,,,
SOPHUSDT,SOPH,Speculative,717,0.00949,1274494.04508,3.603,65.40412687088451,5.8527946696235616e-05,0.008706000000000002,0.012839650000000001,0.5028869854014489,0.2158760890609875,0.0793804453049372,2.0689817580787837,0.5285541694254886,0.00825,0.009924722222222222,breakout_30d|macd_bullish_cross|uptrend|doji_4h,3,0,haussier,348,0,0,30,,,16.5,75.0,100.0,68.0,69.9,68.12,False,False,,0,,,,74,30649604,94969597,3227306968.0,10000000000.0,10000000000.0,32.3,,,
AUCTIONUSDT,AUCTION,Speculative,603,5.29,2085433.0302,2.519,74.82437512702015,0.0476043537122051,4.7551999999999985,5.298499999999995,0.3332081354737846,0.18968692449355423,0.02578268876611412,2.1445159248447254,0.6302418507119277,4.565555555555555,5.186944444444443,breakout_30d|macd_bullish_cross|doji_4h,2,0,haussier,365,0,0,30,,,17.0,75.0,100.0,68.0,60.8,67.65,False,False,,0,,,,72,39178210,40452102,7400402.318293814,7641028.818627574,10000000.0,96.9,,,
CYBERUSDT,CYBER,Speculative,641,0.576,1315944.43229,-1.201,62.7917105075161,0.00402431379606508,0.5250199999999999,0.6828649999999999,0.4931133006004979,0.23174603174603178,0.08730158730158738,1.2473871196959334,0.45621049079048037,0.49388888888888893,0.59775,uptrend,1,0,haussier,365,0,0,30,,,17.0,75.0,100.0,68.0,59.1,67.55,False,False,,0,,,,71,36092272,57605940,62653733.76,100000000.0,100000000.0,62.7,,,
KNCUSDT,KNC,Speculative,,0.1586,1587639.50121,1.536,59.271753878213005,0.0006164855968204225,0.14257,0.19993,0.844373358929755,0.20894607843137264,0.05535714285714287,3.9912549805572253,0.3854326610095799,0.1292944444444445,0.15863333333333335,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,17.0,84.0,89.5,68.0,41.1,66.84,False,False,,2,⚡ Volume ×4.0 vs médiane,,3.99,74,,,,,,,,,
WUSDT,W,Mid,324,0.0158,4087970.69775,3.947,64.387149012158,0.0003503521343168252,0.01372,0.030407000000000014,0.8716107436285635,0.44392523364485975,0.26168224299065407,1.6775297407937886,0.5075676934078288,0.012472222222222225,0.01997777777777778,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,73.0,68.0,59.1,66.55,False,False,,0,,,,69,91870181,157854286,5819935800.0,10000000000.0,10000000000.0,58.2,,,
