symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
RENDERUSDT,RENDER,Etabli,69,1.981,6700366.32321,-1.049,63.75502239665321,0.024118753162005863,1.8197199999999998,1.7802600000000002,0.5191745101378007,0.18283764017552423,0.03461725987323265,0.16829869676525772,0.6446718196639583,1.3448611111111115,1.9669722222222223,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,73.0,100.0,78.5,59.5,73.81,False,False,,0,,,,70,1027031533,1056254396,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
SKYUSDT,SKY,Etabli,46,0.08059,1485722.33829,0.7,51.33822502467925,-0.0006258108768696432,0.0775324,0.06524239999999999,0.48137375928157,0.14271665642286427,0.09890478319177481,0.24733445789027045,0.6155806072901232,0.06542805555555556,0.08333361111111112,uptrend,1,0,haussier,234,0,0,30,,,41.4,73.0,100.0,68.0,59.1,72.16,False,False,,0,,,,70,1870802498,1890948641,23212694216.148354,23462665147.36596,23462665147.3,98.9,,,
PAXGUSDT,PAXG,Etabli,41,4705.24,50367999.465047,-0.413,53.28776879830296,9.785971163715622,4646.876600000001,4593.095599999999,0.21330942103017997,0.18851456373184697,0.13449953554249552,0.14368493944551997,0.2708516645659703,4505.915277777777,5221.053055555554,macd_bullish_cross|support_bounce,2,0,haussier,365,0,0,30,,,45.0,73.0,89.5,78.5,60.8,71.03,False,False,,0,,,,69,2235091876,2235091876,474833.664,474833.664,,100.0,,,
COMPUSDT,COMP,Mid,177,22.61,2102061.62716,-3.459,49.57637667174484,-0.24470190002022907,20.9212,24.69930000000001,0.8365253538265098,0.20916905444126085,0.14220358368280597,1.5907585403889217,0.4418648237887099,16.66166666666667,24.311666666666664,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,84.0,85.0,68.0,67.3,70.34,False,False,,0,,,,73,217847937,225324444,9668189.278360886,10000000.0,10000000.0,96.7,,,
PROVEUSDT,PROVE,Mid,483,0.2691,2772374.03015,2.671,64.455379914247,0.0024134708955084643,0.24280999999999994,0.38143400000000005,0.5083359834746817,0.3618792744573297,0.1992268807612251,2.2253377858654226,0.4294146487971309,0.22402500000000003,0.3217194444444444,uptrend,1,0,haussier,277,0,0,30,,,28.6,84.0,83.5,68.0,59.1,68.88,False,False,,0,,,,75,52500316,269232390,195000000.0,1000000000.0,1000000000.0,19.5,,,
LUNCUSDT,LUNC,Mid,106,9.36e-05,26864410.77496704,-2.256,63.78412711305182,2.2331237083442146e-06,5.143179999999997e-05,4.222370000000002e-05,1.7610106164743669,0.22218355806872556,0.1872988255763376,1.9555544507690255,0.2957327953712651,3.4570277777777786e-05,7.292888888888888e-05,,0,0,neutre,365,0,0,30,,,31.0,100.0,58.0,78.5,50,68.58,False,False,,0,🔥 Trending #12 sur CoinGecko,12,,69,517634663,603816573,5538005875045.59,6460038252982.826,,85.7,,,
CHZUSDT,CHZ,Mid,112,0.04632,9241729.36574,7.922,58.12698169350268,-0.00022336112286434136,0.041060400000000004,0.03864795000000001,1.0234188274681646,0.25378346915017463,0.08250497017892647,1.1407950988012376,0.42501606979071943,0.03432916666666666,0.04611527777777778,uptrend,1,0,haussier,365,0,0,30,,,31.0,91.0,67.0,78.5,59.1,68.32,False,False,,0,,,,70,479701186,479701186,10347316894.0,10347316894.0,,100.0,,,
PENGUUSDT,PENGU,Etabli,89,0.010281,19662572.726257,-2.104,64.14402720692854,2.9306724989954132e-05,0.0077975599999999985,0.009968395,0.9926346987030517,0.22163852407754847,0.06881564650488955,0.5501254826373081,0.6508001889868635,0.006271500000000001,0.009641916666666663,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,66.0,89.5,78.5,58.2,68.31,False,False,,0,🔥 Trending #11 sur CoinGecko,11,,66,646619849,819031524,62860396090.0,79621196393.57906,88888888888.0,78.9,,,
VANAUSDT,VANA,Mid,489,1.682,63657942.73171,3.254,71.37018162448808,0.017297420698326238,1.3745200000000002,2.054054999999999,0.5966080006238235,0.3070636310566258,0.018096906012843045,3.270472226873051,0.48621142496195974,1.2552222222222218,1.6851944444444442,,0,0,neutre,365,0,0,30,,,31.0,75.0,88.0,78.5,50,67.61,False,False,,2,⚡ Volume ×3.3 vs médiane,,3.27,71,51773958,201716721,30800000.0,120000000.0,120000000.0,25.7,,,
STORJUSDT,STORJ,Speculative,,0.1152,4165861.5895,0.0,70.84571242975284,0.001912757054189293,0.09863399999999999,0.1228995,0.5923999885345695,0.21181818181818182,0.01031814273430788,6.417902440468262,0.5248819090497105,0.0902972222222222,0.10815555555555556,macd_bullish_cross|doji_4h,1,0,haussier,365,0,0,30,,,17.0,75.0,100.0,68.0,59.5,67.57,False,False,,3,⚡ Volume ×6.4 vs médiane,,6.42,76,,,,,,,,,
