symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
EULUSDT,EUL,Speculative,634,1.247,3958263.19593,-7.01,50.45828080092373,0.00748746251260685,1.2168599999999998,1.1205299999999996,2.6725693130166763,0.5154819014391627,0.4548626253815962,4.15608776866999,0.32043735100519366,0.9206666666666666,1.557194444444445,macd_bullish_cross,1,0,haussier,315,0,0,30,,,15.6,100.0,38.5,68.0,50,73,33.38,29,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.2 vs médiane,,4.16,73,0,,,29750754,33675186,24014992.63484756,27182818.28459,27182818.0,88.3,377102334,$377M,6.31
TUTUSDT,TUT,Mid,409,0.06405,74745545.92548,67.32,55.69565127741041,-0.0013542895427643108,0.030781999999999997,0.0156548,6.229302634879342,0.852263701350278,0.6814932486100079,6.766448581500666,0.07504869393554334,0.0097625,0.06439694444444444,uptrend,1,0,haussier,365,0,0,30,,,31.0,100.0,22.0,78.5,50,72,43.68,28,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.8 vs médiane,,6.77,72,1,,,53362494,53362494,831914741.0990661,831914741.0990661,1000000000.0,100.0,,,
COTIUSDT,COTI,Speculative,539,0.01233,10633968.87622,11.483,56.032355210825294,-1.8610052865031444e-05,0.010196400000000001,0.011745199999999994,2.8494030757177278,0.4389820705610179,0.28744939271255066,8.566177071945388,0.08525450895800878,0.0076102777777777774,0.01412027777777778,,0,0,neutre,365,0,0,30,,,17.0,84.0,46.0,78.5,50,71,33.68,27,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×8.6 vs médiane,,8.57,71,1,,,36845763,36846209,2979560602.83,2979596663.294341,4910000000.0,100.0,,,
POWRUSDT,POWR,Speculative,719,0.0431,1688636.684,-5.066,60.923411287265644,0.0009739490537350596,0.04119999999999999,0.05584800000000002,0.664022676348884,0.41706924315619964,0.3059581320450886,2.9510890696170526,0.48007906638665565,0.03770833333333332,0.05754444444444443,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,84.0,68.5,68.0,50,70,34.19,26,🟢 Surperforme BTC,False,False,,0,,,,70,0,,,24378160,42867827,568401106.1092739,999506122.99937,1000000000.0,56.9,,,
GMXUSDT,GMX,Mid,304,7.27,373092.62661,-1.491,60.43989597530914,0.09042369609742534,6.4284,6.414599999999998,0.7036837217346613,0.23775216138328534,0.08101265822784817,0.27066717211523916,0.5952543913033731,5.44138888888889,6.946944444444445,golden_cross|double_bottom_90d|uptrend|hammer_4h,4,0,haussier,365,0,0,30,,,31.0,73.0,89.5,47.0,57.9,68,42.44,24,🟢 Surperforme BTC,False,False,,0,,,,68,2,,Volume ×0.3 (épuisement),75874865,75874865,10453081.66701059,10453081.66701059,13250000.0,100.0,200984533,$201M,11.64
AWEUSDT,AWE,Mid,222,0.06269,192736.83113,-6.391,55.41449609156663,0.0004678761963593076,0.059178599999999984,0.05706510000000002,0.5326783899841888,0.24041297935103248,0.07241887905604716,0.24134947902780687,0.17641153757463648,0.052286666666666676,0.06452888888888889,double_bottom_90d|uptrend|hammer_4h,3,0,haussier,365,0,0,30,,,31.0,73.0,94.0,47.0,55.0,68,42.54,24,🟢 Surperforme BTC,False,False,,0,,,,68,2,,Volume ×0.2 (épuisement),121941628,125556378,1942420282.5203903,1942420282.5203903,2000000000.0,100.0,,,
UNIUSDT,UNI,Etabli,37,4.111,37060624.88729,-2.166,59.90554235519578,0.0681969545270796,3.7153599999999996,3.4306900000000007,0.9270254058208506,0.2779156327543424,0.07263704037897588,0.7021622162422211,0.5388713463555403,2.614416666666666,4.075083333333334,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,82.0,77.5,78.5,50,67,54.37,23,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,2549321012,3642104863,623482423.7271129,890730420.0329479,1000000000.0,70.0,5481779786,$5.5B,627.72
GASUSDT,GAS,Mid,303,1.165,1487857.2024,-4.976,72.96616693453257,0.032707390517412796,1.00488,1.38139,0.602218134993363,0.3898531375166889,0.2216288384512684,4.289017776308793,0.7249295378405084,0.9319166666666671,1.3313333333333335,,0,0,neutre,365,0,0,30,,,31.0,75.0,65.0,68.0,50,67,42.42,23,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.3 vs médiane,,4.29,67,2,,RSI 73 (surachat),76094672,76094672,65093580.54427269,65093580.54427269,,100.0,,,
ACEUSDT,ACE,Speculative,699,0.2408,27894041.97541,9.405,62.20466841832444,0.009081792490130022,0.108972,0.11972200000000001,4.325376827570397,0.4710059171597633,0.051676528599605524,2.2384636127980158,0.0473548343166622,0.06894166666666668,0.1806277777777778,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,50.5,78.5,50,67,33.95,23,🟢 Surperforme BTC,False,False,,0,,,,67,0,,,25795430,35070541,107613807.0,146307870.0,147000000.0,73.6,,,
ZAMAUSDT,ZAMA,Mid,235,0.051,20553421.69357,-11.749,57.81443233734157,0.0005191722539773567,0.04469080000000002,0.031396699999999986,0.9344009058288686,0.3329485488126649,0.15913588390501318,0.5626643782730896,0.31573762921466564,0.030579722222222223,0.054530833333333334,macd_bullish_cross,1,0,haussier,203,0,0,30,,,26.6,82.0,73.0,78.5,50,66,41.56,22,🟢 Surperforme BTC,False,False,,0,,,,66,2,,Volume ×0.6 (épuisement),112266389,561331943,2200000000.0,11000000000.0,,20.0,58557445,$59M,4.93
