symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
RENDERUSDT,RENDER,Etabli,73,1.925,6700123.94706,-3.509,54.72629647344898,0.015668109149325406,1.84594,1.7712300000000005,0.5071693904477035,0.18283764017552423,0.060916179337231965,0.5910916170540471,0.6378953501641091,1.3648611111111113,1.9908888888888887,,0,0,neutre,365,0,0,30,,,45.0,82.0,100.0,78.5,50,76.5,False,False,,0,,,,71,998171408,1026573094,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
ASTRUSDT,ASTR,Mid,369,0.009188,1418830.334848,-1.332,61.638821449400595,7.334330693031186e-05,0.00804984,0.010098089999999997,0.5835479681369924,0.1677844452288504,0.03861448304730008,1.9445738060806528,0.5623630973263146,0.007173500000000001,0.008785583333333331,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,84.0,100.0,68.0,67.3,74.42,False,False,,0,,,,75,79777198,79784380,8689098089.0,8689880350.0,,100.0,,,
POLYXUSDT,POLYX,Mid,414,0.0539,1295355.22424,0.0,60.73172146818703,0.0005115704898510588,0.04938200000000001,0.055102000000000026,0.5327527448251494,0.18215613382899634,0.0181818181818182,2.5124167986958486,0.3891475778089077,0.04071388888888889,0.05365555555555555,downtrend|doji_4h,0,1,baissier,365,0,0,30,,,31.0,84.0,100.0,68.0,33.0,72.26,False,False,,0,,,,71,68620035,68620035,1275057407.900492,1275057407.900492,,100.0,,,
PAXGUSDT,PAXG,Etabli,43,4694.82,28400959.240685,0.918,51.35724917121061,14.875155859057891,4665.244600000001,4605.27275,0.21535600366586657,0.18851456373184697,0.13636288386722953,0.21311758696760041,0.2738869663048537,4505.915277777777,5220.4877777777765,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,89.5,78.5,59.1,70.93,False,False,,0,,,,68,2214802872,2214802872,471942.854,471942.854,,100.0,,,
XECUSDT,XEC,Mid,213,8.4e-06,1115057.05737092,-3.448,73.47379880551777,1.4956082412958127e-07,7.1248e-06,9.649649999999993e-06,0.5705893302707862,0.23754345307068372,0.020857473928157587,1.9016597225018224,0.6738980296014392,6.723611111111111e-06,8.223055555555557e-06,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,100.0,68.0,59.1,70.61,False,False,,0,,,,68,168111209,168111944,20027164047580.0,20027251547580.0,21000000000000.0,100.0,,,
BNBUSDT,BNB,Etabli,5,660.65,115939104.72998,1.246,62.14263703298917,4.2158823102211045,623.1848000000001,770.8623,0.2816690149562219,0.14151623486486892,0.02804137058451407,0.5267775080600665,0.8584019451491325,596.3208333333334,659.8091666666668,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,66.0,92.0,78.5,67.3,69.57,False,False,,0,,,,69,89032963248,89032962204,134785587.3299999,134785585.75,200000000.0,100.0,,,
PSGUSDT,PSG,Speculative,,1.032,4435318.11317,-12.616,63.99062084624548,0.03079588989282572,0.845,0.8435499999999999,1.145530660207233,0.20515574650913002,0.12126387702818114,2.869999991656457,0.30203485173463507,0.6915277777777777,0.9634166666666668,golden_cross|downtrend|doji_4h,1,1,mixte,365,0,0,30,,,17.0,100.0,74.5,68.0,45.5,68.89,False,False,,0,,,,75,,,,,,,,,
NOTUSDT,NOT,Mid,480,0.000563,6415855.245958,-3.098,60.33844105502659,1.1632761165065859e-05,0.00041650000000000015,0.0005072150000000002,1.3648294594166788,0.21527777777777773,0.1875901875901876,5.296766574112224,0.41681405752037426,0.00034836111111111114,0.0005180833333333334,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,31.0,84.0,74.5,78.5,67.3,68.32,False,False,,3,⚡ Volume ×5.3 vs médiane,,5.3,80,55963266,57664917,99429447866.9074,102452755868.5205,102456956842.91,97.0,,,
TRXUSDT,TRX,Etabli,8,0.3494,38284210.62508,-0.342,76.11277509296113,0.001119852483967944,0.32658399999999993,0.2983775000000002,0.1519104085271418,0.034755677907777005,0.004557106237539293,0.5079970912095316,0.1620574705836315,0.28162777777777775,0.3390916666666667,,0,0,neutre,365,0,0,30,,,45.0,64.0,94.0,78.5,50,68.29,False,False,,0,,,,53,33114318695,33114318938,94798475956.3403,94798476651.9632,,100.0,,,
JSTUSDT,JST,Etabli,86,0.08911,2502272.859886,1.84,63.61918049573131,-0.00034875923001890293,0.07388440000000002,0.05001575000000003,0.8622075978308544,0.17961042246395148,0.0008980691513247711,0.394994567675654,-0.22394075343948017,0.04339055555555556,0.08469222222222222,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,83.5,68.0,55.7,68.24,False,False,,0,,,,67,759868383,759868383,8543764567.312736,8543764567.312736,9900000000.0,100.0,,,
