symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
NEARUSDT,NEAR,Etabli,32,2.498,109827827.8249,4.301,70.39722607557874,0.060629348808566186,1.6080200000000002,1.516654999999999,1.153903213445819,0.2201342281879195,0.09812409812409806,1.6928447517966838,0.4131995144534367,1.2029444444444444,1.9954166666666668,golden_cross|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,45.0,91.0,79.0,78.5,50,62.12,False,False,,0,,,,67,3240995879,3240995889,1296776204.0,1296776208.0,,100.0,,,
HBARUSDT,HBAR,Etabli,28,0.09222,61707067.36192,10.324,55.212076507724525,1.474366306941329e-06,0.08997520000000003,0.10585965000000001,0.4037759238862609,0.1590864148704765,0.08918331026300179,2.958421160515091,0.7254059833491324,0.08643666666666666,0.09802972222222223,macd_bullish_cross|double_top_90d|uptrend|doji_4h,2,1,haussier,365,0,0,30,,,45.0,84.0,92.0,78.5,25.0,61.41,False,False,,0,,,,68,3989347405,4598828553,43373517388.65902,50000000000.0,50000000000.0,86.7,,,
RENDERUSDT,RENDER,Etabli,63,2.06,13571657.2729,2.641,55.7048921886081,0.016297390973419833,1.88856,1.7424199999999996,0.705235856612706,0.18283764017552423,0.09908336970755123,0.8611466367179461,0.6014175801175217,1.4870277777777774,2.0591388888888886,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,82.0,89.5,78.5,25.0,60.86,False,False,,0,,,,63,1069543811,1099976307,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
INJUSDT,INJ,Etabli,89,6.029,19640612.58112,12.042,70.92331938197187,0.03218943913729305,4.12942,4.242404999999998,0.9635399303961902,0.17542805647341544,0.0,2.1218886341111665,0.5019010165313296,2.84825,5.221166666666668,double_bottom_90d|resistance_test,1,1,mixte,365,0,0,30,,,45.0,75.0,89.5,78.5,34.1,60.56,False,False,,0,,,,64,602379894,602379894,100000000.0,100000000.0,,100.0,14816938,$15M,-0.5
JSTUSDT,JST,Etabli,80,0.09548,4694075.781274,0.77,63.12662506279318,-0.00019127271691152768,0.08412060000000002,0.05488860000000004,0.467289233543404,0.17961042246395148,0.0038606010016694007,0.7817567667352621,-0.2155693906928139,0.051022222222222226,0.09200916666666667,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,82.0,94.0,68.0,34.1,59.77,False,False,,0,,,,66,813136283,813136283,8543764567.312736,8543764567.312736,9900000000.0,100.0,3383700842,$3.4B,-5.61
TRXUSDT,TRX,Etabli,8,0.3422,69773489.9843,-2.673,40.160007948167085,-0.0022792273547026665,0.3412979999999999,0.3039870000000001,0.2578095900895323,0.08892438764643233,0.08892438764643233,0.875626370583322,0.10562809233509922,0.2891416666666665,0.3592472222222223,macd_bearish_cross|resistance_test,0,2,baissier,365,0,0,30,,,45.0,73.0,94.0,78.5,9.6,59.42,False,False,,0,,,,54,32369283389,32369283165,94812654934.13779,94812654277.37349,,100.0,,,
XLMUSDT,XLM,Etabli,17,0.2146,199784456.5808,21.793,79.82142374246327,0.006864428889792008,0.16183400000000003,0.19039149999999988,0.9398844554433273,0.19877163595756572,0.0,7.347262903850074,0.44757341382822247,0.14832499999999996,0.17843611111111113,macd_bullish_cross|double_bottom_90d|downtrend,2,1,haussier,365,0,0,30,,,45.0,66.0,89.5,78.5,24.2,58.89,False,False,,3,🔥 Trending #9 sur CoinGecko|⚡ Volume ×7.3 vs médiane,9,7.35,55,7125665623,10602064670,33606285631.55768,50001786839.91358,,67.2,,,
BNBUSDT,BNB,Etabli,4,639.82,68419587.04029,0.873,45.41228566972891,-2.9176958232464916,638.3660000000001,737.7238500000001,0.2398331914821499,0.14151623486486892,0.05878977799355613,0.36591948340944813,0.8550960128720397,602.1908333333332,667.8919444444443,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,25.0,58.17,False,False,,0,,,,56,86049536839,86049536839,134784685.72,134784685.72,200000000.0,100.0,149958538973,$150.0B,-3.1
ATOMUSDT,ATOM,Etabli,69,2.03,3156901.58158,-0.685,50.369408876168904,-0.005099924434272707,1.94602,2.08734,0.5141302836463536,0.16784630940343787,0.08295761947700639,0.6225147978751322,0.5451277678299077,1.70175,2.089944444444445,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,66.0,100.0,68.0,25.5,58.08,False,False,,0,,,,60,1037042453,1037042453,511157756.065798,511157756.065798,,100.0,,,
ALGOUSDT,ALGO,Etabli,68,0.1174,8117646.1212,11.28,54.159734877655445,-0.00015123199840017372,0.113314,0.11373299999999999,0.6810289484454337,0.2028443113772455,0.11976047904191617,1.3652836523408187,0.4256949738827075,0.08431944444444445,0.1233861111111111,double_bottom_90d|downtrend|shooting_star_4h,1,2,baissier,365,0,0,30,,,45.0,75.0,85.0,78.5,0,57.95,False,False,,0,,,,54,1048788630,1048828485,8918219823.585663,8918558730.655802,10000000000.0,100.0,,,
ZECUSDT,ZEC,Etabli,15,542.09,126915376.46153,2.181,49.69759246772663,-15.671465864099936,464.74080000000004,383.2683999999996,1.432301453546253,0.2285549174702929,0.1953707277964188,0.40903329440648445,0.6106422569715563,213.09027777777774,602.1563888888888,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,73.0,74.5,78.5,25.5,57.93,False,False,,0,,,,58,9004444598,9004444598,16688225.1655448,16688225.1655448,21000000.0,100.0,,,
WLDUSDT,WLD,Etabli,71,0.3007,42908986.90415,0.737,53.88966587618891,0.005320070161631956,0.27103400000000005,0.42184000000000005,1.2539288321138664,0.4426190476190476,0.28357142857142853,1.6710417218426918,0.5062093391418903,0.24217500000000008,0.3840472222222223,double_bottom_90d|downtrend,1,1,mixte,365,0,0,30,,,45.0,84.0,62.5,78.5,24.2,57.66,False,False,,0,,,,59,1009193838,3006824002,3356344892.59662,10000000000.0,10000000000.0,33.6,,,
FETUSDT,FET,Etabli,98,0.2397,23041746.33226,7.634,60.76769419166908,0.004792035255507553,0.21607400000000002,0.22079600000000002,0.7834009357154222,0.2721324095458044,0.07467282525019237,0.9111739303691327,0.5850795511181648,0.16270833333333334,0.24843888888888888,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,45.0,66.0,77.5,78.5,24.2,57.39,False,False,,0,,,,56,541096024,650208057,2258881093.9307284,2714384546.672,2714384546.672,83.2,,,
ONDOUSDT,ONDO,Etabli,48,0.3669,17302088.90914,2.258,48.97513210654106,-0.0072813149109300195,0.326408,0.34844650000000016,1.3691626650380215,0.23776843037414214,0.18684967899048036,0.6541249416246211,0.49587327059443453,0.24924999999999997,0.41179166666666656,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,66.0,74.5,78.5,25.5,57.09,False,False,,0,,,,56,1788893657,3673797872,4869330647.0,10000000000.0,10000000000.0,48.7,2679887959,$2.7B,-0.48
ICPUSDT,ICP,Etabli,55,2.744,10261204.74898,3.43,52.024211119447244,0.002952694624025958,2.6469400000000007,2.9904649999999986,1.1954178439839616,0.3170394918530793,0.24136978735156037,0.6355107652675129,0.37150143534355745,2.2908888888888885,3.030472222222222,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,66.0,62.5,78.5,50,57.05,False,False,,0,,,,60,1514759861,1514760016,553019478.8107289,553019535.5058086,,100.0,,,
TONUSDT,TON,Etabli,23,1.78,29203919.11402,-1.549,45.27390583227315,-0.04897043390445822,1.7258399999999998,1.5487200000000017,1.5320362579649973,0.3496683861459101,0.34377302873986737,0.4327016708494561,0.3469808830006493,1.2289166666666667,2.2076111111111114,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,47.5,78.5,50,56.01,False,False,,0,,,,60,4812577635,9239336413,2702319316.069313,5187996776.225842,,52.1,,,
FILUSDT,FIL,Etabli,83,0.951,13659012.5591,-1.655,45.45178002154951,-0.006028111667347817,0.97844,1.172295,0.9662079536607069,0.27117327117327117,0.2602952602952603,0.7151546474540439,0.5096796778907123,0.8414166666666668,1.0801666666666665,uptrend,1,0,haussier,365,0,0,30,,,45.0,46.0,73.0,78.5,50,55.97,False,False,,0,,,,55,747477982,1861755749,786015102.0,1957740791.0,,40.1,,,
MORPHOUSDT,MORPHO,Etabli,60,2.051,1498595.72374,-1.394,52.0756568654844,0.01191699880471335,1.9643800000000005,1.5837650000000003,0.8111695519517116,0.2590725806451613,0.08730512249443215,0.25885318859444634,0.5280689881292834,1.569361111111111,2.1508611111111113,,0,0,neutre,239,0,0,30,,,41.5,73.0,77.5,68.0,50,55.9,False,False,,0,,,,64,1302274589,2046367540,636383525.3859854,1000000000.0,1000000000.0,63.6,7247844910,$7.2B,-2.5
DOGEUSDT,DOGE,Etabli,10,0.09953,51477967.57263,0.923,38.73287355881006,-0.0011336787989458335,0.10287980000000001,0.11488314999999993,0.40577404360067226,0.1376234193660141,0.1376234193660141,0.16002132678068806,0.7619553825819171,0.09018500000000002,0.11079638888888892,,0,0,neutre,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.63,False,False,,0,,,,49,15368905840,15368905840,154437726383.7052,154437726383.7052,,100.0,,,
ADAUSDT,ADA,Etabli,16,0.2346,19139971.87076,1.558,35.026723819140386,-0.002272789840614224,0.25221400000000005,0.3182789999999999,0.40239834518958745,0.19180440771349863,0.19180440771349863,0.17287756427914516,0.7950924323134144,0.2394416666666667,0.27757777777777787,uptrend,1,0,haussier,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.63,False,False,,0,,,,49,8678006273,10552178426,37007551099.9152,45000000000.0,45000000000.0,82.2,,,
