symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
RENDERUSDT,RENDER,Etabli,72,1.955,6941959.76913,1.19,56.288549089347256,0.010957190979156609,1.8494799999999998,1.7685200000000003,0.516726852327651,0.18283764017552423,0.048732943469785614,0.28563885722931504,0.6484387212564824,1.3720555555555556,1.9921666666666664,,0,0,neutre,365,0,0,30,,,45.0,73.0,100.0,78.5,50,73.21,False,False,,0,,,,68,1010684507,1039442236,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
ATOMUSDT,ATOM,Etabli,67,2.145,12792954.85843,4.126,73.79417101089541,0.019599013344751164,1.8347400000000007,2.157905000000001,0.3667217186049697,0.30195080576759975,0.09202714164546229,2.2804896790186096,0.5566145848904026,1.70175,2.1808055555555557,macd_bullish_cross|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,45.0,75.0,88.0,78.5,68.7,71.85,False,False,,0,,,,72,1086530751,1086530751,508335817.252604,508335817.252604,,100.0,,,
PAXGUSDT,PAXG,Etabli,43,4687.32,27326675.890786,-0.162,50.54852570392342,12.97012008391506,4668.343800000001,4608.2441499999995,0.20377027174964196,0.18851456373184697,0.13779580424725693,0.13691768192151682,0.26449311781208756,4505.915277777777,5220.4877777777765,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,89.5,78.5,59.1,70.93,False,False,,0,,,,68,2212833660,2212833660,471942.854,471942.854,,100.0,,,
XECUSDT,XEC,Mid,216,8.36e-06,1014310.25994759,-1.299,67.71409955054028,1.2575302017894118e-07,7.141000000000001e-06,9.616999999999993e-06,0.5778584341782279,0.23754345307068372,0.03360370799536508,1.7892920119283606,0.6889692768258028,6.723611111111111e-06,8.2075e-06,uptrend,1,0,haussier,365,0,0,30,,,31.0,75.0,100.0,68.0,59.1,70.61,False,False,,0,,,,68,167082324,167082637,20027592172580.0,20027629672580.0,21000000000000.0,100.0,,,
NOTUSDT,NOT,Mid,476,0.000564,3568714.935834,0.0,60.42060378866027,6.721205391831193e-06,0.0004199400000000001,0.0005058750000000001,1.3542858176021189,0.21527777777777773,0.18470418470418482,1.7192505844448454,0.42741262566735266,0.00034836111111111114,0.0005257222222222222,double_bottom_90d|uptrend|bullish_engulfing_4h,3,0,haussier,365,0,0,30,,,31.0,84.0,74.5,68.0,74.8,67.95,False,False,,0,,,,73,56137892,57844852,99429447866.9074,102452755868.5205,102456956842.91,97.0,,,
CHZUSDT,CHZ,Mid,121,0.0447,6495491.80411,2.806,53.81718150578719,-1.9774733855909272e-05,0.041947,0.038955050000000005,0.9591113649020762,0.25378346915017463,0.11153081510934389,0.642734956385797,0.43617110495547246,0.03432916666666666,0.046680277777777786,uptrend,1,0,haussier,365,0,0,30,,,31.0,82.0,73.0,78.5,59.1,66.66,False,False,,0,,,,68,462742358,462742358,10356910241.0,10356910241.0,,100.0,,,
SOPHUSDT,SOPH,Speculative,715,0.00975,907713.05517,1.036,62.22394491398342,8.783687682599781e-05,0.008729,0.012536549999999997,0.5422448373779495,0.2158760890609875,0.06001936108422078,1.275215058080503,0.5890838429726636,0.00825,0.009885833333333333,uptrend,1,0,haussier,351,0,0,30,,,16.6,75.0,100.0,57.5,59.1,66.62,False,False,,0,,,,71,31249339,96827910,3227306968.0,10000000000.0,10000000000.0,32.3,,,
DOGEUSDT,DOGE,Etabli,10,0.11437,112048590.80883,4.371,66.10673269428408,0.00010852059947693334,0.09885579999999998,0.12106369999999998,0.44000456383272446,0.19713616714697413,0.005050505050505026,0.6464188983462932,0.7301651219096585,0.0899638888888889,0.10953694444444446,bull_flag|uptrend,2,0,haussier,365,0,0,30,,,45.0,57.0,92.0,78.5,71.6,66.54,False,False,,0,,,,64,17577310469,19367945584,154218946383.7052,169929533126.579,,90.8,,,
ASTERUSDT,ASTER,Etabli,55,0.683,10047336.92772,-0.146,52.23478478394797,0.0017303520372039098,0.67002,0.7782749999999994,0.3683700706721836,0.14417989417989416,0.0965608465608465,0.22726165973348755,0.4971717934245382,0.6511111111111112,0.7304722222222222,,0,0,neutre,220,0,0,30,,,41.0,57.0,100.0,78.5,50,66.49,False,False,,0,,,,63,1761603699,5341110433,2579922243.4698935,7822218820.515041,8000000000.0,33.0,,,
ROSEUSDT,ROSE,Mid,333,0.01213,3534013.208096,9.181,64.2666569718044,0.00016846575106728358,0.010577199999999998,0.013344149999999994,0.703557766051705,0.3007407407407407,0.10888888888888883,2.020178992970272,0.508491464168994,0.009929166666666668,0.012992222222222224,double_bottom_90d|doji_4h,1,0,haussier,365,0,0,30,,,31.0,84.0,73.0,68.0,58.2,66.49,False,False,,0,,,,73,91165728,120114589,7589896361.0,10000000000.0,10000000000.0,75.9,,,
