symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
MORPHOUSDT,MORPHO,Etabli,60,2.005,6234971.78311,2.821,53.41742550481092,0.0014585525671050315,1.97694,1.5885550000000013,0.86807869912492,0.2645879732739421,0.1100222717149221,1.3659295522785935,0.6105055770670634,1.5616944444444445,2.1697222222222226,macd_bullish_cross,1,0,haussier,252,0,0,30,,,41.9,91.0,73.0,78.5,50,67.37,False,False,,0,,,,69,1293520197,2001489705,646278716.4672021,1000000000.0,1000000000.0,64.6,6451822525,$6.5B,-2.52
DEXEUSDT,DEXE,Etabli,72,20.417,6687155.88723,8.049,61.4814583166437,-0.07208474477683846,14.805760000000005,7.231644999999998,1.1773601645865024,0.3166955825437075,0.052904420273084965,1.0866128192565085,0.06015813310657349,6.5289166666666665,18.866027777777774,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,91.0,61.0,78.5,19.9,64.99,False,False,,0,,,,60,955262989,1971896949,46750552.58384035,96504599.33609451,,48.4,,,
WLDUSDT,WLD,Etabli,49,0.4953,111752118.70719,1.579,59.82023133153008,0.0039024679708716675,0.31609199999999993,0.40747700000000014,2.284608218875383,0.4143107330497873,0.08822443706164629,1.9733256053821802,0.25559831761148827,0.24217500000000008,0.44090555555555555,double_bottom_90d,1,0,haussier,365,0,0,30,,,45.0,84.0,50.5,78.5,50,63.91,False,False,,0,,,,63,1675180826,4936576655,3393405881.748784,10000000000.0,10000000000.0,33.9,,,
IOUSDT,IO,Mid,383,0.1757,5574266.898021,3.171,57.019111667797844,-0.000799386536918141,0.14724599999999996,0.13972650000000006,1.3864774551238086,0.29012023000522735,0.08782017773131212,1.1288342987853592,0.37481757233119484,0.10127222222222222,0.1748222222222222,uptrend,1,0,haussier,365,0,0,30,,,31.0,91.0,67.0,78.5,50,63.14,False,False,,0,,,,68,60507911,139714057,346465684.407658,799996650.0546076,800000000.0,43.3,,,
NEARUSDT,NEAR,Etabli,37,2.016,71593148.3451,-1.079,47.91220900702503,-0.07705594991331784,1.8266999999999995,1.5155549999999998,1.6223282814031792,0.3400780972665957,0.2843450479233227,1.1484991183510544,0.29108879111660496,1.225083333333333,2.409583333333334,uptrend|bearish_engulfing_4h,1,1,mixte,365,0,0,30,,,45.0,91.0,46.0,78.5,15.1,62.87,False,False,,0,,,,56,2629365909,2629365961,1297903440.0,1297903466.0,,100.0,,,
INJUSDT,INJ,Etabli,97,5.225,11084552.61224,3.037,47.71574122472081,-0.17320357553524124,4.82834,4.207504999999997,1.3378521593310033,0.2931330472103005,0.25350500715307583,0.850428194653907,0.41600347534457643,2.875944444444444,5.964277777777778,uptrend|bearish_engulfing_4h,1,1,mixte,365,0,0,30,,,45.0,82.0,62.5,78.5,15.1,62.67,False,False,,0,,,,56,522428717,522428717,100000000.0,100000000.0,,100.0,12351044,$12M,-9.09
ATOMUSDT,ATOM,Etabli,67,1.912,6326664.10698,6.459,51.5581911611689,-0.007256413866248576,1.95178,2.0272899999999994,0.7060895770482877,0.2660054102795312,0.13796212804328226,1.8445765901492077,0.5607206361393172,1.685361111111111,2.0922500000000004,,0,0,neutre,365,0,0,30,,,45.0,64.0,73.0,78.5,50,61.74,False,False,,0,,,,61,982798686,982856258,513437205.631766,513467282.253968,,100.0,,,
ALLOUSDT,ALLO,Mid,281,0.3879,20759645.95927,-11.801,65.33442196341392,0.018996411963396992,0.154952,0.12209250000000002,4.141361144220804,0.38575667655786355,0.11469042723326472,2.164650950562273,-0.010380052901975403,0.08829166666666666,0.266475,uptrend,1,0,haussier,213,0,0,30,,,26.8,91.0,46.0,78.5,50,59.25,False,False,,0,,,,66,90967869,304726657,234989802.6614391,787175274.1852661,1000000000.0,29.9,,,
CRVUSDT,CRV,Mid,121,0.2488,14521148.24533,21.425,64.46268954640531,0.003979101115763741,0.229586,0.2869385,0.9283670623769799,0.3525230987917555,0.11371712864250169,2.8686401256946366,0.6483251198818888,0.2016361111111111,0.25604444444444446,macd_bullish_cross|downtrend|shooting_star_4h,1,2,baissier,365,0,0,30,,,31.0,84.0,73.0,78.5,0,58.99,False,False,,0,,,,59,381502970,598257369,1523690664.0,2389389437.873675,3030303031.0,63.8,1440838337,$1.4B,-5.12
STGUSDT,STG,Mid,415,0.4727,18094516.82174,13.33,73.79089619891562,0.0235139355859785,0.22925200000000004,0.17749550000000006,2.8123767462215254,0.470495258166491,0.0,6.31570603253818,0.19149714187459374,0.1710972222222222,0.29836111111111113,breakout_30d|rsi_bearish_divergence|uptrend,2,1,haussier,365,0,0,30,,,31.0,91.0,50.5,78.5,15.6,58.96,False,False,,3,⚡ Volume ×6.3 vs médiane,,6.32,63,55950333,55950333,117239300.93398955,117239300.93398955,1000000000.0,100.0,73803590,$74M,-0.17
XLMUSDT,XLM,Etabli,18,0.1896,20605703.3806,2.653,49.389283914526345,-0.004391676755798456,0.17505800000000005,0.1879035,1.5059726575841477,0.2962677953058869,0.2708734128510966,0.8616762164375606,0.34236128835143864,0.14957777777777778,0.21010277777777775,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,66.0,52.0,78.5,19.9,57.77,False,False,,0,,,,51,6388217130,9465189150,33747056310.69454,50001786839.91258,,67.5,,,
NXPCUSDT,NXPC,Mid,255,0.3799,1293922.27217,6.654,53.36336324310268,-0.005799877181547362,0.34326,0.34174850000000007,1.047570315649405,0.2813872832369942,0.12254335260115605,0.8120986349823549,0.3253971398013773,0.27920555555555554,0.390911111111111,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,31.0,82.0,62.5,68.0,50,57.77,False,False,,0,,,,65,107342736,377040114,283147576.3429133,994552574.1697733,1000000000.0,28.5,,,
CATIUSDT,CATI,Speculative,691,0.0568,1100578.72847,20.594,57.505779387307015,0.00026715565718509523,0.054012000000000004,0.05240600000000001,1.2168140098133546,0.4117647058823529,0.20588235294117652,1.6738778419123514,0.22431124869653715,0.04339722222222222,0.06317222222222223,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,100.0,56.5,68.0,50,56.97,False,False,,0,,,,69,25709768,56660864,453748245.57,1000000000.0,1000000000.0,45.4,,,
HOMEUSDT,HOME,Mid,222,0.03482,132634805.53159,3.785,52.32010641296629,-0.00142945385641015,0.023779400000000006,0.023998050000000007,2.8231394722593204,0.4946199236376258,0.39673724401249566,92.90347612780133,-0.008209926189272547,0.014857777777777775,0.03724249999999999,macd_bearish_cross,0,1,baissier,365,0,0,30,,,31.0,84.0,41.5,78.5,19.9,56.42,False,False,,3,⚡ Volume ×92.9 vs médiane,,92.9,63,134507164,350735761,3835000000.01,10000000000.0,10000000000.0,38.4,,,
BABYUSDT,BABY,Mid,428,0.01474,34359524.6941,-5.513,46.02425228888526,5.8872630794951715e-05,0.016294199999999995,0.01585970000000001,1.5826545036900301,0.35101010101010105,0.25555555555555565,23.036328279521086,0.13352990493992223,0.012865833333333335,0.01887222222222222,,0,0,neutre,365,0,0,30,,,31.0,72.0,46.0,78.5,50,55.93,False,False,,3,⚡ Volume ×23.0 vs médiane,,23.04,67,54473449,159218282,3702788008.98,10822732093.0,,34.2,3231989599,$3.2B,-0.61
