symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
1000SATSUSDT,1000SATS,Speculative,,1.03e-05,6924870.45828712,13.812,59.56728447921622,1.1259387308512072e-07,9.5704e-06,1.1927049999999995e-05,0.7175772312488766,0.4400749063670411,0.35580524344569286,10.645154054892904,0.39654406847255447,9.06027777777778e-06,1.4651944444444443e-05,,0,0,neutre,365,0,0,30,,,17.0,84.0,68.5,78.5,50,75,45.3,30,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×10.7 vs médiane,,10.65,75,0,,,,,,,,,,,
AEVOUSDT,AEVO,Speculative,829,0.01992,1480088.1291823,7.27,58.417754737113526,8.951069582702746e-05,0.018834799999999995,0.02473514999999999,0.4298976360950749,0.4579617834394904,0.36878980891719737,4.806017283106272,0.5476353072673651,0.017881111111111108,0.028758333333333337,squeeze_breakout|uptrend,2,0,haussier,365,0,0,30,,,17.0,84.0,79.0,68.0,50,75,43.34,30,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.8 vs médiane,,4.81,75,0,,,18300433,19952792,917186568.1777492,1000000000.0,1000000000.0,91.7,14703247,$15M,-0.27
DIAUSDT,DIA,Speculative,,0.1121,3040345.00424,7.478,50.236706761557535,0.0010664292832050018,0.11052999999999999,0.17240750000000005,1.2998001646030188,0.5416281221091582,0.482886216466235,6.949390704618488,0.4094293051175976,0.10123055555555555,0.19951944444444444,doji_4h,0,0,neutre,365,0,0,30,,,17.0,84.0,49.0,68.0,50,72,41.54,27,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.0 vs médiane,,6.95,72,0,,,,,,,,,,,
MMTUSDT,MMT,Mid,469,0.2119,35737439.58331,-29.671,58.26058276051796,0.0037938841498624705,0.16952999999999996,0.14439499999999994,1.7957379982234896,0.32516556291390725,0.16915227629513352,4.451078760950566,0.3029677286264169,0.11423055555555554,0.20046666666666668,macd_bullish_cross|resistance_test,1,1,mixte,271,0,0,30,,,28.4,100.0,52.0,78.5,31.7,71,50.99,26,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.5 vs médiane,,4.45,71,0,,,42305148,207281217,204095424.0,1000000000.0,1000000000.0,20.4,4568259,$5M,-1.39
EULUSDT,EUL,Speculative,585,1.343,56516546.93909,-5.622,51.8298438056119,0.0067876922556847075,1.1159600000000003,1.1850000000000005,2.5820580808875375,0.45629820051413883,0.4138682948102922,8.961224876445973,0.34740995151883736,0.9206666666666666,1.5896111111111115,,0,0,neutre,293,0,0,30,,,15.0,84.0,47.5,78.5,50,71,43.03,26,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×9.0 vs médiane,,8.96,71,0,,,36533285,36533285,27182818.28459,27182818.28459,27182818.0,100.0,331187842,$331M,-0.17
XECUSDT,XEC,Mid,212,6.58e-06,5325217.6249173,2.652,50.96958331732543,-1.432668470990275e-07,5.954800000000001e-06,7.191850000000002e-06,1.7524946321623789,0.4287369640787949,0.24742268041237112,3.4705896223558326,0.1126218563478632,5.1175e-06,8.142500000000002e-06,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,46.0,78.5,50,70,51.13,25,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.5 vs médiane,,3.47,70,1,,,131688396,131688458,20063642172580.0,20063660922580.0,21000000000000.0,100.0,,,
AVAUSDT,AVA,Speculative,,0.171,675338.25556,11.328,58.476779108790424,0.002008641235693878,0.17100600000000005,0.21883749999999988,0.5867905219103737,0.48172413793103447,0.40379310344827585,4.280565992102048,0.5597255518482561,0.15689722222222222,0.26811111111111113,squeeze_breakout|downtrend,1,1,mixte,365,0,0,30,,,17.0,84.0,79.0,57.5,24.5,69,39.21,24,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.3 vs médiane,,4.28,69,0,,,,,,,,,,,
BABYUSDT,BABY,Mid,406,0.01252,3457970.46103,5.833,49.12099052070611,3.836407257081257e-06,0.013389,0.014613850000000006,0.5445214472430033,0.4267418032786885,0.36014344262295084,3.9717325528051304,0.09134938823974134,0.012201944444444446,0.018521111111111113,macd_bullish_cross|double_bottom_90d|support_bounce,3,0,haussier,365,0,0,30,,,31.0,64.0,73.0,68.0,52.2,68,47.89,23,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.0 vs médiane,,3.97,68,0,,,52345121,133270183,4282487237.98,10903204266.0,,39.3,2607326438,$2.6B,-20.61
TLMUSDT,TLM,Speculative,,0.001773,7075344.356454,26.372,50.623410674477825,-1.6810204380455177e-05,0.0015758599999999995,0.0017033400000000005,2.803167694013342,0.5956730769230769,0.4738907334741926,4.634677013704785,0.30455355213461627,0.0009452500000000001,0.0024182499999999994,,0,0,neutre,365,0,0,30,,,17.0,84.0,38.5,78.5,50,68,43.5,23,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.6 vs médiane,,4.63,68,1,,,,,,,,,,,
UNIUSDT,UNI,Etabli,37,4.113,29881854.32434,-6.395,61.84177304238252,0.03700312922798504,3.3646799999999994,3.531759999999999,0.6381679897347082,0.40010015022533807,0.07173471689600713,0.7029008442856101,0.5269256853594864,2.614416666666666,3.9027499999999993,macd_bullish_cross|resistance_test|uptrend,2,1,haussier,365,0,0,30,,,45.0,66.0,77.5,78.5,31.7,67,56.95,22,🟢 Surperforme BTC,False,False,,6,🔥 Trending #2 sur CoinGecko,2,,67,0,,,2560983296,3656226040,624900423.7271129,892148420.0329479,1000000000.0,70.0,1437556238,$1.4B,-2.88
