symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
RENDERUSDT,RENDER,Etabli,69,1.999,8329909.89005,3.736,61.29951317306713,0.004059672656704448,1.8725800000000001,1.7476749999999996,0.47813626633920703,0.18283764017552423,0.024366471734892918,0.7147758926832699,0.6473725790711775,1.401,1.9984166666666665,macd_bullish_cross|double_top_90d|downtrend,1,2,baissier,365,0,0,30,,,45.0,82.0,100.0,78.5,6.4,63.98,False,False,,0,,,,60,1039787750,1069373575,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
JSTUSDT,JST,Etabli,81,0.09329,2717944.804321,0.496,63.08291209719142,-0.0001362831554590077,0.07996660000000003,0.05285515000000003,0.48290447947733245,0.17961042246395148,0.007031000319590859,0.36904762265242125,-0.2627346876440504,0.04745583333333334,0.08917777777777779,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,94.0,68.0,50,62.67,False,False,,0,,,,67,795036267,795036267,8543764567.312736,8543764567.312736,9900000000.0,100.0,3584673730,$3.6B,-1.14
NEARUSDT,NEAR,Etabli,36,2.232,142105010.6555,26.89,84.17307153036316,0.055838509170199335,1.4383200000000003,1.5166299999999995,0.9516094858305807,0.2201342281879195,0.0,3.3504263786041024,0.515744839699371,1.1336666666666668,1.6056944444444443,breakout_30d|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,45.0,66.0,89.5,78.5,50,62.41,False,False,,9,🔥 Trending #1 sur CoinGecko|⚡ Volume ×3.4 vs médiane,1,3.35,67,2901208754,2901208817,1296164693.0,1296164691.0,,100.0,,,
TRXUSDT,TRX,Etabli,8,0.365,46138783.39207,0.968,83.31258509223453,0.0005603097647153537,0.3350060000000001,0.30145050000000023,0.14934500123144873,0.034755677907777005,0.001094690749863195,0.43691548293741295,0.14751417973950187,0.28471388888888893,0.3526222222222223,,0,0,neutre,365,0,0,30,,,45.0,55.0,94.0,78.5,50,62.07,False,False,,0,,,,51,34574271186,34574270401,94804893145.53209,94804890993.3546,,100.0,,,
ASTERUSDT,ASTER,Etabli,49,0.69,28465729.64666,-5.995,55.765388684589915,0.0012997096447768827,0.67102,0.7616799999999999,0.4044971380428576,0.14417989417989416,0.08597883597883606,0.4798691484598069,0.4758849657413643,0.6486388888888891,0.7223055555555554,macd_bullish_cross|uptrend|doji_4h,2,0,haussier,229,0,0,30,,,41.3,57.0,100.0,78.5,50,61.91,False,False,,0,,,,63,1782316481,5403910742,2579922243.4698935,7822218820.515041,8000000000.0,33.0,161478794,$161M,-3.84
DOGEUSDT,DOGE,Etabli,10,0.10558,49767975.13127,0.352,48.570511749727416,-0.001303806250638633,0.10171220000000002,0.11739339999999993,0.42306207243902966,0.12548524844720507,0.08557076043651482,0.1550154928465947,0.7845041355638678,0.0899638888888889,0.11078500000000002,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,57.0,92.0,78.5,50,61.87,False,False,,0,,,,62,16300539816,17959871466,154342496383.7052,154342546383.7052,,100.0,,,
LINKUSDT,LINK,Etabli,19,9.803,20266147.14809,1.807,51.43978621941989,-0.07840505374369017,9.468360000000004,10.96618999999999,0.40604212967229625,0.15120967741935484,0.08535447761194039,0.28661020154600964,0.874660347365231,8.519722222222223,10.102166666666665,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,92.0,78.5,50,61.87,False,False,,0,,,,62,7132389170,9809365232,727099970.4255477,1000000000.0,1000000000.0,72.7,,,
QNTUSDT,QNT,Etabli,63,77.27,1158076.43743,5.029,57.25885899601909,0.055615094909333695,73.4984,74.67485,0.5016139162809528,0.15588161524956098,0.04558369363804815,0.643652898530272,0.37796370615079716,63.403611111111104,77.9322222222222,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,66.0,100.0,68.0,28.8,61.85,False,False,,0,,,,61,1123449474,1128726536,14544176.164081175,14612493.0,14612493.0,99.5,,,
PENGUUSDT,PENGU,Etabli,92,0.009633,20930873.405802,3.849,55.73676341908437,-9.818086100802859e-05,0.00853534,0.0092321,0.8403107465207416,0.24239406012314385,0.12848605577689245,0.6750119861603161,0.6857008221233921,0.006365111111111113,0.010199027777777777,uptrend,1,0,haussier,365,0,0,30,,,45.0,66.0,85.0,78.5,50,61.44,False,False,,3,🔥 Trending #5 sur CoinGecko,5,,68,605054425,765858857,62860396090.0,79567065780.26178,88888888888.0,79.0,,,
ETCUSDT,ETC,Etabli,58,9.23,3607065.7445,3.128,54.98272367359882,-0.05677965855930053,8.765600000000001,10.613449999999993,0.43648558448564123,0.1387978142076503,0.07414829659318639,0.7726084208398389,0.7711410375078622,8.070555555555558,9.345833333333333,,0,0,neutre,365,0,0,30,,,45.0,66.0,92.0,68.0,50,61.39,False,False,,0,,,,65,1447677245,1447677245,156559601.6228963,156559601.6228963,210700000.0,100.0,,,
