symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
ANKRUSDT,ANKR,Speculative,516,0.00405,1014673.725293,2.273,63.361060877385185,3.2372547263584514e-06,0.0036045999999999995,0.004277899999999997,0.4738764824717994,0.1856435643564357,0.017114914425427813,5.563598983705047,0.6627514850352271,0.003359722222222224,0.0040725,,0,0,neutre,365,0,0,30,,,17.0,84.0,100.0,68.0,50,80,36.08,21,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.6 vs médiane,,5.56,80,2,,Près du plus haut 90j (résistance),40274798,40274798,10000000000.0,10000000000.0,10000000000.0,100.0,26334154,$26M,3.27
SOPHUSDT,SOPH,Speculative,854,0.00432,2209188.35546,8.271,62.952541000051504,8.554447623157113e-05,0.0039986,0.0067544999999999975,0.8847060488373405,0.4397993311036789,0.27424749163879597,12.910817778744653,0.48642135026415295,0.003626388888888889,0.005530555555555554,support_bounce|squeeze_breakout,2,0,haussier,365,0,0,30,,,17.0,84.0,73.0,68.0,64.7,79,35.34,20,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×12.9 vs médiane,,12.91,79,0,,,18580338,44999587,4129001883.0,10000000000.0,10000000000.0,41.3,,,
SUSHIUSDT,SUSHI,Mid,401,0.2005,1715201.48644,-0.988,64.56473701263968,0.00017018499712872018,0.17144599999999996,0.19040200000000007,0.6479807869136739,0.23678756476683946,0.025715672003881605,2.9890753260668776,0.6695278541071578,0.15135833333333334,0.19656944444444446,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,89.5,68.0,54.4,75,45.23,16,🟢 Surperforme BTC,False,False,,0,,,,75,2,,Près du plus haut 90j (résistance),57548784,58505075,286749818.08344054,291514753.9009228,,98.4,38069716,$38M,-2.82
LAUSDT,LA,Speculative,,0.0685,5732113.89063,15.514,63.77308732191983,0.0010565180509914027,0.055106,0.1225395000000001,1.2401094448077181,0.41720154043645696,0.11296534017971761,5.516707527126089,0.31138753520637874,0.048958333333333354,0.07777777777777778,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,62.5,78.5,54.4,75,34.93,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.5 vs médiane,,5.52,75,0,,,,,,,,,,,
IQUSDT,IQ,Speculative,829,0.00072,1602217.761065,-14.591,57.36425935339327,8.483819231387889e-06,0.0006782999999999998,0.0009357449999999998,0.7807056783424475,0.2955082742316785,0.1501182033096926,7.469791597261108,0.4807641031136485,0.000632361111111111,0.0008359722222222223,,0,0,neutre,365,0,0,30,,,17.0,84.0,73.0,68.0,50,75,34.46,16,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.5 vs médiane,,7.47,75,0,,,19716899,19716899,27071826122.928997,27071826122.92899,60000000000.0,100.0,,,
CVCUSDT,CVC,Speculative,819,0.01991,611502.65638,-2.402,56.218851035628326,9.753159130571271e-05,0.0188416,0.025901700000000017,0.6209137610392705,0.29944704381114423,0.15185027647809443,4.678553293371328,0.675674973880904,0.017574444444444445,0.022908888888888885,doji_4h,0,0,neutre,365,0,0,30,,,17.0,84.0,73.0,57.5,50,74,33.62,15,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.7 vs médiane,,4.68,74,0,,,19945040,19945040,1000000000.0,1000000000.0,,100.0,,,
WINUSDT,WIN,Speculative,635,3.044e-05,354480.08035396,-3.057,46.64297092617558,-5.623046617710424e-07,2.890939999999999e-05,2.2490899999999995e-05,0.6990824721889509,0.12892184826012543,0.12892184826012543,1.6103152983511044,0.3986207606886511,1.8071388888888892e-05,3.2952777777777776e-05,,0,0,neutre,365,0,0,30,,,17.0,100.0,85.0,47.0,50,74,35.42,15,🟢 Surperforme BTC,False,False,,0,,,,74,1,,,30282474,30282474,993701854154.286,993701859243.3864,,100.0,,,
HIVEUSDT,HIVE,Speculative,730,0.0439,604231.0592,-0.679,55.52272580262268,0.000296087238727852,0.043296,0.05505550000000004,0.467151271717108,0.2706333973128599,0.15738963531669864,2.8030449794030545,0.6597664485528723,0.04035833333333336,0.052197222222222235,doji_4h,0,0,neutre,365,0,0,30,,,17.0,84.0,83.5,57.5,50,73,34.25,14,🟢 Surperforme BTC,False,False,,0,,,,73,0,,,24191014,49180760,550140465.0,1118445313.0,,49.2,,,
CAKEUSDT,CAKE,Etabli,94,1.79,3926471.39002,-3.191,64.61048758701678,0.006084659472998688,1.51918,1.4359099999999991,0.4827761443275228,0.07213578500707205,0.040685224839400465,0.8923188222205097,0.6394666986982751,1.2964444444444445,1.7012499999999997,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,100.0,68.0,54.4,72,55.14,13,🟢 Surperforme BTC,False,False,,0,,,,72,2,,Près du plus haut 90j (résistance),573680166,594584887,320765716.6038131,332454316.1458542,400000000.0,96.5,1859847762,$1.9B,-2.96
PROMUSDT,PROM,Mid,303,4.591,8392928.03086,-15.186,58.22065691892093,0.1122227404909617,2.5765799999999994,1.6308499999999997,2.5319177776883364,0.3356521739130436,0.3356521739130436,2.0927594943106977,0.1621889142325051,1.05325,4.0265555555555546,uptrend,1,0,haussier,365,0,0,30,,,31.0,100.0,41.5,78.5,54.4,72,45.11,13,🟢 Surperforme BTC,False,False,,0,,,,72,0,,,83527889,88104760,18250000.0,19250000.0,19250000.0,94.8,,,
