symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
NEARUSDT,NEAR,Etabli,43,1.618,30094409.1792,6.94,64.3794055023575,0.006363813664567813,1.3922599999999996,1.5187849999999998,0.6934384578158479,0.2201342281879195,0.00430504305043044,0.5862940007662151,0.5779698625483817,1.1038888888888894,1.5344444444444447,,0,0,neutre,365,0,0,30,,,45.0,66.0,89.5,78.5,50,66.31,False,False,,4,🔥 Trending #4 sur CoinGecko,4,,70,2085873108,2085873100,1295897691.0,1295897686.0,,100.0,,,
JSTUSDT,JST,Etabli,80,0.0915,2624042.543731,2.89,63.37643636814757,-0.0002304454030013143,0.07821160000000002,0.051988850000000024,0.5859115796399713,0.17961042246395148,0.00021853146853153543,0.38652703183878306,-0.2594822605856616,0.04613277777777777,0.08784277777777778,macd_bearish_cross|resistance_test|uptrend|doji_4h,1,2,baissier,365,0,0,30,,,45.0,73.0,94.0,68.0,29.1,65.87,False,False,,0,,,,62,781201996,781201996,8543764567.312736,8543764567.312736,9900000000.0,100.0,3561051558,$3.6B,-1.76
QNTUSDT,QNT,Etabli,64,74.21,1163916.72925,-3.133,50.945167559492305,0.3318607546633665,73.2942,74.7224,0.4646604308366105,0.15588161524956098,0.0835083384805436,0.27364433068483335,0.38608083115481767,63.31499999999999,77.86055555555554,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,57.0,100.0,68.0,32.4,65.85,False,False,,0,,,,59,1077389228,1082449936,14544176.164081175,14612493.0,14612493.0,99.5,,,
TRXUSDT,TRX,Etabli,8,0.3552,50663250.91307,-0.112,75.89448227666394,2.9570396247822345e-06,0.332072,0.3003810000000002,0.15325537618363397,0.034755677907777005,0.0014056789429294362,0.4845888553460021,0.14797185104020857,0.2838611111111111,0.34854722222222223,evening_star_4h,0,1,baissier,365,0,0,30,,,45.0,55.0,94.0,78.5,34.4,64.93,False,False,,0,,,,47,33649732964,33649734337,94802870566.0305,94802874434.5752,,100.0,,,
KAIAUSDT,KAIA,Mid,148,0.051,3765803.50469,-1.354,61.780532055134266,0.000457816471749278,0.047744,0.06120250000000005,0.4659824242350391,0.2101576182136602,0.10683012259194398,1.5316082632951558,0.6053925517438788,0.04584166666666666,0.055905555555555556,,0,0,neutre,365,0,0,30,,,31.0,84.0,95.5,68.0,50,64.75,False,False,,0,,,,70,295673647,295673657,5856641747.106198,5856641936.044253,,100.0,,,
DOGEUSDT,DOGE,Etabli,10,0.10435,87524509.68807,0.24,45.67118301079213,-0.001263191136288097,0.10093859999999999,0.11853119999999992,0.4196262639055913,0.12548524844720507,0.09596397020613194,0.248506551521419,0.7863406200263791,0.0899638888888889,0.11077555555555557,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,34.0,64.53,False,False,,0,,,,58,16022768494,16022781994,154299366383.7052,154299496383.7052,,100.0,,,
BNBUSDT,BNB,Etabli,4,640.49,69084050.30642,0.367,47.81365508093562,-2.0911898550819874,628.4094,755.0811000000003,0.2374851400296425,0.14151623486486892,0.05750982036456728,0.3336091782319762,0.866592213800833,597.5502777777779,665.3622222222223,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,34.0,64.53,False,False,,0,,,,58,86002183161,86002183161,134785268.73,134785268.73,200000000.0,100.0,154334007275,$154.3B,-2.96
CHZUSDT,CHZ,Mid,102,0.04943,10193485.18763,5.484,63.227568063195974,0.00048640208631510733,0.0429614,0.039401000000000005,0.8447008998236866,0.2079522862823061,0.016103379721669947,0.7934851223103727,0.3930329458683981,0.03432916666666666,0.04758833333333334,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,82.0,89.5,78.5,54.9,64.08,False,False,,0,,,,70,506452594,506456464,10368333745.0,10368412963.0,,100.0,,,
ZECUSDT,ZEC,Etabli,14,558.84,139660158.83057,6.476,62.72168473367222,-6.121261060194904,397.76240000000007,378.37769999999983,1.116690680900144,0.24762558645153912,0.0885351253486439,0.48450155303129894,0.5694082960766174,212.17972222222218,528.338888888889,macd_bearish_cross|golden_cross|uptrend,2,1,haussier,365,0,0,30,,,45.0,73.0,79.0,78.5,46.5,63.6,False,False,,0,,,,64,9287928521,9287928521,16688225.1655448,16688225.1655448,21000000.0,100.0,,,
LINKUSDT,LINK,Etabli,19,9.62,27485906.0712,2.232,47.29583727605558,-0.09615307234825268,9.414800000000003,11.070899999999993,0.4072698003069094,0.15120967741935484,0.10261194029850759,0.3938986500017496,0.8742196804888583,8.500277777777777,10.08361111111111,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,87.5,78.5,34.0,63.08,False,False,,0,,,,57,6955053779,9565471134,727099970.4255477,1000000000.0,1000000000.0,72.7,,,
BTCUSDT,BTC,Etabli,1,76919.72,1264771078.7246819,0.145,44.8129888750517,-697.226410808343,75846.19419999997,81299.7636,0.27085065368872485,0.11849875281549622,0.06443322575932622,0.25009389392293263,1.0,66084.78083333332,80050.99583333332,uptrend,1,0,haussier,365,0,0,30,,,45.0,48.0,86.0,78.5,54.6,63.06,False,False,,0,,,,56,1536543891153,1536547496375,20031378.0,20031425.0,21000000.0,100.0,,,
ONDOUSDT,ONDO,Etabli,47,0.3767,30782349.742,12.481,58.41688046107669,-0.004037618480524665,0.29837,0.3609510000000003,1.1900551465581828,0.23776843037414214,0.16471109143236654,2.2790934809691037,0.5273715965397457,0.24795277777777772,0.3685138888888889,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,84.0,74.5,78.5,34.0,62.65,False,False,,5,🔥 Trending #3 sur CoinGecko,3,,75,1819521385,3736697129,4869330647.0,10000000000.0,10000000000.0,48.7,2686148035,$2.7B,-2.24
ATOMUSDT,ATOM,Etabli,66,2.065,3236692.94095,1.824,60.391775136659284,0.004815147511212911,1.8742200000000002,2.1256700000000004,0.450873388080861,0.30195080576759975,0.12213740458015278,0.48932468768749066,0.5542314275218847,1.70175,2.1240555555555556,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,57.0,83.5,68.0,54.6,62.37,False,False,,0,,,,62,1051397373,1051397373,509402796.278868,509402796.278868,,100.0,,,
PENGUUSDT,PENGU,Etabli,97,0.008582,8943287.245893,5.21,43.00325985969934,-0.0002954138245178238,0.008353679999999999,0.00934757,0.880960427579945,0.24239406012314385,0.22283592901122778,0.3008587690334955,0.6889926436925861,0.006358250000000002,0.010149583333333333,,0,0,neutre,365,0,0,30,,,45.0,48.0,85.0,78.5,50,62.35,False,False,,7,🔥 Trending #1 sur CoinGecko,1,,65,536529013,679344998,62860396090.0,79592891688.23997,88888888888.0,79.0,,,
POLYXUSDT,POLYX,Mid,402,0.0534,1220902.97207,5.743,53.56116076890398,-4.3186922808125016e-05,0.050546000000000015,0.05402200000000001,0.5445502990187798,0.18215613382899634,0.056737588652482296,2.068777120156557,0.3714048328162899,0.04071388888888889,0.055030555555555555,macd_bearish_cross|downtrend|bearish_engulfing_4h,0,3,baissier,365,0,0,30,,,31.0,84.0,100.0,68.0,0,62.06,False,False,,0,,,,63,68063030,68063030,1277445650.690198,1277445650.690198,,100.0,,,
ETCUSDT,ETC,Etabli,59,8.9,2120690.5577,2.181,47.605801375095034,-0.08500260081347785,8.704600000000001,10.715499999999997,0.4321700754607879,0.1387978142076503,0.11022044088176348,0.17923408889644582,0.7640981150827306,8.066944444444445,9.3475,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,57.0,87.5,68.0,29.3,61.56,False,False,,0,,,,56,1388342387,1388342387,156559601.6228963,156559601.6228963,210700000.0,100.0,,,
SHIBUSDT,SHIB,Etabli,33,5.75e-06,5280695.64961094,1.95,36.64144409445074,-8.98830264605451e-08,6.1084e-06,7.101449999999997e-06,0.3644514137889906,0.17601246105919005,0.13010590015128595,0.20265420623028646,0.7595651598322928,5.568611111111111e-06,6.4327777777777785e-06,support_bounce|uptrend,2,0,haussier,365,0,0,30,,,45.0,28.0,87.5,78.5,60.2,61.22,False,False,,0,,,,52,3373708663,3375177927,589243293698857.4,589499911657006.6,,100.0,,,
NMRUSDT,NMR,Mid,406,9.32,964888.0855,-1.271,53.42970314490261,-0.0006998545918701915,8.68,9.248949999999999,0.5523260394061846,0.23264311814859936,0.09082031249999997,0.6560647294958527,0.41603491360711964,6.990555555555554,9.395833333333332,double_top_90d,0,1,baissier,365,0,0,30,,,31.0,66.0,100.0,57.5,32.4,61.11,False,False,,0,,,,62,65430392,98862228,7038910.898120408,10635461.48959191,11000000.0,66.2,,,
SUIUSDT,SUI,Etabli,27,1.0689,49027836.17351,3.757,51.86708291275174,-0.011122073294517205,0.9805820000000002,1.2746164999999998,0.9284064027558668,0.2165853658536585,0.1974484052532834,0.6216702341202007,0.7343019201482301,0.8687805555555552,1.1068416666666667,macd_bearish_cross|double_bottom_90d,1,1,mixte,365,0,0,30,,,45.0,66.0,77.0,78.5,34.3,60.98,False,False,,0,,,,58,4260722291,10637396392,4005418369.566699,10000000000.0,10000000000.0,40.1,,,
PAXGUSDT,PAXG,Etabli,42,4540.93,17564153.342755,0.191,40.51651390505245,-12.10068948021081,4678.381200000001,4625.120500000001,0.20636869296466773,0.18851456373184697,0.16472882119765656,0.12931507669207673,0.25769036773603676,4492.925,5220.4877777777765,macd_bearish_cross|support_bounce,1,1,mixte,365,0,0,30,,,45.0,36.0,89.5,78.5,34.9,60.88,False,False,,0,,,,48,2129396111,2129396111,470301.37,470301.37,,100.0,2132867043,$2.1B,-3.69
ASTERUSDT,ASTER,Etabli,51,0.656,7888933.33653,1.548,44.32306475841875,-0.0034432334567499096,0.6697599999999998,0.7668899999999995,0.35968270438807226,0.14417989417989416,0.13227513227513224,0.19685614670341495,0.48912094169181025,0.6490833333333335,0.7239166666666667,macd_bearish_cross|support_bounce,1,1,mixte,226,0,0,30,,,41.2,28.0,95.5,78.5,34.9,60.38,False,False,,0,,,,47,1689626497,5122878497,2579922243.4698935,7822218820.515041,8000000000.0,33.0,157578569,$158M,-4.23
DASHUSDT,DASH,Etabli,98,42.16,11944461.47113,2.405,49.324713262268055,-0.9253198942100525,39.132000000000005,46.81899999999999,0.9618794222764399,0.27508650519031136,0.19106080951467486,0.5464255336245343,0.582324345881825,31.0175,46.539444444444435,uptrend|bearish_engulfing_4h,1,1,mixte,365,0,0,30,,,45.0,66.0,73.0,78.5,42.1,60.34,False,False,,0,,,,60,532878738,532880446,12700078.64653493,12700119.36171125,18920000.0,100.0,,,
RENDERUSDT,RENDER,Etabli,75,1.811,4174531.31222,3.842,45.38447543207741,-0.016668925345174602,1.8630600000000004,1.7515399999999999,0.4511464995899985,0.18283764017552423,0.11695906432748537,0.2948011514893517,0.6485358734750333,1.3891944444444444,1.9939166666666663,macd_bearish_cross|double_top_90d|downtrend,0,3,baissier,365,0,0,30,,,45.0,45.0,95.5,68.0,0,60.04,False,False,,0,,,,47,935236970,961847937,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
INJUSDT,INJ,Mid,104,4.985,19420554.86582,10.214,65.90094661160288,0.03479648154314019,3.6229199999999993,4.336539999999997,0.818420924309077,0.27361735908970625,0.03448944003100173,2.3512065037568384,0.5494844431491408,2.846166666666667,4.460805555555556,double_bottom_90d|doji_4h,1,0,haussier,365,0,0,30,,,31.0,75.0,77.5,78.5,55.0,59.24,False,False,,0,,,,67,495282340,495282340,100000000.0,100000000.0,,100.0,15498862,$15M,-4.34
SUNUSDT,SUN,Mid,124,0.01976,1003475.09799,0.611,56.3034860517174,-9.688691370805363e-05,0.018740800000000002,0.019091299999999985,0.26789193961549684,0.12709416522241473,0.042171594764905444,0.42998750639679173,0.28713934797605956,0.015981944444444448,0.019874166666666665,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,31.0,57.0,94.0,68.0,34.0,59.18,False,False,,0,,,,58,379662183,393012070,19224739292.06254,19900730000.0,19900730000.0,96.6,111671920,$112M,0.46
XRPUSDT,XRP,Etabli,5,1.3757,122127364.19612,-0.21,43.423229172406984,-0.006946921959772243,1.3948999999999998,1.7091785000000002,0.32775350945209275,0.14756966947504863,0.10836033700583281,0.3211134788691154,0.8748012311216721,1.3220722222222219,1.4762666666666666,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,28.0,87.5,78.5,34.0,59.05,False,False,,0,,,,46,84678582137,136936360791,61829045420.0,99985666473.0,100000000000.0,61.8,,,
ADAUSDT,ADA,Etabli,16,0.2501,24900268.54851,0.766,43.14297356371043,-0.0024803768985659,0.25359400000000004,0.33463749999999975,0.3833723801745059,0.20531807472231564,0.15819589363850553,0.29486243822244906,0.8065883431264761,0.242325,0.2833333333333334,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,28.0,87.5,78.5,34.0,59.05,False,False,,0,,,,46,9209630056,11202556627,36994533150.30761,45000000000.0,45000000000.0,82.2,,,
