symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
XLMUSDT,XLM,Etabli,16,0.2087,89504195.0501,2.505,57.50091237832625,0.0012691227555569225,0.19131799999999996,0.18259249999999994,0.7898982371418866,0.33435936898807245,0.19738360908041558,5.052704818825943,0.25602065187789336,0.14965555555555557,0.2263277777777778,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,45.0,100.0,67.0,78.5,18.5,70.6,False,False,,3,⚡ Volume ×5.0 vs médiane,,5.05,72,7070487507,10400371599,33992728606.23556,50001786839.91257,,68.0,,,
TRBUSDT,TRB,Mid,495,15.58,5026085.38814,6.421,62.42251013082729,0.3521692497249426,14.9564,16.99830000000001,0.712562905059505,0.4539249146757679,0.33319112627986347,2.2060975203405646,0.4081465735754739,13.189722222222217,20.353611111111107,double_bottom_90d|doji_4h,1,0,haussier,365,0,0,30,,,31.0,84.0,68.5,78.5,50,67.16,False,False,,0,,,,70,43497668,44708494,2796292.55206337,2874131.760516851,,97.3,,,
SYNUSDT,SYN,Mid,283,0.43201,13589444.851439,-15.87,67.23579427629838,0.01257631858336862,0.1453622,0.07673055,3.611871018686418,0.5267558528428093,0.23378282469836761,2.0600456747169327,0.034034110476850836,0.03898055555555556,0.3389486111111111,,0,0,neutre,365,0,0,30,,,31.0,91.0,37.0,78.5,50,66.36,False,False,,0,,,,64,94080868,107365635,219066529.0,250000000.0,250000000.0,87.6,11551943,$12M,3.4
AAVEUSDT,AAVE,Etabli,57,87.7,21447518.62219,1.434,58.637024220320434,0.6791309262737992,78.93739999999998,111.91529999999999,0.9763582393759402,0.47202494370344705,0.24034297592239737,0.3354060735585198,0.5766630969599741,67.49194444444446,101.30888888888889,support_bounce|uptrend|doji_4h,2,0,haussier,365,0,0,30,,,45.0,57.0,73.0,78.5,50,66.11,False,False,,0,,,,59,1328329195,1400091601,15179911.874935383,16000000.0,16000000.0,94.9,12722917004,$12.7B,7.05
UNIUSDT,UNI,Etabli,43,3.196,9394510.01737,-0.591,60.86551833617466,0.036001463020755235,2.995179999999999,3.823425,0.8978849034750849,0.40010015022533807,0.19979969954932397,0.2297209871090002,0.5887738746792422,2.614416666666666,3.640888888888888,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,73.0,78.5,50,66.11,False,False,,0,,,,59,1978325359,2845151218,621083561.5538775,893218420.0329479,1000000000.0,69.5,1456657551,$1.5B,5.85
TRXUSDT,TRX,Etabli,8,0.3242,30632537.16641,1.344,49.11519552941876,0.0006434231943449591,0.33519000000000004,0.3116520000000001,0.23273997470327032,0.16054313099041526,0.13684771033013846,0.2496119901371143,0.3883058400367504,0.31719722222222235,0.35937222222222226,support_bounce,1,0,haussier,365,0,0,30,,,45.0,45.0,95.5,78.5,50,65.58,False,False,,0,,,,59,30718284728,30718742573,94852677697.36946,94854091441.59917,,100.0,,,
RIFUSDT,RIF,Mid,235,0.1158,6629174.0298,-7.286,60.97376134991183,0.003557835891346432,0.07814400000000003,0.049103499999999994,3.078034671638405,0.5158407798537774,0.05767668562144594,0.7040305765885089,0.11822211152750886,0.0393138888888889,0.09964999999999997,macd_bullish_cross,1,0,haussier,365,0,0,30,,,31.0,82.0,41.5,78.5,50,65.22,False,False,,0,,,,61,115906154,115906154,1000000000.0,1000000000.0,,100.0,,,
JSTUSDT,JST,Etabli,82,0.09016,2057481.775558,1.36,61.740427741718825,0.0009197975266200214,0.08615479999999996,0.06301875,0.5365460114456819,0.2377463626044783,0.07006500877102456,0.2613387721646436,-0.07420417632175759,0.06960055555555555,0.09343333333333334,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,94.0,68.0,50,64.47,False,False,,0,,,,67,768847442,768847442,8543764567.312736,8543764567.312736,9900000000.0,100.0,3058038371,$3.1B,3.04
NEARUSDT,NEAR,Etabli,37,1.975,38904907.2457,0.611,48.94475703872914,0.0025025413686635134,2.10436,1.5477000000000003,0.9807654337706428,0.3674121405750799,0.2988995385161519,0.26606235948733914,0.29448401633761184,1.314583333333333,2.4715833333333337,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,45.0,67.0,78.5,50,63.87,False,False,,0,,,,54,2561460403,2561460436,1299935485.0,1299935502.0,,100.0,,,
ADAUSDT,ADA,Etabli,18,0.1763,48674278.8394,5.695,55.78636102025011,0.005501872468547086,0.19115000000000004,0.26956349999999996,0.8740304817799166,0.4907932011331444,0.37606232294617564,0.5611870889592718,0.7596464667991121,0.15271666666666664,0.26640833333333336,,0,0,neutre,365,0,0,30,,,45.0,46.0,60.5,78.5,50,63.64,False,False,,0,,,,53,6562911112,7925482509,37263472566.67584,45000000000.0,45000000000.0,82.8,,,
