symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
ASTERUSDT,ASTER,Etabli,47,0.675,128280705.24498,2.584,53.28585944702836,0.006570187696706992,0.6693600000000002,0.6985500000000004,0.7102155533588932,0.17181208053691274,0.09261744966442946,2.9546119357586873,0.40563728681315564,0.6313611111111109,0.7123333333333333,macd_bullish_cross,1,0,haussier,256,0,0,30,,,42.0,84.0,89.5,78.5,50,67.72,False,False,,2,🔥 Trending #6 sur CoinGecko,6,,77,1807610088,5281339943,2677260279.249776,7822218820.515041,8000000000.0,34.2,118063897,$118M,-2.12
HOMEUSDT,HOME,Mid,213,0.03446,11463203.59584,30.877,53.83951759296898,-0.0013323246043632114,0.025682999999999997,0.024169350000000006,2.8896985994394,0.5296771954182575,0.3981256508156889,6.208269286378338,-0.06588017724918961,0.014857777777777775,0.03891972222222222,doji_4h,0,0,neutre,365,0,0,30,,,31.0,100.0,32.5,78.5,50,65.45,False,False,,3,⚡ Volume ×6.2 vs médiane,,6.21,74,140278339,344954177,4066578947.38,10000000000.0,10000000000.0,40.7,,,
NEARUSDT,NEAR,Etabli,33,2.225,63727129.9918,-1.809,52.519778780375105,-0.012848162377016206,1.9440599999999997,1.5271600000000003,1.6546139864064275,0.3400780972665957,0.210152644657437,0.5654486344742741,0.2842497592442844,1.225083333333333,2.466805555555556,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,46.0,78.5,50,64.5,False,False,,0,,,,62,2881975620,2881975636,1298522431.0,1298522438.0,,100.0,,,
XLMUSDT,XLM,Etabli,15,0.2391,52166651.9195,9.278,65.46251610222589,0.002045726489369548,0.18081000000000003,0.1863394999999999,1.5352185171899586,0.2962677953058869,0.07964601769911513,2.044225290889272,0.3178532836400853,0.14957777777777778,0.22035277777777784,macd_bullish_cross|doji_4h,1,0,haussier,365,0,0,30,,,45.0,75.0,56.5,78.5,50,63.2,False,False,,0,,,,63,8085557816,11964801267,33790142383.1555,50001786839.91258,,67.6,,,
INJUSDT,INJ,Etabli,99,5.244,11081925.21746,-3.265,47.82515181226987,-0.06782553224361758,5.085539999999999,4.187539999999996,1.2850623026677368,0.2931330472103005,0.2500715307582261,0.37519273575648754,0.40044322585232245,2.877694444444444,6.02486111111111,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,62.5,78.5,50,63.06,False,False,,0,,,,62,523294015,523294015,100000000.0,100000000.0,,100.0,12316910,$12M,-0.28
WLDUSDT,WLD,Etabli,43,0.6249,470353300.13018,-4.068,64.40570261425626,0.012841370920921191,0.36074799999999996,0.405201,2.361703450940863,0.28057775046097116,0.07450748037327805,9.866076928352218,0.23061860243923704,0.24217500000000008,0.5185388888888889,double_bottom_90d|resistance_test|doji_4h,1,1,mixte,365,0,0,30,,,45.0,84.0,50.5,78.5,29.2,62.27,False,False,,3,🔥 Trending #14 sur CoinGecko|⚡ Volume ×9.9 vs médiane,14,9.87,67,2130550826,6249899112,3408936349.040743,10000000000.0,10000000000.0,34.1,,,
RIFUSDT,RIF,Mid,316,0.0802,3532587.6007,-5.089,51.13708295278861,0.00018128882035197465,0.06951400000000002,0.0448485,3.0736258056723407,0.4174757281553398,0.3476848090982941,1.3698068482073555,0.16024753285334215,0.034875,0.08679444444444445,uptrend,1,0,haussier,365,0,0,30,,,31.0,91.0,41.5,68.0,50,61.07,False,False,,0,,,,64,80172540,80172540,1000000000.0,1000000000.0,,100.0,,,
ALLOUSDT,ALLO,Mid,283,0.3968,10707227.31371,9.251,64.63268180857105,-0.002540224744674649,0.19142200000000004,0.12945500000000004,4.137531541433383,0.3757798165137615,0.09184372858121992,1.3677218026262654,-0.01291601935316086,0.08829166666666666,0.35529999999999995,macd_bearish_cross|uptrend,1,1,mixte,220,0,0,30,,,27.0,91.0,50.5,78.5,19.5,58.51,False,False,,0,,,,58,93280504,312401962,235067372.7851935,787254627.0241375,1000000000.0,29.9,,,
PHAUSDT,PHA,Speculative,626,0.0377,2653893.8585,8.646,54.81021944513876,0.00043685866898085426,0.035714,0.035261500000000015,1.574473306853466,0.42372881355932207,0.29001883239171383,1.3081065838605355,0.375742162683351,0.031119444444444446,0.042800000000000005,macd_bullish_cross|golden_cross|double_bottom_90d|uptrend,4,0,haussier,365,0,0,30,,,17.0,91.0,52.0,68.0,50,58.45,False,False,,0,,,,66,31658641,37680475,840186883.0256789,1000000000.0,1000000000.0,84.0,,,
MORPHOUSDT,MORPHO,Etabli,59,2.004,2044865.8545,4.702,54.37727896641307,0.01490365546174213,1.9823999999999995,1.6043050000000014,0.8109466722052048,0.2645879732739421,0.10779510022271714,0.7573239917840753,0.6165167072604355,1.5626111111111112,2.1697222222222226,downtrend|bullish_engulfing_4h,1,1,mixte,259,0,0,30,,,42.1,82.0,73.0,68.0,15.7,58.29,False,False,,0,,,,58,1294001495,2000898539,646710200.1621407,1000000000.0,1000000000.0,64.7,6994422113,$7.0B,8.64
