symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
QNTUSDT,QNT,Etabli,63,77.64,1935521.96989,5.047,64.64866153961313,0.7448239287476892,72.6626,74.79909999999998,0.361061151403356,0.173976803092921,0.03373463757210933,1.0987048108831832,0.4015105962921829,63.31499999999999,77.0508333333333,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,75.0,100.0,68.0,32.0,71.97,False,False,,0,,,,64,1119077268,1124333792,14544176.164081175,14612493.0,14612493.0,99.5,,,
PAXGUSDT,PAXG,Etabli,43,4685.76,19127331.283149,0.027,50.1901893035793,10.32756809447666,4672.002600000002,4611.37095,0.19261837554958453,0.18851456373184697,0.13847271657055618,0.13270470123349656,0.24495945294539823,4505.915277777777,5220.4877777777765,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,89.5,78.5,59.1,70.93,False,False,,0,,,,68,2209486293,2209486293,471942.854,471942.854,,100.0,,,
RENDERUSDT,RENDER,Etabli,74,1.865,7164604.48217,-4.162,49.55141361329016,-0.0003194897350873929,1.8480400000000001,1.7645700000000002,0.4848416185169079,0.18283764017552423,0.09064327485380114,0.17464595314602116,0.6427961017346064,1.3787777777777774,1.9921944444444444,macd_bearish_cross|downtrend|doji_4h,0,2,baissier,365,0,0,30,,,45.0,73.0,100.0,78.5,4.7,70.35,False,False,,0,,,,57,964538383,991983084,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
VTHOUSDT,VTHO,Mid,466,0.000575,3089682.885922,-5.892,45.15945010481333,-7.427182850438499e-07,0.0005700400000000001,0.0007508699999999997,0.3961776946224305,0.17398119122257052,0.10188087774294663,10.951742183680874,0.6748305254692469,0.0005453888888888891,0.0006303055555555556,macd_bearish_cross|doji_4h,0,1,baissier,365,0,0,30,,,31.0,84.0,95.5,68.0,21.7,70.32,False,False,,3,⚡ Volume ×10.9 vs médiane,,10.95,72,57243459,57246954,99998692118.0,100004796578.0,,100.0,,,
DOGEUSDT,DOGE,Etabli,10,0.11327,190439033.15317,0.452,64.8831477007222,1.0009817695164677e-05,0.09916499999999999,0.12059304999999997,0.42563732076369754,0.19713616714697413,0.014193660745384818,0.7749662345718511,0.7167839609874793,0.0899638888888889,0.11008944444444449,bull_flag|uptrend,2,0,haussier,365,0,0,30,,,45.0,66.0,92.0,78.5,71.6,69.84,False,False,,0,,,,70,17421535739,19196246324,154232796383.7052,154232936383.7052,,100.0,,,
TONUSDT,TON,Etabli,21,2.12,59083428.04187,-6.731,59.43544426184155,0.013984911122827876,1.5249000000000004,1.5658450000000013,1.3895516467998097,0.22586588061901253,0.21997052321296978,1.7952322089926127,0.2700928024755993,1.2278888888888888,1.9545555555555554,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,84.0,68.5,78.5,67.3,69.75,False,False,,0,,,,70,5673189630,10930565520,2688224129.355767,5179441228.266423,,51.9,,,
PSGUSDT,PSG,Speculative,,1.005,5375593.79282,-4.103,59.95836460770237,0.019209721400435073,0.8528799999999999,0.8411850000000001,1.1784905099068772,0.20515574650913002,0.14005123825789936,2.5690780658856234,0.3188601757622873,0.6942499999999999,0.9814444444444442,golden_cross|downtrend,1,1,mixte,365,0,0,30,,,17.0,100.0,74.5,78.5,45.5,69.73,False,False,,0,,,,75,,,,,,,,,
JSTUSDT,JST,Etabli,84,0.09016,2777355.286747,-1.075,63.45883078813334,-5.845335344784042e-06,0.07514080000000004,0.05059345000000003,0.8503398391117964,0.17961042246395148,0.014969405594405703,0.43561618791236467,-0.24810717645886474,0.044186388888888886,0.08571305555555556,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,83.5,68.0,55.7,68.24,False,False,,0,,,,67,769458340,769458340,8543764567.312736,8543764567.312736,9900000000.0,100.0,,,
JTOUSDT,JTO,Mid,176,0.4968,6594477.07075,-4.0,61.94699492729143,0.003894256498807272,0.35336999999999996,0.407236,1.4580160640056046,0.23935212957408514,0.1638265564366459,1.769540105978287,0.30464728648411343,0.2630166666666666,0.4498,uptrend,1,0,haussier,365,0,0,30,,,31.0,84.0,74.5,78.5,59.1,67.8,False,False,,0,,,,69,232790962,495032191,470254190.6,1000000000.0,,47.0,,,
ATOMUSDT,ATOM,Etabli,69,2.016,5864665.88767,-5.75,59.35571403990169,0.009946099615710878,1.8377600000000007,2.151215000000001,0.3813354320610097,0.30195080576759975,0.14461407972858362,0.5635993224398209,0.5383666553528083,1.70175,2.1765833333333333,macd_bullish_cross|resistance_test|uptrend|bullish_engulfing_4h,3,1,haussier,365,0,0,30,,,45.0,66.0,83.5,78.5,72.7,67.59,False,False,,0,,,,69,1023436453,1023450161,508515270.467924,508522081.818629,,100.0,,,
