symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
ONTUSDT,ONT,Mid,496,0.03903,3526303.01025,2.982,51.46279879366733,0.00037321612822433284,0.04123359999999999,0.05296474999999996,0.47089913431025077,0.42477154046997395,0.36210835509138384,4.374689441399453,0.5523388756085963,0.037412777777777774,0.054437777777777786,macd_bullish_cross|squeeze_breakout|downtrend,2,1,haussier,365,0,0,30,,,31.0,64.0,79.0,68.0,24.4,63,40.4,16,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.4 vs médiane,,4.37,63,0,,,39070566,39070566,1000000000.0,1000000000.0,,100.0,,,
AVGOBUSDT,AVGOB,Speculative,,398.48,199677.72984,0.573,45.544854593518025,-6.276358688820279,,,0.43501153755425553,0.08057214859062915,0.07158857569535189,1.491928965299711,,370.6446153846154,427.09615384615387,,0,0,neutre,34,0,0,30,,,7.9,63.0,90.0,47.0,50,63,25.11,16,🟢 Surperforme BTC,False,False,,0,,,,63,1,,,,,,,,,,,
DODOUSDT,DODO,Speculative,717,0.02272,3883773.33917,14.574,54.79991987923102,8.648519640609318e-05,0.019831599999999998,0.017329450000000003,2.067311282749719,0.3785166240409208,0.15564635958395243,0.6855772303843863,0.09459198144584514,0.015395277777777779,0.024091666666666664,uptrend,1,0,haussier,365,0,0,30,,,17.0,82.0,46.0,68.0,50,62,32.6,15,🟢 Surperforme BTC,False,False,,0,,,,62,0,,,22671540,22671540,1000000000.0,1000000000.0,1000000000.0,100.0,11845656,$12M,-0.6
BMTUSDT,BMT,Speculative,,0.01498,2015073.908448,2.044,49.75086842057507,-0.00035868102165451696,0.0132976,0.014868850000000003,3.7760528677686147,0.5484554815263477,0.5466384009691097,3.2559357669403974,0.16677390253436508,0.011496944444444442,0.018293055555555562,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,84.0,28.0,68.0,28.7,62,30.48,15,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×3.3 vs médiane,,3.26,62,3,,MACD cross baissier,,,,,,,,,
EULUSDT,EUL,Speculative,645,1.147,1535527.70363,0.968,45.58919133327337,-0.03016849144313855,1.1919199999999996,1.1242899999999996,2.6631142550427986,0.5154819014391627,0.49978194505015267,2.4093413104175654,0.32474015995278427,0.9206666666666666,1.5495277777777783,,0,0,neutre,309,0,0,30,,,15.5,72.0,38.5,68.0,50,62,29.91,15,🟢 Surperforme BTC,False,False,,0,,,,62,1,,,27710648,31365969,24014992.63484756,27182818.28459,27182818.0,88.3,344740366,$345M,-2.05
MAVUSDT,MAV,Speculative,,0.00952,491016.57243,3.03,59.49205937020234,0.00013665004605733732,0.0090086,0.012924050000000003,0.5647841918513855,0.44436619718309867,0.3309859154929578,0.5887602729377666,0.38367089711433866,0.008355,0.01303611111111111,,0,0,neutre,365,0,0,30,,,17.0,66.0,79.0,47.0,50,62,30.98,15,🟢 Surperforme BTC,False,False,,0,,,,62,2,,Volume ×0.6 (épuisement),,,,,,,1006332,$1M,32.65
BTTCUSDT,BTTC,Speculative,,2.7e-07,160722.32535147,3.846,51.21152241245169,-2.1430874073280678e-10,2.6900000000000025e-07,3.0620000000000013e-07,0.3200628554740603,0.21212121212121215,0.18181818181818182,0.2431278944604671,0.4633413228991466,2.583333333333332e-07,3.122222222222224e-07,doji_4h,0,0,neutre,365,0,0,30,,,17.0,57.0,95.5,47.0,50,62,30.89,15,🟢 Surperforme BTC,False,False,,0,,,,62,3,,Volume ×0.2 (épuisement),,,,,,,,,
BNBUSDT,BNB,Etabli,4,605.4,49374533.01203,-0.02,58.76378760616768,0.3306632168979089,581.2251999999999,618.81735,0.2240399289479924,0.2396137685393884,0.1577065420040627,0.2520941495882677,0.7234578866943934,558.7841666666666,655.4972222222221,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,57.0,87.5,78.5,50,61,51.97,14,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Volume ×0.3 (épuisement),80507687934,80507683720,133163741.87,133163734.51,200000000.0,100.0,139180503628,$139.2B,-0.36
JSTUSDT,JST,Etabli,71,0.1096,2274966.584256,1.303,66.35797203508639,0.0003025917740233637,0.10014439999999998,0.07630289999999999,0.3789067066390067,0.2377463626044783,0.0,0.22495485462139264,0.1545422997814599,0.07864166666666667,0.10535694444444443,macd_bullish_cross,1,0,haussier,365,0,0,30,,,45.0,64.0,94.0,68.0,50,61,52.36,14,🟢 Surperforme BTC,False,False,,0,,,,61,4,⚠️ Surveiller,Volume ×0.2 (épuisement)|Près du plus haut 90j (résistance),896753508,896753508,8188743036.341737,8188743036.341737,9900000000.0,100.0,3311303432,$3.3B,-1.42
COWUSDT,COW,Mid,346,0.112,4142162.01129,-13.313,46.83053985807325,0.0024961050913487673,0.12793000000000002,0.17320800000000008,1.3935935419916337,0.4084014002333722,0.3465577596266044,7.306505950521249,0.31390030392647406,0.10878055555555556,0.1645388888888889,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,31.0,64.0,58.0,68.0,24.4,61,39.14,14,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.3 vs médiane,,7.31,61,0,,,64059698,111388963,575099155.6977555,1000000000.0,1000000000.0,57.5,,,
XECUSDT,XEC,Mid,204,6.36e-06,355818.46530806,-1.395,46.7453937535462,-4.90396706016137e-08,6.3344000000000016e-06,6.8546500000000005e-06,0.813669888658895,0.3364737550471063,0.2714776632302405,0.9382155211925828,0.07004250635339328,5.1175e-06,7.651111111111113e-06,,0,0,neutre,365,0,0,30,,,31.0,66.0,67.0,47.0,50,61,39.78,14,🟢 Surperforme BTC,False,False,,0,,,,61,1,,,127523023,127523262,20070782797580.0,20070820297580.0,21000000000000.0,100.0,,,
PROMUSDT,PROM,Speculative,512,2.044,2094099.90435,0.591,51.154731660415266,-0.02108833898076412,1.6734600000000004,1.413745,2.425544958235212,0.23487677371172516,0.23487677371172516,1.160004387885879,0.04471347851349318,1.021,2.220999999999999,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,17.0,91.0,58.0,68.0,28.7,61,33.12,14,🟢 Surperforme BTC,False,False,,0,,,,61,3,,MACD cross baissier,37331200,39376745,18250000.0,19250000.0,19250000.0,94.8,,,
NOMUSDT,NOM,Speculative,,0.00166,1004468.6864,0.0,56.90811650354727,1.028175770552265e-05,0.0015798000000000001,0.002961949999999999,0.7831143682160686,0.48846153846153845,0.35769230769230764,0.5451220250893741,0.3800327732700947,0.0014191666666666675,0.0022408333333333334,,0,0,neutre,321,0,0,30,,,15.8,66.0,68.5,68.0,50,61,31.21,14,🟢 Surperforme BTC,False,False,,0,,,,61,2,,Volume ×0.5 (épuisement),,,,,,,,,
SHELLUSDT,SHELL,Speculative,,0.0208,553769.18543,-0.478,56.966798727951655,0.00032649415833895976,0.020312000000000007,0.028273000000000006,0.6974112557457823,0.4914285714285715,0.4057142857142858,0.639112858947032,0.4921512911427962,0.01870833333333333,0.03135833333333333,,0,0,neutre,365,0,0,30,,,17.0,66.0,68.5,57.5,50,61,31.19,14,🟢 Surperforme BTC,False,False,,0,,,,61,0,,,,,,,,,,,
BABABUSDT,BABAB,Speculative,,125.47,116959.06358,0.336,52.98612131492189,-1.3961021281910195,,,0.3430208772923619,0.07390614373158025,0.05153782211138825,0.5148821418434841,,112.78,129.98846153846154,bull_flag,1,0,haussier,34,0,0,30,,,7.9,54.0,90.0,47.0,52.0,61,24.15,14,🟢 Surperforme BTC,False,False,,0,,,,61,3,,Volume ×0.5 (épuisement),,,,,,,,,
WINUSDT,WIN,Speculative,610,3.063e-05,74366.4783083,0.889,60.403190720231635,-3.0860237678601104e-07,2.51114e-05,2.1699099999999994e-05,0.7569720245392795,0.1614349775784753,0.06042944785276062,0.11412902108649212,0.3782044997082433,1.7927499999999997e-05,3.0320555555555557e-05,macd_bearish_cross,0,1,baissier,365,0,0,30,,,17.0,73.0,89.5,47.0,28.7,61,31.17,14,🟢 Surperforme BTC,False,False,,0,,,,61,5,⚠️ Surveiller,Volume ×0.1 (épuisement)|MACD cross baissier,30321263,30321263,993701854154.286,993701859243.3864,,100.0,,,
ATOMUSDT,ATOM,Etabli,76,1.457,1073178.24114,-2.346,54.64378740734048,0.02065323932472369,1.4556199999999995,1.7864999999999984,0.5609705675723767,0.44815148782687103,0.34129846708746614,0.24832330899204966,0.5360772746769326,1.3348333333333335,2.0500555555555553,,0,0,neutre,365,0,0,30,,,45.0,57.0,79.0,68.0,50,60,50.62,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.2 (épuisement),767816085,767838222,525475197.909927,525490480.299943,,100.0,,,
CVXUSDT,CVX,Mid,184,1.625,785225.688111,2.201,60.55105260892225,0.001487548765585489,1.34218,1.6242449999999993,0.7395046924330175,0.3798947983635302,0.07199999999999994,0.2964742875948494,0.6218201962272997,1.1389444444444445,1.6656111111111112,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,77.5,57.5,50,60,40.17,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.3 (épuisement),151217401,162239387,93193001.44104266,99985684.92142834,100000000.0,93.2,487688161,$488M,0.78
SFPUSDT,SFP,Mid,218,0.2332,502733.8807,-0.597,54.77448336429263,0.0006544863728716989,0.22259999999999994,0.26575199999999977,0.44977330869318033,0.33245815556284875,0.23596980636691833,0.3310125288052412,0.47198996668900023,0.21068888888888881,0.2755694444444444,,0,0,neutre,365,0,0,30,,,31.0,57.0,83.5,57.5,50,60,40.53,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.3 (épuisement),116349990,116349990,500000000.0,500000000.0,500000000.0,100.0,,,
TWTUSDT,TWT,Mid,175,0.3916,494453.5731,0.436,55.002269536328555,0.00011396686064096308,0.36243200000000014,0.43781999999999976,0.5008312292241681,0.29240641711229953,0.16342245989304816,0.21639018268697058,0.5034573771672533,0.3377666666666667,0.4492250000000001,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,83.5,47.0,50,60,39.69,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.2 (épuisement),162893693,390960596,416649900.0,1000000000.0,,41.7,,,
PNUTUSDT,PNUT,Mid,470,0.0418,415688.0848,1.456,54.68079668227574,0.00027468162119046244,0.04153799999999999,0.04722049999999999,0.5768172465537703,0.3606010016694491,0.29883138564273787,0.2651793149166058,0.5082181846418073,0.039166666666666676,0.05304722222222222,double_bottom_90d,1,0,haussier,365,0,0,30,,,31.0,57.0,83.5,47.0,50,60,39.69,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.3 (épuisement),41944336,41944336,999841682.134486,999841682.134486,1000000000.0,100.0,,,
SUPERUSDT,SUPER,Mid,382,0.0866,191996.6221,-0.574,56.03759816193169,0.0003803477471511506,0.08540800000000001,0.1078205,0.3275913865005315,0.36632891660171474,0.323460639127046,0.21869919006327276,0.616350522682872,0.08257777777777779,0.11250277777777777,uptrend,1,0,haussier,365,0,0,30,,,31.0,57.0,79.0,47.0,50,60,39.42,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.2 (épuisement),55519779,86727356,640164549.0,1000000000.0,1000000000.0,64.0,,,
SUSHIUSDT,SUSHI,Mid,440,0.1611,120452.82092,0.625,49.84689248302853,2.2022233338043888e-06,0.160992,0.19255749999999996,0.5103035128961485,0.3601216333622937,0.30060816681146824,0.09561285323284548,0.39658853061915866,0.15136111111111114,0.20445555555555556,doji_4h,0,0,neutre,365,0,0,30,,,31.0,57.0,79.0,47.0,50,60,39.42,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.1 (épuisement),46207627,46975461,286749821.97119504,291514753.9009228,,98.4,32930855,$33M,-1.1
QTUMUSDT,QTUM,Mid,303,0.687,85751.1025,1.627,57.715816978739355,0.005732518377390635,0.67818,0.8323899999999996,0.3673235682501258,0.31827956989247314,0.25913978494623663,0.15699381579568522,0.6133845722019036,0.647638888888889,0.8638888888888892,,0,0,neutre,365,0,0,30,,,31.0,57.0,83.5,47.0,50,60,39.69,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.2 (épuisement),72915912,74107897,106088141.75,107822406.0,,98.4,,,
TUTUSDT,TUT,Speculative,601,0.03728,20247622.9999,12.425,48.608196228547925,-0.00549246078931738,0.026434199999999995,0.014599850000000001,5.918036934873994,0.852263701350278,0.8168189038919779,7.560702537410659,0.11484513913364135,0.0097625,0.05528999999999999,macd_bearish_cross|uptrend|shooting_star_4h|doji_4h,1,2,baissier,365,0,0,30,,,17.0,100.0,22.0,78.5,0.4,60,31.18,13,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×7.6 vs médiane,,7.56,60,5,⚠️ Surveiller,Étoile filante 4h|MACD cross baissier,30936436,30936436,832395735.8436309,832395735.8436309,1000000000.0,100.0,,,
DOLOUSDT,DOLO,Speculative,,0.02265,8324182.472854,-6.79,50.37497209788648,5.516833620704679e-05,0.02241419999999999,0.029798399999999982,0.7566273312281114,0.3939934582218258,0.32619684805233423,1.9581213668007786,0.43370317333755054,0.021311666666666663,0.03066972222222222,downtrend,0,1,baissier,356,0,0,30,,,16.8,84.0,68.5,78.5,24.4,60,33.32,13,🟢 Surperforme BTC,False,False,,0,,,,60,0,,,,,,,,,191092357,$191M,-17.15
BANANAUSDT,BANANA,Speculative,922,3.709,586111.170547,-6.315,53.93159283402595,0.005577552458403551,3.4545000000000012,3.7367350000000004,0.6033228066665866,0.35708945925741337,0.07525541988537256,0.30805844382261666,0.5602078169954753,2.7703611111111104,3.886805555555556,macd_bullish_cross|uptrend,2,0,haussier,365,0,0,30,,,17.0,57.0,77.5,57.5,50,60,30.65,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.3 (épuisement),14905544,31184446,4016415.7328564273,8402893.465936832,10000000.0,47.8,,,
ARPAUSDT,ARPA,Speculative,916,0.00868,467028.75687,0.93,54.5111365417958,1.1619263306758184e-05,0.008539999999999999,0.00948885,0.2730564485316413,0.34018851756640955,0.25706940874035983,0.3201137625163696,0.43070130409078233,0.007972777777777777,0.010693888888888886,,0,0,neutre,365,0,0,30,,,17.0,57.0,83.5,47.0,50,60,30.17,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.3 (épuisement),15107234,17335854,1742888888.987738,1999999999.987738,2000000000.0,87.1,,,
ATUSDT,AT,Speculative,530,0.1588,340765.61182,-1.059,57.52859796287585,0.0015231670677976136,0.14604200000000006,0.1488599999999999,0.7288684264299448,0.17008985879332475,0.04589371980676326,0.22756681938689702,0.031170327282118746,0.11998055555555559,0.1596027777777778,,0,0,neutre,264,0,0,30,,,14.2,57.0,83.5,47.0,50,60,28.29,13,🟢 Surperforme BTC,False,False,,0,,,,60,4,⚠️ Surveiller,Volume ×0.2 (épuisement)|Près du plus haut 90j (résistance),36344391,158019091,230000000.0,1000000000.0,1000000000.0,23.0,,,
NOTUSDT,NOT,Speculative,501,0.000388,304020.197276,-1.523,59.47897334279212,6.017839044816847e-06,0.00036956,0.00040459499999999984,0.5317318650912033,0.340725806451613,0.21975806451612911,0.18685387432960057,0.40026224450696013,0.0003448055555555555,0.0004718333333333333,,0,0,neutre,365,0,0,30,,,17.0,57.0,83.5,47.0,50,60,30.17,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.2 (épuisement),38460988,39630452,99429405866.9074,102452755868.5205,102456956842.91,97.0,,,
OGNUSDT,OGN,Speculative,,0.01644,120792.33835,0.674,53.829756449189624,8.63511760533724e-05,0.0163758,0.02020130000000001,0.44082670624977727,0.3663323157435674,0.2830353249018753,0.1478771489644517,0.40416275369665255,0.01516388888888889,0.021476666666666665,,0,0,neutre,365,0,0,30,,,17.0,57.0,83.5,47.0,50,60,30.17,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.1 (épuisement),,,,,,,48753457,$49M,-3.07
TURTLEUSDT,TURTLE,Speculative,,0.0429,69662.8773,-1.831,55.31803340297737,-0.0003957803140042142,0.038386,0.0421185,0.6556820207706009,0.3121019108280256,0.08917197452229304,0.054048713855661894,0.49490267705654795,0.033405555555555556,0.045269444444444445,,0,0,neutre,300,0,0,30,,,15.2,57.0,77.5,47.0,50,60,28.6,13,🟢 Surperforme BTC,False,False,,0,,,,60,3,,Volume ×0.1 (épuisement),,,,,,,,,
GTCUSDT,GTC,Speculative,,0.08585,48472.257139,-0.717,61.69215379480887,0.00010780556839445465,0.07452439999999999,0.08666610000000008,0.5861290972008302,0.39449541284403666,0.21165137614678892,0.07070533761528101,0.5096847392123054,0.06715888888888889,0.09782250000000005,,0,0,neutre,365,0,0,30,,,17.0,57.0,83.5,47.0,50,60,30.17,13,🟢 Surperforme BTC,False,False,,0,,,,60,2,,Volume ×0.1 (épuisement),,,,,,,,,
ADAUSDT,ADA,Etabli,17,0.1759,11751281.11245,-0.621,45.35731769120941,-0.002464235443282457,0.17380999999999994,0.226008,0.5620898151375515,0.426406063023534,0.297965696051057,0.15913844271696437,0.7107309660329479,0.15166388888888893,0.2316166666666667,,0,0,neutre,365,0,0,30,,,45.0,57.0,75.5,78.5,50,59,51.25,12,🟢 Surperforme BTC,False,False,,0,,,,59,3,,Volume ×0.2 (épuisement),6575927771,7920713564,37359859977.77315,45000000000.0,45000000000.0,83.0,,,
FFUSDT,FF,Mid,156,0.06453,525118.776955,-1.255,50.23763113941473,5.028347262317365e-05,0.06306379999999998,0.0737491,0.4600530847705476,0.4708817126269957,0.41482220609579107,0.08897852229638975,0.11189894323046501,0.05983305555555556,0.09711194444444446,,0,0,neutre,323,0,0,30,,,29.8,57.0,73.0,57.5,50,59,39.12,12,🟢 Surperforme BTC,False,False,,0,,,,59,2,,Volume ×0.1 (épuisement),197573707,644612420,3065000000.0,10000000000.0,10000000000.0,30.6,1173409617,$1.2B,-6.54
1INCHUSDT,1INCH,Mid,219,0.0827,180325.94703,0.0,54.405586515031345,-0.00043086037942457827,0.07818200000000003,0.087599,0.5128356203676395,0.2935483870967742,0.10967741935483871,0.34396843368293667,0.7486400844583893,0.06881388888888891,0.08838055555555557,,0,0,neutre,365,0,0,30,,,31.0,57.0,75.5,47.0,50,59,39.21,12,🟢 Surperforme BTC,False,False,,0,,,,59,3,,Volume ×0.3 (épuisement),116256769,124066863,1405573965.7275033,1499999999.997,1500000000.0,93.7,2587875,$3M,-1.56
COTIUSDT,COTI,Speculative,607,0.01024,3826780.94749,0.986,46.534805821516834,-0.0004272691888079227,0.009925200000000002,0.011857799999999995,2.796454177968827,0.44178874325366235,0.406015037593985,1.3256725677245804,0.03915221383532925,0.0076102777777777774,0.014119166666666667,,0,0,neutre,365,0,0,30,,,17.0,75.0,41.5,68.0,50,59,31.49,12,🟢 Surperforme BTC,False,False,,0,,,,59,1,,,30653958,30654329,2979560602.83,2979596663.294341,4910000000.0,100.0,,,
SOPHUSDT,SOPH,Speculative,952,0.00355,2317344.694,-3.533,36.00843540787658,1.4682963649391938e-05,0.004343200000000002,0.007268949999999994,0.6606043817076808,0.5698393077873918,0.561186650185414,4.061428252953612,0.5726467792857665,0.0038266666666666675,0.0073597222222222215,,0,0,neutre,365,0,0,30,,,17.0,55.0,55.0,68.0,50,59,29.9,12,🟢 Surperforme BTC,False,False,,2,⚡ Volume ×4.1 vs médiane,,4.06,59,0,,,13867146,35524192,3903578154.0,10000000000.0,10000000000.0,39.0,,,
