symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
TRXUSDT,TRX,Etabli,8,0.3506,87469263.86847,-6.056,46.72506562380436,-0.0008945265950377687,0.34080799999999994,0.3037455000000001,0.24776739970157755,0.0670926517571885,0.0670926517571885,1.4551247120446387,0.11205151069527162,0.28800555555555546,0.3591416666666667,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,91.0,94.0,78.5,27.9,62.04,False,False,,0,,,,67,33142368165,33142370368,94811780803.64009,94811787106.6982,,100.0,,,
ONDOUSDT,ONDO,Etabli,49,0.3559,27153226.86946,-11.18,46.96704208938961,-0.006370717596859955,0.323878,0.3500080000000002,1.3917098757843256,0.23776843037414214,0.21253044055789236,2.350262927284881,0.4981403713030517,0.24883611111111106,0.41146388888888885,,0,0,neutre,365,0,0,30,,,45.0,84.0,74.5,78.5,50,60.27,False,False,,0,,,,71,1732502770,3557989580,4869330647.0,10000000000.0,10000000000.0,48.7,2684334764,$2.7B,-0.68
NEARUSDT,NEAR,Etabli,34,2.387,127009344.891,-3.243,67.18394395802676,0.07215829789062364,1.58468,1.5179249999999989,1.1676335040040502,0.2201342281879195,0.1388888888888888,1.3367658901294373,0.42159673705679424,1.1941666666666666,1.944722222222222,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,82.0,74.5,78.5,50,60.03,False,False,,5,🔥 Trending #3 sur CoinGecko,3,,71,3087853228,3087853247,1296696476.0,1296696484.0,,100.0,,,
RENDERUSDT,RENDER,Etabli,66,1.996,14953851.0941,-10.009,52.197782238589056,0.02073201500582924,1.88782,1.7446599999999994,0.7085194347946662,0.18283764017552423,0.13138367525098207,0.9324331012589204,0.6004853160537279,1.4699444444444445,2.0550277777777777,macd_bullish_cross|double_top_90d,1,1,mixte,365,0,0,30,,,45.0,82.0,85.0,78.5,25.5,59.78,False,False,,0,🔥 Trending #15 sur CoinGecko,15,,62,1029040701,1058320733,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
XLMUSDT,XLM,Etabli,22,0.1767,96475923.8883,19.959,67.27796305416994,0.00257369420426154,0.16009,0.19068399999999985,0.6016815290316327,0.19877163595756572,0.014517029592406581,5.882698383064504,0.5911083688698248,0.1481833333333333,0.17518333333333333,breakout_30d|macd_bullish_cross|downtrend|bullish_engulfing_4h,3,1,haussier,365,0,0,30,,,45.0,75.0,89.5,78.5,24.6,59.4,False,False,,4,🔥 Trending #7 sur CoinGecko|⚡ Volume ×5.9 vs médiane,7,5.88,68,5904696786,8798331282,33556975814.53246,50001786839.91358,,67.1,,,
INJUSDT,INJ,Etabli,98,5.356,16489979.35149,-5.638,61.31726722454773,0.0019180256054381895,4.06572,4.252619999999997,0.940454549461426,0.17542805647341544,0.057414582599506804,1.4503870005818726,0.5206901200069389,2.846166666666667,5.138277777777779,double_bottom_90d|bearish_engulfing_4h,1,1,mixte,365,0,0,30,,,45.0,75.0,89.5,78.5,22.2,59.26,False,False,,0,,,,60,535552291,535552291,100000000.0,100000000.0,,100.0,14801505,$15M,-2.49
JSTUSDT,JST,Etabli,79,0.09468,3533132.653182,-0.305,63.30257558960292,-0.00014845690216897748,0.08363280000000001,0.05460265000000003,0.4563129707355785,0.17961042246395148,0.01199916527545908,0.6945103469690967,-0.2178109229953778,0.05051750000000001,0.09162916666666666,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,82.0,94.0,68.0,34.7,59.21,False,False,,0,,,,66,806364454,806364454,8543764567.312736,8543764567.312736,9900000000.0,100.0,3432214574,$3.4B,-2.61
ZECUSDT,ZEC,Etabli,15,529.21,137774174.37907,-7.049,48.31131880739327,-14.695046097653218,460.8639999999999,383.0764499999997,1.4443402388619142,0.2285549174702929,0.21465688748997822,0.5148335615534468,0.6108830571427752,212.46138888888885,601.0849999999999,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,82.0,74.5,78.5,27.9,58.71,False,False,,0,,,,61,8803947957,8803947957,16688225.1655448,16688225.1655448,21000000.0,100.0,,,
ICPUSDT,ICP,Etabli,55,2.646,18992087.72761,-9.072,48.59290267988644,-0.007215078149109244,2.641140000000001,3.0104049999999996,1.2158333700016446,0.3170394918530793,0.2698149682408174,1.2089649767350583,0.36876276821314646,2.2886388888888884,3.026444444444445,uptrend,1,0,haussier,365,0,0,30,,,45.0,75.0,62.5,78.5,50,57.81,False,False,,0,,,,62,1460576366,1460576366,553017530.958221,553017530.958221,,100.0,,,
FILUSDT,FIL,Etabli,83,0.96,29223692.21677,-8.397,46.24781972054398,-0.004599667922630534,0.9775,1.1803100000000004,0.9657303827646515,0.27117327117327117,0.2540792540792541,1.5892518432294234,0.5121109504230401,0.8414166666666668,1.0805555555555555,uptrend,1,0,haussier,365,0,0,30,,,45.0,64.0,73.0,78.5,50,57.7,False,False,,0,,,,61,753264731,1876508070,785875744.0,1957747542.0,,40.1,,,
ATOMUSDT,ATOM,Etabli,65,2.039,3836334.56204,-8.36,50.50867919245153,-0.00027580950127138737,1.9408200000000004,2.092575,0.5272408123939427,0.16784630940343787,0.08295761947700639,0.6432680481103057,0.544014518329645,1.70175,2.086805555555556,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,66.0,100.0,68.0,27.9,57.57,False,False,,0,,,,60,1036993066,1036993066,510985140.532633,510985140.532633,,100.0,,,
TONUSDT,TON,Etabli,23,1.801,18381140.55643,-5.011,45.82982354698019,-0.048625723597724435,1.71566,1.5506400000000016,1.5270957032691972,0.3496683861459101,0.3375092114959469,0.5423561194840257,0.34216736456154845,1.2278888888888888,2.2076111111111114,uptrend,1,0,haussier,365,0,0,30,,,45.0,82.0,47.5,78.5,50,56.92,False,False,,0,,,,62,4834993305,9283273356,2701765325.515566,5187437599.281267,,52.1,,,
WLDUSDT,WLD,Etabli,69,0.299,37786693.33691,-15.869,53.89843800041448,0.008629018235379472,0.270726,0.42458100000000004,1.1258130851679033,0.4426190476190476,0.28714285714285714,1.4444233623064269,0.5270429893895721,0.24217500000000008,0.3857333333333334,double_bottom_90d|downtrend,1,1,mixte,365,0,0,30,,,45.0,75.0,62.5,78.5,24.6,56.28,False,False,,0,,,,56,1015375746,2973677374,3414545758.127662,10000000000.0,10000000000.0,34.1,,,
LINKUSDT,LINK,Etabli,18,8.887,26077483.91526,-4.881,36.16914574480045,-0.11393128957212467,9.516560000000002,10.78508999999999,0.44738286577853537,0.1715485074626866,0.1715485074626866,0.5321746165059823,0.86535386921436,8.603666666666662,10.110166666666665,,0,0,neutre,365,0,0,30,,,45.0,37.0,87.5,78.5,50,56.14,False,False,,0,,,,52,6446473735,8866007423,727099970.4255477,1000000000.0,1000000000.0,72.7,,,
DOTUSDT,DOT,Etabli,44,1.191,11401043.49834,-5.401,39.06867671594912,-0.009181736702820789,1.2685800000000005,1.6736099999999994,0.4751367367751506,0.2978339350180505,0.2851985559566787,0.80637957147644,0.4996555541337452,1.2062499999999998,1.5395555555555551,,0,0,neutre,365,0,0,30,,,45.0,37.0,83.5,78.5,50,55.67,False,False,,0,,,,51,2001664524,2001664524,1685924210.864867,1685924210.864867,2100000000.0,100.0,2833149,$3M,-6.26
BTCUSDT,BTC,Etabli,1,73476.6,1736376732.469934,-3.245,35.336496521575725,-605.1644343223243,77188.97459999999,80006.0681,0.26900222249183886,0.11849875281549622,0.10668814659809936,0.7108797568175477,0.9999999999999998,66917.21583333332,80054.21583333332,,0,0,neutre,365,0,0,30,,,45.0,37.0,81.5,78.5,50,55.44,False,False,,6,🔥 Trending #2 sur CoinGecko,2,,60,1469004918389,1469004918389,20035590.0,20035590.0,21000000.0,100.0,,,
MORPHOUSDT,MORPHO,Etabli,59,2.08,1660418.37729,-8.451,53.6333924832596,0.02172844688442927,1.9607,1.5837300000000005,0.8047172552461245,0.2590725806451613,0.0748329621380847,0.2600059835785204,0.514712657228446,1.5691666666666666,2.149944444444445,,0,0,neutre,238,0,0,30,,,41.5,73.0,77.5,68.0,50,55.41,False,False,,0,,,,64,1321926369,2077412071,636333247.2477264,1000000000.0,1000000000.0,63.6,7206765836,$7.2B,-4.03
BNBUSDT,BNB,Etabli,4,633.82,88645685.56527,-3.232,42.59522359571133,-2.7646672127086998,637.5387999999999,739.4618000000003,0.25152076291280845,0.14151623486486892,0.0678377543364082,0.7093272983836729,0.8534656933489564,601.4830555555556,667.8919444444443,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,45.0,37.0,92.0,78.5,25.5,55.19,False,False,,0,,,,47,85297996534,85297996534,134784725.98,134784725.98,200000000.0,100.0,149299001459,$149.3B,-3.6
XRPUSDT,XRP,Etabli,5,1.2916,135127007.26748,-2.938,33.49774527387504,-0.011152877000745402,1.395646,1.6640679999999997,0.3427068154257355,0.16325340246273495,0.16325340246273495,0.6201998103414443,0.8702767983445181,1.3169527777777774,1.4729666666666665,uptrend,1,0,haussier,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.06,False,False,,0,,,,49,79750390859,128801694232,61908311628.0,99985659492.0,100000000000.0,61.9,,,
DOGEUSDT,DOGE,Etabli,10,0.09839,70736364.15316,-3.274,36.69093208466994,-0.0013024725280695424,0.10271500000000003,0.1152878999999999,0.44463666449296724,0.1486228997055257,0.1486228997055257,0.41389004648347666,0.7626142494899968,0.09006222222222224,0.11079638888888892,,0,0,neutre,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.06,False,False,,0,,,,49,15148909058,15149023835,154423036383.7052,154424206383.7052,,100.0,,,
ADAUSDT,ADA,Etabli,16,0.2304,34558816.86273,-3.88,32.520094787182614,-0.0027050566563167843,0.25251000000000007,0.32004649999999996,0.4140114644819958,0.20695592286501374,0.20695592286501374,0.6794289513316569,0.7971861163571784,0.2400388888888889,0.27803055555555567,uptrend,1,0,haussier,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.06,False,False,,0,,,,49,8505612617,10342553247,37007551099.9152,45000000000.0,45000000000.0,82.2,,,
LTCUSDT,LTC,Etabli,27,50.87,17595620.69424,-2.734,31.123312441179067,-0.47594823320520985,55.36459999999999,65.53774999999997,0.3341777033440721,0.1588614926361079,0.1588614926361079,0.6223414660925067,0.7960792688372839,52.57,57.765,uptrend,1,0,haussier,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.06,False,False,,0,,,,49,3918416442,3918541722,77216064.48347135,77218533.23347135,84000000.0,100.0,,,
AVAXUSDT,AVAX,Etabli,29,8.819,20942563.66604,-3.702,38.57862224382877,-0.06397315073388878,9.391140000000002,11.012435000000004,0.3846205787614936,0.18017159199237373,0.15948522402287893,0.6377437411669458,0.8312235355599682,8.80691666666667,9.968611111111112,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,37.0,87.5,78.5,25.5,54.67,False,False,,0,,,,46,3800649728,4079415297,431771961.1772119,463441061.1772119,720000000.0,93.2,130535964,$131M,-3.12
APTUSDT,APT,Etabli,82,0.925,11182149.33541,-4.343,42.22572578256076,-0.006606378172523032,0.9701799999999998,1.3703750000000008,0.6234935850234188,0.27174887892376676,0.19861231569817864,0.7813773010537224,0.579740381962243,0.8606944444444444,1.0678888888888887,rsi_bullish_divergence|uptrend,2,0,haussier,365,0,0,30,,,45.0,37.0,73.0,78.5,52.2,54.59,False,False,,0,,,,50,755867586,1109683895,819664952.6610708,1203344359.73467,2100000000.0,68.1,,,
PUMPUSDT,PUMP,Etabli,91,0.001663,8731037.089349,-7.765,40.30153445572059,-8.265624481912799e-06,0.0018460400000000004,0.002217274999999999,0.7688948706585834,0.24395804833561335,0.24395804833561335,0.7518688720675378,0.6696600346038163,0.0016757222222222223,0.002089888888888889,rsi_bullish_divergence,1,0,haussier,260,0,0,30,,,42.1,37.0,85.0,78.5,52.2,54.54,False,False,,0,,,,52,584884241,1431524797,352642054471.7088,863103858142.9314,1000000000000.0,40.9,226820626,$227M,-6.7
DEXEUSDT,DEXE,Etabli,81,16.438,2056642.9776,-3.629,67.84355432514027,0.2863729880839415,12.6304,6.268834999999997,0.9382313336756511,0.3166955825437075,0.05322756797148925,0.16837036095538815,0.05245884995426287,4.15572222222222,14.825083333333332,resistance_test,0,1,baissier,365,0,0,30,,,45.0,64.0,71.5,68.0,34.7,54.45,False,False,,0,,,,54,767281909,1583857925,46750552.58384035,96504599.33609451,,48.4,,,
