symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,score_quality,alpha_vs_btc,vs_btc_label,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,exit_risk,exit_label,exit_reasons,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
AEVOUSDT,AEVO,Speculative,828,0.02001,7014772.8222725,0.603,57.01296669038888,0.00018026626957849402,0.018858599999999996,0.02462349999999999,0.5142363490747286,0.4579617834394904,0.36273885350318463,2.6779636737633745,0.5256972781675612,0.017881111111111108,0.028666666666666667,uptrend,1,0,haussier,365,0,0,30,,,17.0,84.0,79.0,78.5,50,72,45.62,32,🟢 Surperforme BTC,False,False,,0,,,,72,0,,,18297089,19949046,917191182.7113519,1000000000.0,1000000000.0,91.7,14711713,$15M,-0.37
EULUSDT,EUL,Speculative,526,1.543,39591000.47414,14.807,56.61861043523032,0.011755940220609273,1.1318000000000001,1.1807900000000005,2.6024711133538,0.45629820051413883,0.3270824247710424,34.78234110620055,0.3435183407928037,0.9206666666666666,1.605833333333334,,0,0,neutre,294,0,0,30,,,15.1,84.0,47.5,78.5,50,71,42.72,31,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×34.8 vs médiane,,34.78,71,0,,,42269084,42269084,27182818.28459,27182818.28459,27182818.0,100.0,319781333,$320M,-1.61
1000SATSUSDT,1000SATS,Speculative,,1.163e-05,9424906.70241796,13.242,73.62492687121106,2.3429157410982296e-07,9.621800000000002e-06,1.1891099999999995e-05,0.7055660047178256,0.4400749063670411,0.2777777777777778,5.940736438561133,0.4050551362245532,9.06027777777778e-06,1.4551666666666667e-05,macd_bullish_cross,1,0,haussier,365,0,0,30,,,17.0,75.0,73.0,78.5,50,70,44.18,30,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×5.9 vs médiane,,5.94,70,2,,RSI 74 (surachat),,,,,,,,,
ONDOUSDT,ONDO,Etabli,41,0.3901,8616906.03889,1.325,54.57034026461306,-0.0011184872667794766,0.3514399999999999,0.31459799999999993,0.8882278260548979,0.3172459597077706,0.1370378569847244,0.25988536162281844,0.3002330327033866,0.31376111111111116,0.4254944444444445,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,73.0,78.5,28.4,67,57.15,27,🟢 Surperforme BTC,False,False,,6,🔥 Trending #2 sur CoinGecko,2,,67,5,⚠️ Surveiller,Volume ×0.3 (épuisement)|MACD cross baissier,1902039646,3906162435,4869330647.0,10000000000.0,10000000000.0,48.7,2530408324,$2.5B,-1.43
ORDIUSDT,ORDI,Mid,298,3.695,5630080.8049,5.091,55.18684493003471,0.005063917150489074,3.4475999999999987,3.4417000000000018,0.8580161197725018,0.47805224808956814,0.34121201350630886,0.539042118987402,0.3168125760740393,3.0861666666666663,4.755833333333333,macd_bullish_cross|golden_cross|uptrend,3,0,haussier,365,0,0,30,,,31.0,82.0,68.5,78.5,51.8,66,52.11,26,🟢 Surperforme BTC,False,False,,0,,,,66,2,,Volume ×0.5 (épuisement),77077383,77077383,21000000.0,21000000.0,,100.0,,,
AWEUSDT,AWE,Mid,238,0.05808,142979.6365,1.716,52.58183435254948,-4.931838161970179e-06,0.05772260000000001,0.05645045,0.5433294193924748,0.24041297935103248,0.1426253687315634,0.2594453111351537,0.1533199670051815,0.0512188888888889,0.06258527777777775,,0,0,neutre,365,0,0,30,,,31.0,73.0,89.5,47.0,50,66,44.56,26,🟢 Surperforme BTC,False,False,,0,,,,66,3,,Volume ×0.3 (épuisement),112782040,116125270,1942420283.0270672,1942420283.0270672,2000000000.0,100.0,,,
INJUSDT,INJ,Etabli,99,4.924,2867813.59986,0.798,49.455632601618866,-0.021111702808678245,4.920820000000001,4.135365000000001,0.6313375134384485,0.3899856938483548,0.29499284692417743,0.12018005405435933,0.3695385515375118,4.308083333333332,6.026416666666665,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,73.0,73.0,68.0,50,64,55.9,24,🟢 Surperforme BTC,False,False,,0,,,,64,3,,Volume ×0.1 (épuisement),493928274,493928274,100000000.0,100000000.0,,100.0,7388752,$7M,-17.81
MMTUSDT,MMT,Speculative,541,0.1767,5543034.61873,-15.048,49.00117937845769,3.204883171008949e-05,0.16991,0.14386799999999997,1.843508645328048,0.32516556291390725,0.30612244897959184,2.066235828891448,0.2958776165032204,0.11423055555555554,0.20067500000000002,double_top_90d,0,1,baissier,272,0,0,30,,,14.5,100.0,41.5,78.5,20.8,64,42.21,24,🟢 Surperforme BTC,False,False,,0,,,,64,2,,Double sommet,35869243,175747416,204095424.0,1000000000.0,1000000000.0,20.4,4565245,$5M,-2.36
REZUSDT,REZ,Speculative,735,0.002716,1089278.9698983,5.517,56.0070535751457,4.736768539062851e-05,0.0028025200000000006,0.003639945000000001,0.5698918549884903,0.6623733719247468,0.6049204052098408,2.8051074245535803,0.41121024460173194,0.002472722222222222,0.005756666666666668,support_bounce|squeeze_breakout|doji_4h,2,0,haussier,365,0,0,30,,,17.0,64.0,65.5,68.0,52.1,64,39.99,24,🟢 Surperforme BTC,False,False,,0,,,,64,0,,,23651004,26680341,8700257382.813099,9814629224.12962,10000000000.0,88.6,91946658,$92M,1.39
COTIUSDT,COTI,Mid,496,0.01345,8165658.42785,-7.369,60.15622702593655,0.0007733385424600508,0.009181000000000002,0.012414049999999992,2.446188605102123,0.5277234181343771,0.21862348178137656,6.863782543705006,0.08750444684273091,0.0076102777777777774,0.014953888888888886,downtrend,0,1,baissier,365,0,0,30,,,31.0,84.0,37.0,78.5,24.4,63,48.82,23,🟢 Surperforme BTC,False,False,,3,⚡ Volume ×6.9 vs médiane,,6.86,63,0,,,39598596,39599058,2964721704.9261217,2964756270.840285,4910000000.0,100.0,,,
