symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
ALGOUSDT,ALGO,Etabli,63,0.1275,15256927.0625,6.873,62.273634549285724,0.0009946185396043738,0.11376599999999999,0.11350800000000001,0.71854093531834,0.2028443113772455,0.045658682634730496,2.1906266350152026,0.4121605943847703,0.08445000000000001,0.12420555555555556,macd_bullish_cross|golden_cross|downtrend|doji_4h,2,1,haussier,365,0,0,30,,,45.0,100.0,89.5,78.5,24.2,62.97,False,False,,0,,,,72,1137348560,1137365386,8918662458.780458,8918794399.675852,10000000000.0,100.0,,,
HBARUSDT,HBAR,Etabli,27,0.09685,88351428.38949,4.93,60.817752733393746,0.0007533452885714915,0.09026320000000004,0.1054904,0.505690014016136,0.1590864148704765,0.04271307099070586,6.446376109980503,0.6517758772142788,0.08643666666666666,0.09833027777777781,macd_bullish_cross|double_top_90d|uptrend|doji_4h,2,1,haussier,365,0,0,30,,,45.0,84.0,100.0,78.5,25.0,62.42,False,False,,3,⚡ Volume ×6.5 vs médiane,,6.45,74,4195156734,4836080846,43373517389.56464,50000000000.0,50000000000.0,86.7,,,
BNBUSDT,BNB,Etabli,4,671.43,140049123.28085,5.2,59.6544142230528,-0.9448611507067586,639.7508,736.3073500000002,0.28066674050251933,0.14151623486486892,0.012181665710376611,1.1522606988041573,0.8285211923380041,602.2813888888888,668.4830555555556,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,45.0,75.0,92.0,78.5,25.0,60.33,False,False,,0,,,,61,90358789840,90358789840,134784636.81,134784636.81,200000000.0,100.0,151350059639,$151.4B,-0.59
RENDERUSDT,RENDER,Etabli,69,1.979,14110302.23367,-4.627,51.628907390187074,0.0029000381533158745,1.8860400000000002,1.7402049999999993,0.6960949499880219,0.18283764017552423,0.13574858140549975,0.6209972778275603,0.5980665571057324,1.503111111111111,2.059833333333333,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,82.0,85.0,78.5,25.0,60.29,False,False,,0,,,,62,1025498890,1054678144,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
NEARUSDT,NEAR,Etabli,33,2.426,119264057.9422,-3.385,67.91056400590978,0.0378128891272515,1.62696,1.515454999999999,1.150057705868728,0.2201342281879195,0.12409812409812405,0.8437144585507517,0.41074569977985503,1.2088611111111112,2.0393611111111114,golden_cross|uptrend,2,0,haussier,365,0,0,30,,,45.0,73.0,74.5,78.5,50,59.4,False,False,,0,,,,61,3136224667,3136224693,1296855673.0,1296855684.0,,100.0,,,
ASTERUSDT,ASTER,Etabli,48,0.691,8289311.0931,3.134,54.26511198021267,0.0003817206057412847,0.6738200000000001,0.7464100000000002,0.4341962566460334,0.14417989417989416,0.08597883597883606,0.42065571345473346,0.5058941640649496,0.6486388888888891,0.7196388888888887,uptrend,1,0,haussier,237,0,0,30,,,41.5,57.0,100.0,78.5,50,58.98,False,False,,0,,,,63,1779574468,5395597070,2579922243.4698935,7822218820.515041,8000000000.0,33.0,161846203,$162M,1.84
JSTUSDT,JST,Etabli,80,0.09578,2427841.828637,0.609,63.18237441454059,-0.00012182158968267794,0.08464780000000002,0.05518715000000003,0.46667526709163126,0.17961042246395148,0.004568106312292317,0.2829439145267946,-0.21872749181991097,0.05153027777777777,0.09245222222222221,resistance_test|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,94.0,68.0,34.1,58.69,False,False,,0,,,,63,817193680,817193680,8543764567.312736,8543764567.312736,9900000000.0,100.0,3337868010,$3.3B,-5.54
INJUSDT,INJ,Etabli,89,6.49,39056627.37615,7.326,74.8311321770478,0.08460276137473788,4.20614,4.239089999999997,1.0460243815564316,0.17542805647341544,0.0,2.178366151827752,0.463148204392086,2.848388888888889,5.351888888888889,bearish_engulfing_4h,0,1,baissier,365,0,0,30,,,45.0,75.0,79.0,78.5,20.8,58.45,False,False,,0,🔥 Trending #13 sur CoinGecko,13,,59,650337238,650337238,100000000.0,100000000.0,,100.0,14388081,$14M,-3.18
FILUSDT,FIL,Etabli,83,0.98,14745857.77115,2.296,48.8229408390252,-0.004574543398696685,0.9798600000000001,1.166085,0.9690171593865917,0.27117327117327117,0.23776223776223773,0.8412081476870849,0.5033631276991933,0.8414166666666668,1.07975,uptrend|doji_4h,1,0,haussier,365,0,0,30,,,45.0,66.0,73.0,78.5,50,58.37,False,False,,0,,,,61,771036267,1918915218,786635755.0,1957738418.0,,40.2,,,
TRXUSDT,TRX,Etabli,8,0.3425,44959852.93815,-0.291,40.41000527032719,-0.0030885298100793617,0.34181200000000006,0.30422800000000016,0.24758352461022148,0.08759318423855161,0.08759318423855161,0.3147379861791668,0.1049451529955294,0.29039999999999994,0.3592472222222223,macd_bearish_cross|resistance_test,0,2,baissier,365,0,0,30,,,45.0,64.0,94.0,78.5,9.6,58.34,False,False,,0,,,,52,32452299758,32452676726,94812553398.29669,94813654745.32988,,100.0,,,
ZECUSDT,ZEC,Etabli,16,517.79,118284861.93535,-4.235,46.88560093357947,-18.60797203473328,467.3462,383.57989999999955,1.4333466691722652,0.23124090625649554,0.23124090625649554,0.35960124051314896,0.6073479220170468,213.48888888888888,602.1563888888888,macd_bearish_cross|uptrend,1,1,mixte,365,0,0,30,,,45.0,73.0,74.5,78.5,25.5,57.93,False,False,,0,,,,58,8624158742,8624158742,16688225.1655448,16688225.1655448,21000000.0,100.0,,,
XLMUSDT,XLM,Etabli,17,0.2475,242119303.1837,14.636,78.88623839284124,0.011837604388347224,0.16457600000000003,0.1904439999999999,1.2523807636350457,0.19877163595756572,0.046995377503852034,9.086810371878709,0.35294020802381015,0.1483722222222222,0.18521944444444444,macd_bullish_cross|downtrend,1,1,mixte,365,0,0,30,,,45.0,66.0,79.0,78.5,24.2,57.57,False,False,,9,🔥 Trending #2 sur CoinGecko|⚡ Volume ×9.1 vs médiane,2,9.09,59,8319897260,12377793994,33609359596.23822,50001786839.91258,,67.2,,,
ONDOUSDT,ONDO,Etabli,50,0.3466,14770160.57981,-7.227,45.12154840818585,-0.009997170863945422,0.327962,0.34687250000000014,1.3837523870824002,0.23776843037414214,0.23245516936019478,0.7193472135541173,0.48968343961704014,0.24946111111111113,0.41179166666666656,macd_bearish_cross,0,1,baissier,365,0,0,30,,,45.0,66.0,74.5,78.5,25.5,57.09,False,False,,0,,,,56,1684313493,3459024689,4869330647.0,10000000000.0,10000000000.0,48.7,2670082675,$2.7B,-0.78
XRPUSDT,XRP,Etabli,5,1.3426,156399576.46334,1.62,43.96228544826313,-0.005168459794622431,1.3955959999999996,1.6529665000000002,0.3455072857607722,0.1525599481529487,0.12981205443940372,0.5012478231385142,0.8595174308671867,1.3178861111111109,1.4729666666666665,support_bounce|uptrend|hammer_4h|doji_4h,3,0,haussier,365,0,0,30,,,45.0,37.0,87.5,78.5,55.2,57.02,False,False,,0,,,,53,83172734011,134178279948,61977843307.0,99985656462.0,100000000000.0,62.0,,,
ATOMUSDT,ATOM,Etabli,68,2.035,2327626.83774,0.296,50.51318180042196,-0.00994083787486258,1.95026,2.0827200000000006,0.5118662588454912,0.16784630940343787,0.08250676284941381,0.25962604240847287,0.5389899750189205,1.70175,2.0908333333333333,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,57.0,100.0,68.0,25.5,57.0,False,False,,0,,,,57,1038524083,1038524083,511325117.262227,511325117.262227,,100.0,,,
ICPUSDT,ICP,Etabli,55,2.691,8123432.96915,-2.782,50.14469315042425,-0.001734495700702823,2.6474600000000006,2.9735249999999986,1.204194128255121,0.3170394918530793,0.25683512841756423,0.446792502073996,0.36642999298331724,2.291416666666666,3.0324722222222222,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,62.5,78.5,50,55.97,False,False,,0,,,,57,1486083693,1486083693,553022458.0565468,553022458.0565468,,100.0,,,
LTCUSDT,LTC,Etabli,28,52.56,11577695.38571,1.369,40.28884591465231,-0.25344761707533336,55.280199999999994,65.04454999999996,0.33172029106509837,0.14496111203044842,0.13023332781730923,0.21363545179262475,0.7931149030084217,52.49750000000001,57.765,support_bounce|uptrend,2,0,haussier,365,0,0,30,,,45.0,28.0,87.5,78.5,55.2,55.94,False,False,,0,,,,51,4054451067,4054620720,77221908.23347135,77225139.48347135,84000000.0,100.0,,,
MORPHOUSDT,MORPHO,Etabli,61,2.03,1290374.8274,-1.742,51.01478486600505,0.0043846992281923874,1.96838,1.5839100000000002,0.8091279106257868,0.2590725806451613,0.0953229398663697,0.17316596105313756,0.5276842057484115,1.570222222222222,2.151666666666667,,0,0,neutre,240,0,0,30,,,41.6,73.0,77.5,68.0,50,55.91,False,False,,0,,,,64,1290457495,2027642909,636432327.2134612,1000000000.0,1000000000.0,63.6,7333017641,$7.3B,1.28
DOGEUSDT,DOGE,Etabli,10,0.10099,54981648.83383,1.253,42.858665450958306,-0.0009207357835009789,0.1030288,0.11452849999999991,0.399725574595843,0.1376234193660141,0.12523817772388696,0.24124253121874437,0.758487889654626,0.0902316666666667,0.11079638888888892,,0,0,neutre,365,0,0,30,,,45.0,28.0,87.5,78.5,50,55.63,False,False,,0,,,,49,15579848680,15579914247,154449656383.7051,154450306383.7052,,100.0,,,
