symbol,base,tier,rank_mcap,price,vol_24h_usd,change_24h_pct,rsi_14,macd_hist,ma_50,ma_200,vol_30d_ann,drawdown_90d,dist_to_high_90d,vol_ratio_vs_med90,corr_btc_90d,support_90d,resistance_90d,patterns,bull_signals,bear_signals,bias,age_days,n_red_flags,audit_score,team_score,github_commits_30d,github_contrib_90d,score_solidity,score_momentum,score_risk,score_antiscam,score_signal,score,suspect,stablecoin,categories,catalyst_score,catalyst_flags,trending_rank,vol_spike_ratio,bull_prob_7d,market_cap,fdv,circulating_supply,total_supply,max_supply,circ_ratio_pct,tvl,tvl_fmt,tvl_change_7d
TRXUSDT,TRX,Etabli,8,0.3604,40915517.08711,-1.287,71.37527467206735,0.00013034557461904378,0.335858,0.3018115000000002,0.15605473555502555,0.030321224857400172,0.013683634373289557,0.2972049617458375,0.16485247962305935,0.28483055555555564,0.35354166666666664,,0,0,neutre,365,0,0,30,,,45.0,64.0,94.0,78.5,50,63.8,False,False,,0,,,,61,34134628671,34135048665,94804720740.6219,94805887221.263,,100.0,,,
QNTUSDT,QNT,Etabli,63,75.05,2827209.48699,-0.662,52.00497128082447,-0.029879322309171785,73.46759999999999,74.68549999999999,0.49265962911256267,0.15588161524956098,0.07374922791846818,0.5198235991576303,0.3592206189544357,63.51305555555554,78.1472222222222,,0,0,neutre,365,0,0,30,,,45.0,66.0,100.0,68.0,50,63.46,False,False,,0,,,,66,1089218988,1094335262,14544176.164081175,14612493.0,14612493.0,99.5,,,
JSTUSDT,JST,Etabli,80,0.09323,2316126.680757,0.453,62.79894337768518,-0.00015626617557559135,0.08060060000000002,0.053149400000000034,0.472770207269895,0.17961042246395148,0.008735485245552373,0.2279967215236091,-0.2623951977180409,0.04796444444444446,0.08962500000000001,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,94.0,68.0,50,63.03,False,False,,0,,,,67,793955186,793955186,8543764567.312736,8543764567.312736,9900000000.0,100.0,3520580037,$3.5B,-2.18
ATOMUSDT,ATOM,Etabli,67,2.036,4482483.14452,-5.126,54.97613033419428,-0.001986566797238999,1.9018400000000006,2.110785000000001,0.46361306292515847,0.22358490566037745,0.040094339622641494,0.6132005906596762,0.5363458616818039,1.70175,2.0661111111111112,macd_bearish_cross|uptrend|doji_4h,1,1,mixte,365,0,0,30,,,45.0,66.0,100.0,68.0,28.7,62.18,False,False,,0,,,,61,1038836090,1038836090,510091101.908315,510091101.908315,,100.0,,,
ONDOUSDT,ONDO,Etabli,47,0.3893,75025296.87439,-8.978,57.36478919456221,-0.0025673933468891783,0.30879200000000007,0.35581150000000017,1.2690931899290285,0.23776843037414214,0.1385875581137923,1.8709961348123736,0.5318260276733714,0.24795277777777772,0.3909194444444444,double_bottom_90d|uptrend,2,0,haussier,365,0,0,30,,,45.0,84.0,74.5,78.5,50,62.09,False,False,,0,,,,67,1889535565,3880483175,4869330647.0,10000000000.0,10000000000.0,48.7,2691133882,$2.7B,-0.33
NEARUSDT,NEAR,Etabli,37,2.069,136407477.3096,-8.653,78.71858996168739,0.05450934066487906,1.4529000000000003,1.5171649999999992,0.87192250967595,0.2201342281879195,0.016175071360608854,1.3308963603089485,0.5138880259300317,1.1444722222222223,1.6409166666666666,uptrend,1,0,haussier,365,0,0,30,,,45.0,57.0,89.5,78.5,50,62.01,False,False,,4,🔥 Trending #4 sur CoinGecko,4,,56,2682483793,2682483874,1296244771.0,1296244810.0,,100.0,,,
BNBUSDT,BNB,Etabli,4,640.33,86008352.27197,-2.857,47.26615324915144,-2.6479654118526765,632.3736,747.53205,0.24576753771415866,0.14151623486486892,0.05789233643759842,0.43406156057999423,0.8675840677980572,598.258888888889,666.031388888889,double_top_90d|uptrend,1,1,mixte,365,0,0,30,,,45.0,57.0,92.0,78.5,28.3,61.24,False,False,,0,,,,57,86226167202,86226167202,134785001.88,134785001.88,200000000.0,100.0,152070712813,$152.1B,-3.19
ZECUSDT,ZEC,Etabli,13,595.15,152613455.85692,-8.625,59.52588746022477,-1.6403424130840847,428.874,382.4997499999998,1.3157448853372211,0.2285549174702929,0.11703833476853628,0.4609673100215375,0.5747159199840501,212.17972222222218,575.1286111111111,uptrend,1,0,haussier,365,0,0,30,,,45.0,73.0,74.5,78.5,50,60.77,False,False,,3,🔥 Trending #5 sur CoinGecko,5,,68,9919735264,9919735264,16688225.1655448,16688225.1655448,21000000.0,100.0,,,
RENDERUSDT,RENDER,Etabli,74,1.794,19465711.33385,-10.791,44.308931239636486,-0.00993458164243205,1.86664,1.7465849999999998,0.5057053939956182,0.18283764017552423,0.125243664717349,0.6548834405034261,0.6617828840183618,1.4101944444444443,2.0004722222222227,double_top_90d,0,1,baissier,365,0,0,30,,,45.0,45.0,95.5,78.5,28.3,60.54,False,False,,0,,,,51,930016393,956478816,518743261.0140742,533503434.2940742,644245094.0,97.2,,,
SUIUSDT,SUI,Etabli,27,1.0006,106595966.02658,-9.554,44.958141793344105,-0.017061704387446905,0.9953960000000002,1.2519040000000003,0.9907036031838629,0.2489305816135085,0.2489305816135085,1.0504885864946274,0.7372441948927799,0.8687805555555552,1.1204361111111112,uptrend,1,0,haussier,365,0,0,30,,,45.0,66.0,77.0,78.5,50,60.46,False,False,,0,,,,59,4009646307,10010555545,4005418369.566699,10000000000.0,10000000000.0,40.1,,,
